0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
65007360.000 64823040.000 64938240.000 64454400.000 64085760.000 63797760.000 63705600.000 63279360.000 63498240.000 63095040.000 63002880.000 62945280.000 63072000.000 62853120.000 62979840.000 62841600.000 2638080.000 39605760.000 39974400.000 34214400.000 63924480.000 63924480.000 63912960.000 63936000.000 63924480.000 63924480.000 63970560.000 63970560.000 63959040.000 63970560.000 27083520.000 64005120.000 64005120.000 63878400.000 26899200.000 63970560.000 32670720.000 64005120.000 63993600.000 34836480.000 64028160.000 64028160.000 63912960.000 26691840.000 64016640.000 64005120.000 64016640.000 25205760.000 27786240.000 64016640.000 36046080.000 64742400.000 64005120.000 36679680.000 32509440.000 64753920.000 39801600.000 64753920.000 64765440.000 64765440.000 64765440.000 64765440.000 32739840.000 64765440.000 45642240.000 64776960.000 64776960.000 64776960.000 64776960.000 64788480.000 35527680.000 42704640.000 64788480.000 64800000.000 64800000.000 64800000.000 64776960.000 64800000.000 64811520.000 64811520.000 64811520.000 64823040.000 64823040.000 64788480.000 64834560.000 39974400.000 64834560.000 64005120.000 63912960.000 64016640.000 63970560.000 64016640.000 33396480.000 64005120.000 63912960.000 63970560.000 37002240.000 27694080.000 64005120.000 63993600.000 64730880.000 64005120.000 64742400.000 64753920.000 63959040.000 63924480.000 64753920.000 32843520.000 64742400.000 32014080.000 63982080.000 64730880.000 64719360.000 64765440.000 64765440.000 64776960.000 64811520.000 64776960.000 64834560.000 64846080.000 64846080.000 64846080.000 64846080.000 64857600.000 64857600.000 64823040.000 63982080.000 64776960.000 64857600.000 31633920.000 31795200.000 64869120.000 64719360.000 64730880.000 64869120.000 64753920.000 64753920.000 64869120.000 64823040.000 64880640.000 64765440.000 64857600.000 33246720.000 64880640.000 8384716800.000
70444800.000 69960960.000 70444800.000 70007040.000 69995520.000 69984000.000 69984000.000 70133760.000 70433280.000 70133760.000 70156800.000 70755840.000 70583040.000 70767360.000 70583040.000 70767360.000 29548800.000 56678400.000 57024000.000 28293120.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78543360.000 30147840.000 78543360.000 78543360.000 78543360.000 30873600.000 78554880.000 43902720.000 78543360.000 78543360.000 28857600.000 78554880.000 78554880.000 78554880.000 30885120.000 78554880.000 78554880.000 78543360.000 11508480.000 30216960.000 78543360.000 45642240.000 78543360.000 78543360.000 33834240.000 44939520.000 78543360.000 56897280.000 78543360.000 78543360.000 78543360.000 78543360.000 78554880.000 48084480.000 78554880.000 61320960.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 33073920.000 67034880.000 78554880.000 78554880.000 78554880.000 68555520.000 78554880.000 68555520.000 68555520.000 67726080.000 67726080.000 67737600.000 67829760.000 68520960.000 66228480.000 57024000.000 55825920.000 78554880.000 78543360.000 78543360.000 78554880.000 78543360.000 48844800.000 78543360.000 78543360.000 78554880.000 42831360.000 30942720.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78554880.000 78543360.000 78543360.000 78554880.000 43891200.000 78554880.000 43856640.000 78554880.000 78554880.000 78554880.000 78554880.000 78543360.000 78543360.000 67726080.000 78543360.000 55825920.000 55825920.000 55825920.000 55169280.000 55169280.000 55169280.000 55203840.000 66965760.000 78554880.000 78543360.000 55192320.000 31979520.000 43395840.000 55330560.000 78543360.000 78543360.000 54754560.000 78543360.000 78543360.000 54754560.000 66965760.000 54743040.000 78543360.000 55180800.000 44421120.000 54731520.000 9657031680.000
75260160.000 74903040.000 75248640.000 74810880.000 74810880.000 74822400.000 74822400.000 74926080.000 75271680.000 74903040.000 74880000.000 75352320.000 75340800.000 75352320.000 75340800.000 75352320.000 33350400.000 70145280.000 70525440.000 37509120.000 90224640.000 90224640.000 90224640.000 90224640.000 90224640.000 90224640.000 90270720.000 90259200.000 90247680.000 90293760.000 40262400.000 90305280.000 90305280.000 90201600.000 33189120.000 90259200.000 53775360.000 79971840.000 79971840.000 30090240.000 80017920.000 80017920.000 90224640.000 33200640.000 80017920.000 80029440.000 80040960.000 20459520.000 33857280.000 80052480.000 58049280.000 79096320.000 79096320.000 33960960.000 44743680.000 79096320.000 70410240.000 79096320.000 56885760.000 56885760.000 56885760.000 56090880.000 57749760.000 56102400.000 43603200.000 56136960.000 56136960.000 56332800.000 56332800.000 56332800.000 33661440.000 48960000.000 55791360.000 55791360.000 55791360.000 57623040.000 56136960.000 57623040.000 57392640.000 58037760.000 58037760.000 57864960.000 58118400.000 57415680.000 58752000.000 70525440.000 61505280.000 79084800.000 90236160.000 80017920.000 90282240.000 80017920.000 47232000.000 80052480.000 90236160.000 79971840.000 52577280.000 33292800.000 80052480.000 79971840.000 79061760.000 80052480.000 79084800.000 56874240.000 90259200.000 90236160.000 56874240.000 53763840.000 79084800.000 53683200.000 90293760.000 79084800.000 80040960.000 56079360.000 56090880.000 56344320.000 58014720.000 56344320.000 61505280.000 61505280.000 61505280.000 62104320.000 62104320.000 62046720.000 61873920.000 58394880.000 90293760.000 56125440.000 61896960.000 32175360.000 55998720.000 62115840.000 80052480.000 79096320.000 62588160.000 56885760.000 56885760.000 62588160.000 58417920.000 62599680.000 56090880.000 61908480.000 56586240.000 62611200.000 9619902720.000
77172480.000 76792320.000 77172480.000 76769280.000 76769280.000 76769280.000 76769280.000 76815360.000 77184000.000 76792320.000 76792320.000 77218560.000 77230080.000 77230080.000 77230080.000 77218560.000 43453440.000 83255040.000 83566080.000 50572800.000 75559680.000 75548160.000 75559680.000 74488320.000 74488320.000 74488320.000 74488320.000 74488320.000 74499840.000 74499840.000 54201600.000 74499840.000 74499840.000 75536640.000 29387520.000 74488320.000 64592640.000 60537600.000 60537600.000 27947520.000 60721920.000 60721920.000 74396160.000 30504960.000 60721920.000 60698880.000 60710400.000 32832000.000 30159360.000 60929280.000 46114560.000 61286400.000 61286400.000 29744640.000 37313280.000 61320960.000 83416320.000 61320960.000 67196160.000 67196160.000 67196160.000 67610880.000 68509440.000 67541760.000 51471360.000 67564800.000 67587840.000 67818240.000 67818240.000 67818240.000 29272320.000 57692160.000 68163840.000 68186880.000 68175360.000 71078400.000 67587840.000 71078400.000 71285760.000 71366400.000 71366400.000 71619840.000 71781120.000 70894080.000 72126720.000 83554560.000 75456000.000 61320960.000 74488320.000 60721920.000 74499840.000 60721920.000 40608000.000 60698880.000 75548160.000 60526080.000 64062720.000 30366720.000 60710400.000 60526080.000 61102080.000 60710400.000 61320960.000 67207680.000 74488320.000 74488320.000 67207680.000 64581120.000 61320960.000 64581120.000 74499840.000 61297920.000 60940800.000 67553280.000 67553280.000 67818240.000 71366400.000 67818240.000 75456000.000 75456000.000 75456000.000 75617280.000 75605760.000 75674880.000 75824640.000 71758080.000 74499840.000 67599360.000 75813120.000 43660800.000 63325440.000 75916800.000 60940800.000 61286400.000 76170240.000 67196160.000 67196160.000 76170240.000 71712000.000 76170240.000 67553280.000 75813120.000 63694080.000 76170240.000 9589720320.000
76803840.000 76631040.000 76803840.000 76631040.000 76631040.000 76631040.000 76631040.000 76631040.000 76803840.000 76631040.000 76631040.000 76803840.000 76792320.000 76792320.000 76792320.000 76803840.000 30769920.000 59535360.000 58936320.000 34583040.000 68555520.000 68555520.000 68555520.000 68981760.000 68981760.000 68981760.000 68981760.000 69039360.000 69027840.000 68970240.000 43303680.000 68981760.000 68970240.000 68555520.000 25850880.000 68970240.000 45918720.000 73774080.000 73785600.000 24480000.000 73981440.000 73969920.000 68889600.000 24733440.000 73969920.000 73981440.000 73958400.000 41241600.000 43050240.000 74050560.000 22648320.000 74488320.000 74373120.000 34145280.000 28442880.000 74315520.000 58890240.000 74327040.000 76677120.000 76677120.000 76677120.000 76769280.000 47370240.000 76815360.000 42082560.000 76780800.000 76757760.000 76872960.000 76872960.000 76861440.000 34156800.000 35608320.000 76930560.000 76919040.000 76930560.000 77276160.000 76757760.000 77264640.000 77253120.000 77310720.000 77310720.000 77276160.000 77287680.000 77230080.000 77333760.000 58924800.000 67207680.000 74315520.000 68981760.000 73981440.000 68981760.000 73981440.000 40308480.000 73958400.000 68544000.000 73774080.000 32313600.000 43153920.000 73935360.000 73774080.000 74257920.000 73946880.000 74327040.000 76665600.000 68981760.000 68981760.000 76665600.000 45941760.000 74327040.000 32394240.000 68993280.000 74361600.000 74062080.000 76826880.000 76826880.000 76872960.000 77310720.000 76849920.000 67207680.000 67207680.000 67207680.000 67253760.000 67265280.000 66470400.000 66447360.000 77322240.000 69004800.000 76757760.000 66458880.000 54478080.000 42485760.000 66447360.000 74050560.000 74384640.000 66551040.000 76677120.000 76677120.000 66551040.000 77333760.000 66551040.000 76826880.000 66447360.000 43027200.000 66551040.000 9644382720.000
77656320.000 77333760.000 77644800.000 77333760.000 77322240.000 77322240.000 77322240.000 77333760.000 77656320.000 77333760.000 77333760.000 77656320.000 77656320.000 77656320.000 77656320.000 77656320.000 41679360.000 62311680.000 62657280.000 43891200.000 79303680.000 79303680.000 79315200.000 79395840.000 79384320.000 79384320.000 79395840.000 79418880.000 79407360.000 79407360.000 41391360.000 79407360.000 79418880.000 79315200.000 35746560.000 79395840.000 40757760.000 79580160.000 79580160.000 26000640.000 79591680.000 79591680.000 79349760.000 27993600.000 79580160.000 79580160.000 79591680.000 30758400.000 48695040.000 79591680.000 22129920.000 79580160.000 79580160.000 25954560.000 37520640.000 79580160.000 62703360.000 79580160.000 77990400.000 77990400.000 77990400.000 77955840.000 53591040.000 77944320.000 36103680.000 77944320.000 77944320.000 69742080.000 69730560.000 69753600.000 47554560.000 47980800.000 69027840.000 69027840.000 69027840.000 56609280.000 77944320.000 56609280.000 56678400.000 56793600.000 56793600.000 56620800.000 56620800.000 57150720.000 56056320.000 62680320.000 55157760.000 79591680.000 79407360.000 79580160.000 79430400.000 79580160.000 35274240.000 79591680.000 79326720.000 79580160.000 29329920.000 53544960.000 79580160.000 79580160.000 79591680.000 79580160.000 79580160.000 78001920.000 79395840.000 79395840.000 78001920.000 51390720.000 79580160.000 25804800.000 79430400.000 79591680.000 79580160.000 77955840.000 77955840.000 69730560.000 56793600.000 69742080.000 55134720.000 55134720.000 55134720.000 55399680.000 55388160.000 55653120.000 55722240.000 56620800.000 79418880.000 77944320.000 55710720.000 51287040.000 53118720.000 55722240.000 79591680.000 79591680.000 55918080.000 77990400.000 77990400.000 55895040.000 56609280.000 55895040.000 77955840.000 55699200.000 30504960.000 55918080.000 9640143360.000
78117120.000 77725440.000 78128640.000 77736960.000 77736960.000 77725440.000 77725440.000 77736960.000 78117120.000 77736960.000 77736960.000 78140160.000 78140160.000 78151680.000 78140160.000 78140160.000 55422720.000 75997440.000 76412160.000 59420160.000 89003520.000 89026560.000 89015040.000 89095680.000 89095680.000 89118720.000 89107200.000 89130240.000 89095680.000 89107200.000 32371200.000 89095680.000 89095680.000 89026560.000 49616640.000 89118720.000 38327040.000 70410240.000 71700480.000 21093120.000 70421760.000 70421760.000 89038080.000 28477440.000 70433280.000 70433280.000 70421760.000 42186240.000 38338560.000 70444800.000 36587520.000 70548480.000 70560000.000 37647360.000 53591040.000 70548480.000 76412160.000 70548480.000 55491840.000 55514880.000 55491840.000 55768320.000 66320640.000 55756800.000 33212160.000 55756800.000 55779840.000 58049280.000 58049280.000 58037760.000 40492800.000 41080320.000 58325760.000 58325760.000 58325760.000 63118080.000 55768320.000 63118080.000 63072000.000 63348480.000 63360000.000 63613440.000 63578880.000 62933760.000 63970560.000 76412160.000 69200640.000 70548480.000 89095680.000 70421760.000 89095680.000 71815680.000 27866880.000 70410240.000 89003520.000 70421760.000 45285120.000 65352960.000 70421760.000 70410240.000 70536960.000 70421760.000 70560000.000 55503360.000 89107200.000 89095680.000 55491840.000 51056640.000 70560000.000 24986880.000 89107200.000 70548480.000 70421760.000 55733760.000 55745280.000 58072320.000 63371520.000 58049280.000 69223680.000 69223680.000 69223680.000 69200640.000 69212160.000 69742080.000 69811200.000 63636480.000 89107200.000 55722240.000 69834240.000 47808000.000 44133120.000 69811200.000 70433280.000 70548480.000 70030080.000 55514880.000 55526400.000 70018560.000 63613440.000 70018560.000 55722240.000 69811200.000 41817600.000 70030080.000 9600468480.000
79879680.000 79545600.000 79879680.000 79534080.000 79534080.000 79534080.000 79545600.000 79614720.000 79891200.000 79614720.000 79614720.000 79971840.000 79971840.000 79960320.000 79971840.000 79960320.000 59765760.000 85132800.000 85328640.000 42393600.000 65975040.000 66032640.000 65260800.000 65433600.000 65433600.000 65986560.000 65422080.000 65433600.000 65433600.000 65422080.000 43269120.000 65433600.000 65433600.000 66032640.000 55906560.000 65433600.000 29606400.000 61735680.000 61205760.000 16116480.000 61735680.000 61735680.000 65272320.000 41909760.000 61724160.000 61724160.000 61724160.000 53314560.000 47439360.000 61735680.000 29548800.000 61966080.000 61943040.000 48775680.000 39121920.000 61954560.000 85317120.000 61954560.000 69384960.000 69373440.000 69384960.000 69431040.000 70099200.000 69442560.000 26599680.000 69442560.000 69419520.000 71539200.000 71550720.000 71562240.000 36921600.000 36645120.000 71953920.000 71953920.000 71953920.000 76366080.000 69431040.000 76320000.000 76366080.000 76527360.000 76550400.000 76492800.000 76515840.000 75962880.000 76803840.000 85305600.000 80720640.000 61943040.000 65433600.000 61747200.000 65433600.000 61413120.000 39283200.000 61735680.000 65272320.000 61724160.000 36103680.000 44720640.000 61735680.000 61735680.000 61931520.000 61747200.000 61943040.000 69361920.000 65433600.000 65433600.000 69373440.000 42382080.000 61954560.000 37601280.000 65422080.000 61954560.000 61758720.000 69465600.000 69442560.000 71539200.000 76538880.000 71550720.000 80720640.000 80720640.000 80720640.000 81135360.000 81123840.000 81216000.000 81250560.000 76469760.000 65422080.000 69488640.000 81227520.000 54420480.000 40446720.000 81216000.000 61747200.000 61943040.000 81250560.000 69361920.000 69373440.000 81285120.000 76481280.000 81285120.000 69465600.000 81273600.000 52462080.000 81250560.000 9569445120.000
78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 78923520.000 78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 78935040.000 42531840.000 55491840.000 55710720.000 47646720.000 67587840.000 67587840.000 67461120.000 67541760.000 67541760.000 67587840.000 67553280.000 67576320.000 67530240.000 67599360.000 52992000.000 67541760.000 67530240.000 67587840.000 38856960.000 67553280.000 38419200.000 75006720.000 74695680.000 26092800.000 75006720.000 75018240.000 67438080.000 46736640.000 75006720.000 75018240.000 75006720.000 42739200.000 35066880.000 74983680.000 36910080.000 75237120.000 75225600.000 58406400.000 25263360.000 75225600.000 55710720.000 75225600.000 78624000.000 78624000.000 78624000.000 78658560.000 49674240.000 78658560.000 35066880.000 78658560.000 78670080.000 78935040.000 78923520.000 78935040.000 30723840.000 31127040.000 78946560.000 78946560.000 78946560.000 77011200.000 78658560.000 76112640.000 76112640.000 76124160.000 77011200.000 76112640.000 77022720.000 76999680.000 76124160.000 55745280.000 61413120.000 75225600.000 67530240.000 75018240.000 67530240.000 74903040.000 29905920.000 75006720.000 67461120.000 75006720.000 40988160.000 50019840.000 74995200.000 75006720.000 75225600.000 74995200.000 75225600.000 78647040.000 67518720.000 67530240.000 78635520.000 30193920.000 75202560.000 27509760.000 67576320.000 75214080.000 74983680.000 78658560.000 78647040.000 78935040.000 77011200.000 78935040.000 61413120.000 61413120.000 61413120.000 60675840.000 60687360.000 60802560.000 60791040.000 76112640.000 67576320.000 78624000.000 60791040.000 39271680.000 20367360.000 60791040.000 74995200.000 75225600.000 60802560.000 78647040.000 78785280.000 60802560.000 77011200.000 60791040.000 78647040.000 60802560.000 42935040.000 60791040.000 9640800000.000
