25135510911,135000000
25271170428,135125000
25271409468,135234375
25271648508,135330078
25271887548,135413818
25272126588,135612090
25407901308,152660578
25408140348,150703005
25408379388,148990129
25408618428,147491362
25408857468,146179941
25409096508,145157448
25409335548,144262767
25409574588,143479921
25409813628,142669930
25545707868,158961188
25545946908,156341039
25546185948,154173409
25546424988,152151732
25546664028,150382765
25546903068,148834919
25547142108,147605554
25547381148,146529859
25547620188,145588626
25547859228,144765047
25548098268,144169416
25548337308,143523239
25548576348,142957834
25548815388,142463104
25549054428,142155216
25549293468,141885814
25549532508,141650087
25549771548,141443826
25685426748,158263347
25685665788,155980428
25685904828,153982874
25686143868,152360014
25686382908,150940012
25686621948,149572510
25686860988,148375946
25687100028,147453952
25687339068,146647208
25687578108,145941307
25687817148,145323643
25688056188,144908187
25688295228,144544663
25688534268,144101580
25688773308,143713882
25689012348,143499646
25689251388,143312190
25689490428,143148166
25689729468,143004645
25689968508,142879064
25690207548,142894181
25690446588,142782408
25690685628,142684607
25690924668,142599031
25691163708,142649152
25691402748,142693008
25691641788,142731382
25691880828,142764959
25692119868,142919339
25692358908,142929421
25692597948,142938243
25692836988,142945962
25693076028,143077716
25693315068,143193001
25693554108,143293875
25693793148,143382140
25829567868,160459372
25829806908,158401950
25830045948,156726706
25830284988,155260867
25830524028,153978258
25830763068,152855975
25831002108,151998978
25831241148,151124105
25831480188,150358591
25831719228,149688767
25831958268,149102671
25832197308,148714837
25832436348,148375482
25832675388,148078546
25832914428,147818727
25833153468,147591386
25833392508,147392462
25833631548,147218404
25833870588,147066103
25834109628,147057840
25834348668,147050610
25834587708,147044283
25834826748,147038747
25835065788,147033903
25835304828,147029665
25835543868,147025956
25835782908,147022711
25836021948,147144872
25836260988,147251763
25836500028,147345292
25836739068,147427130
25836978108,147373738
25837217148,147452020
25837456188,147520517
25837695228,147580452
25837934268,147632895
25838173308,147803783
25838412348,147953310
25838651388,148084146
25838890428,148198627
25839129468,148423798
25839368508,148495823
25839607548,148558845
25839846588,148613989
25840085628,148787240
25840324668,148938835
25840563708,149071480
25840802748,149187545
25841041788,149414101
25841280828,149487338
25841519868,149551420
25841758908,149607492
25841997948,149656555
25842236988,149824485
25842476028,149971424
25842715068,150099996
25842954108,150212496
25843193148,150310934
25843432188,150397067
25843671228,150472433
25843910268,150538378
25844149308,150721080
25844388348,150880945
25844627388,151020826
25844866428,151143222
25845105468,151250319
25845344508,151344029
25845583548,151426025
25845822588,151497771
25846061628,151685549
25846300668,151849855
25846539708,151993623
25982314428,169119420
25982553468,167104492
25982792508,165341430
25983031548,163923751
25983270588,162683282
25983509628,161472871
25983748668,160413762
25983987708,159487041
25984226748,158801160
25984465788,158201015
25984704828,157675888
25984943868,157216402
25985182908,156939351
25985421948,156571932
25985660988,156250440
25985900028,155969135
25986139068,155847993
25986378108,155741993
25986617148,155649243
25986856188,155568087
25987095228,155622076
25987334268,155669316
25987573308,155710651
25987812348,155621819
25988051388,155669091
25988290428,155710454
25988529468,155746647
25988768508,155778316
25989007548,155931026
25989246588,156064647
25989485628,156181566
25989724668,156158870
25989963708,156139011
25990202748,156246634
25990441788,156340804
25990680828,156423203
25990919868,156495302
25991158908,156683389
25991397948,156847965
25991636988,156866969
25991876028,156883597
25992115068,157023147
25992354108,157145253
25992593148,157252096
25992832188,157345584
25993071228,157552386
25993310268,157733337
25993549308,157766669
25993788348,157795835
25994027388,157946355
25994266428,158078060
25994505468,158193302
25994744508,158294139
25994983548,158382371
25995222588,158584574
25995461628,158636502
25995700668,158681939
25995939708,158721696
25996178748,158881484
25996417788,159021298
25996656828,159143635
25996895868,159250680
25997134908,159469345
25997373948,159660676
25997612988,159828091
25997852028,159849579
25998091068,159993381
25998330108,160119208
25998569148,160229307
25998808188,160325643
25999047228,160534937
25999286268,160718069
25999525308,160878310
25999764348,160893521
26000003388,161031830
26000242428,161152851
26000481468,161258744
26000720508,161351401
