0.000 0.000 0.000
16473600.000 53913600.000 70387200.000
2338560.000 95731200.000 98069760.000
11520.000 96376320.000 96387840.000
518400.000 95857920.000 96376320.000
11957760.000 87920640.000 99878400.000
15252480.000 81158400.000 96410880.000
19514880.000 76896000.000 96410880.000
22521600.000 73877760.000 96399360.000
24779520.000 71608320.000 96387840.000
26565120.000 69822720.000 96387840.000
28016640.000 68394240.000 96410880.000
23592960.000 72748800.000 96341760.000
20102400.000 76273920.000 96376320.000
22199040.000 74177280.000 96376320.000
23961600.000 72460800.000 96422400.000
16243200.000 80098560.000 96341760.000
17648640.000 78750720.000 96399360.000
19687680.000 76711680.000 96399360.000
14181120.000 82160640.000 96341760.000
14906880.000 81492480.000 96399360.000
14503680.000 81861120.000 96364800.000
11232000.000 85155840.000 96387840.000
12533760.000 83831040.000 96364800.000
9146880.000 87252480.000 96399360.000
9192960.000 87160320.000 96353280.000
8156160.000 88243200.000 96399360.000
6220800.000 90155520.000 96376320.000
5391360.000 90996480.000 96387840.000
4389120.000 91975680.000 96364800.000
2903040.000 93496320.000 96399360.000
1877760.000 94498560.000 96376320.000
656640.000 95685120.000 96341760.000
69120.000 96353280.000 96422400.000
11520.000 96364800.000 96376320.000
11520.000 96376320.000 96387840.000
3755520.000 92689920.000 96445440.000
12775680.000 83635200.000 96410880.000
18190080.000 78243840.000 96433920.000
21772800.000 74603520.000 96376320.000
24410880.000 71988480.000 96399360.000
26426880.000 69949440.000 96376320.000
28005120.000 68382720.000 96387840.000
29306880.000 67104000.000 96410880.000
20136960.000 76193280.000 96330240.000
21611520.000 74799360.000 96410880.000
23523840.000 72864000.000 96387840.000
22682880.000 73681920.000 96364800.000
16680960.000 79672320.000 96353280.000
18984960.000 77425920.000 96410880.000
19584000.000 76757760.000 96341760.000
13478400.000 82932480.000 96410880.000
15863040.000 80524800.000 96387840.000
13893120.000 82471680.000 96364800.000
12026880.000 84349440.000 96376320.000
12499200.000 83877120.000 96376320.000
9688320.000 86699520.000 96387840.000
9296640.000 87068160.000 96364800.000
8559360.000 87782400.000 96341760.000
6359040.000 90074880.000 96433920.000
5506560.000 90881280.000 96387840.000
4400640.000 91964160.000 96364800.000
587520.000 93669120.000 94256640.000
3479040.000 95063040.000 98542080.000
714240.000 95604480.000 96318720.000
80640.000 96307200.000 96387840.000
11520.000 96376320.000 96387840.000
34560.000 96376320.000 96410880.000
3018240.000 93438720.000 96456960.000
12142080.000 84257280.000 96399360.000
17775360.000 78635520.000 96410880.000
21519360.000 74880000.000 96399360.000
24203520.000 72184320.000 96387840.000
26254080.000 70145280.000 96399360.000
27889920.000 68486400.000 96376320.000
29191680.000 67184640.000 96376320.000
20966400.000 75398400.000 96364800.000
21427200.000 74972160.000 96399360.000
23351040.000 73048320.000 96399360.000
23385600.000 72887040.000 96272640.000
16588800.000 79868160.000 96456960.000
18789120.000 77598720.000 96387840.000
19814400.000 76285440.000 96099840.000
13685760.000 82955520.000 96641280.000
15678720.000 80709120.000 96387840.000
14388480.000 81964800.000 96353280.000
11911680.000 84533760.000 96445440.000
12844800.000 83473920.000 96318720.000
9538560.000 86883840.000 96422400.000
9619200.000 86768640.000 96387840.000
8363520.000 88001280.000 96364800.000
6520320.000 89844480.000 96364800.000
5656320.000 90731520.000 96387840.000
4458240.000 91929600.000 96387840.000
1025280.000 93427200.000 94452480.000
3352320.000 94901760.000 98254080.000
783360.000 95569920.000 96353280.000
138240.000 96295680.000 96433920.000
11520.000 96376320.000 96387840.000
