0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
7481952.000 7529760.000 6944112.000 6944112.000 6944112.000 6920208.000 6884352.000 6884352.000 6752880.000 6621408.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6609456.000 6477984.000 5246928.000 4242960.000 4242960.000 4242960.000 4242960.000 4051728.000 3884400.000 3549744.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 711239616.000
20330352.000 20330352.000 10003824.000 10003824.000 10003824.000 9932112.000 9860400.000 9860400.000 11736864.000 11533680.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 11521728.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8964000.000 5892336.000 7434144.000 7924176.000 3788784.000 3788784.000 3788784.000 3788784.000 3980016.000 4147344.000 4482000.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4565664.000 4541760.000 4254912.000 4242960.000 4242960.000 4242960.000 4242960.000 4242960.000 4242960.000 4242960.000 4242960.000 999999936.000
26437824.000 26437824.000 12669120.000 12669120.000 12669120.000 12573504.000 12477888.000 12477888.000 16302528.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 16003728.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 7768800.000 7242912.000 7242912.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 7027776.000 2999952.000 2497968.000 5999904.000 9788688.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3764880.000 3932208.000 3956112.000 4242960.000 4254912.000 4254912.000 4254912.000 4254912.000 4254912.000 4254912.000 4254912.000 4254912.000 999999936.000
22505616.000 22505616.000 10458000.000 10458000.000 10458000.000 10374336.000 10290672.000 10290672.000 14880240.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 14557536.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 7697088.000 8007840.000 8533728.000 8533728.000 8426160.000 7828560.000 7828560.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 7613424.000 6944112.000 6944112.000 6525792.000 10302624.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 4350528.000 999999936.000
21919968.000 21919968.000 9872352.000 9872352.000 9872352.000 9788688.000 9705024.000 9705024.000 15394176.000 15071472.000 14282640.000 14151168.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 12944016.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7051680.000 7374384.000 7971984.000 7971984.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 8187120.000 7529760.000 7529760.000 7111440.000 10876320.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 4936176.000 999999936.000
18322416.000 18322416.000 7995888.000 7995888.000 7995888.000 7924176.000 7852464.000 7852464.000 13601376.000 13457952.000 14234832.000 14366304.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 15573456.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8222976.000 7685136.000 7470000.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 7422192.000 6848496.000 6848496.000 6561648.000 9764784.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 4661280.000 999999936.000
17892144.000 17892144.000 7565616.000 7565616.000 7565616.000 7493904.000 7422192.000 7422192.000 14019696.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 13804560.000 7924176.000 6920208.000 6836544.000 6573600.000 6573600.000 6573600.000 6573600.000 6573600.000 6573600.000 7051680.000 7589520.000 7804656.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7852464.000 7278768.000 7278768.000 6944112.000 10147248.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 5055696.000 999999936.000
14581440.000 14581440.000 5976000.000 5976000.000 5976000.000 5916240.000 5856480.000 5856480.000 12011760.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 11796624.000 6932160.000 7936128.000 8019792.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 8282736.000 7709040.000 7709040.000 7350480.000 10577520.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5450112.000 5187168.000 5127408.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 4541760.000 999999936.000
17103312.000 17103312.000 6776784.000 6776784.000 6776784.000 6705072.000 6633360.000 6633360.000 14772672.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 14521680.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8677152.000 8282736.000 7493904.000 7493904.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 7207056.000 6728976.000 6740928.000 6454080.000 9119376.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4900320.000 4936176.000 5199120.000 5258880.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 5844528.000 999999936.000
