0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
9100800.000 7246080.000 5425920.000 4907520.000 4907520.000 4907520.000 4907520.000 4907520.000 4907520.000 4907520.000 5137920.000 5368320.000 5598720.000 7004160.000 3571200.000 806400.000 1751040.000 85363200.000
1198080.000 1290240.000 887040.000 6024960.000 5552640.000 5425920.000 5103360.000 4930560.000 817920.000 829440.000 5091840.000 5045760.000 5299200.000 1728000.000 4435200.000 4734720.000 6117120.000 64512000.000
1843200.000 1451520.000 4527360.000 11520.000 437760.000 80640.000 80640.000 172800.000 1255680.000 1393920.000 172800.000 172800.000 34560.000 2592000.000 8524800.000 13132800.000 11520.000 35896320.000
4861440.000 4354560.000 8616960.000 3767040.000 2914560.000 2868480.000 2419200.000 4700160.000 4112640.000 4308480.000 4700160.000 4884480.000 2119680.000 6393600.000 9722880.000 12072960.000 9768960.000 92586240.000
5840640.000 5506560.000 5644800.000 3110400.000 4227840.000 3674880.000 3824640.000 5736960.000 5091840.000 5241600.000 5736960.000 5863680.000 3594240.000 7038720.000 9930240.000 4170240.000 12199680.000 96433920.000
8421120.000 8640000.000 5978880.000 5483520.000 4423680.000 3179520.000 3997440.000 7672320.000 4861440.000 4884480.000 7637760.000 7706880.000 6439680.000 1739520.000 1336320.000 6151680.000 1820160.000 90374400.000
11520.000 11520.000 5126400.000 11520.000 3997440.000 7614720.000 4020480.000 34560.000 4435200.000 4504320.000 80640.000 11520.000 11520.000 2707200.000 1370880.000 34560.000 13605120.000 47589120.000
6589440.000 6428160.000 725760.000 5575680.000 1347840.000 9596160.000 1324800.000 2280960.000 1440000.000 1440000.000 5967360.000 2522880.000 5483520.000 6474240.000 5909760.000 5886720.000 2880000.000 71873280.000
8144640.000 7983360.000 2511360.000 6854400.000 4965120.000 34560.000 4907520.000 4112640.000 5172480.000 5172480.000 345600.000 4204800.000 7015680.000 7338240.000 6865920.000 7176960.000 12660480.000 95466240.000
1739520.000 1981440.000 6842880.000 2373120.000 1232640.000 6589440.000 898560.000 9066240.000 1382400.000 1382400.000 1797120.000 9192960.000 944640.000 1497600.000 2995200.000 2649600.000 6186240.000 58752000.000
1221120.000 3375360.000 8928000.000 2764800.000 2845440.000 10126080.000 771840.000 11543040.000 2615040.000 2615040.000 4849920.000 11566080.000 2108160.000 1059840.000 2442240.000 2442240.000 24249600.000 95523840.000
195840.000 8812800.000 11761920.000 7464960.000 6808320.000 6186240.000 4584960.000 771840.000 8709120.000 334080.000 380160.000 7015680.000 6140160.000 172800.000 380160.000 380160.000 2188800.000 72288000.000
2649600.000 57600.000 80640.000 80640.000 2695680.000 5806080.000 8997120.000 6186240.000 8052480.000 3490560.000 4147200.000 34560.000 9930240.000 2499840.000 3801600.000 3801600.000 15091200.000 77402880.000
6785280.000 6543360.000 4389120.000 5725440.000 6301440.000 2868480.000 3559680.000 6785280.000 702720.000 6946560.000 8570880.000 2730240.000 4584960.000 5679360.000 7464960.000 8398080.000 1324800.000 89360640.000
0.000 0.000 8962560.000 34560.000 0.000 898560.000 3214080.000 11520.000 9112320.000 34560.000 0.000 6877440.000 1416960.000 34560.000 0.000 0.000 18627840.000 49224960.000
4400640.000 4400640.000 9803520.000 4988160.000 4101120.000 3605760.000 8640000.000 2050560.000 10679040.000 5299200.000 4527360.000 8720640.000 4746240.000 4815360.000 2707200.000 4815360.000 357120.000 88657920.000
2914560.000 6278400.000 11520.000 5264640.000 3674880.000 3628800.000 2880000.000 1693440.000 0.000 9227520.000 4665600.000 34560.000 3121920.000 2926080.000 5909760.000 4446720.000 8858880.000 65537280.000
1912320.000 6865920.000 2315520.000 6739200.000 1082880.000 806400.000 6370560.000 1428480.000 3110400.000 12533760.000 898560.000 6727680.000 645120.000 1624320.000 8881920.000 1474560.000 5437440.000 68855040.000
5184000.000 7660800.000 4112640.000 7499520.000 4734720.000 4757760.000 7269120.000 4112640.000 4988160.000 4665600.000 5460480.000 7983360.000 2350080.000 5034240.000 2891520.000 3294720.000 14918400.000 96917760.000
5425920.000 6704640.000 7856640.000 2096640.000 8616960.000 4734720.000 6577920.000 6969600.000 5068800.000 7441920.000 5299200.000 1336320.000 3456000.000 5356800.000 6013440.000 5875200.000 4250880.000 93081600.000
6232320.000 11520.000 357120.000 1900800.000 0.000 5598720.000 92160.000 11520.000 5760000.000 11520.000 6209280.000 2638080.000 4642560.000 6071040.000 288000.000 34560.000 6992640.000 46851840.000
357120.000 5402880.000 5368320.000 6128640.000 5713920.000 610560.000 2522880.000 2476800.000 357120.000 2350080.000 357120.000 6359040.000 564480.000 622080.000 4631040.000 5967360.000 12303360.000 62092800.000
6451200.000 4550400.000 5840640.000 5264640.000 5172480.000 6105600.000 5760000.000 5794560.000 6255360.000 5287680.000 6451200.000 4849920.000 5287680.000 6186240.000 4872960.000 5322240.000 11520.000 89464320.000
3467520.000 1140480.000 357120.000 633600.000 195840.000 2764800.000 2338560.000 3225600.000 3386880.000 3375360.000 3467520.000 1221120.000 2638080.000 4008960.000 264960.000 633600.000 25009920.000 58129920.000
2188800.000 7084800.000 6831360.000 6842880.000 3121920.000 2799360.000 829440.000 2050560.000 2119680.000 1739520.000 2188800.000 7234560.000 875520.000 1889280.000 3559680.000 6842880.000 34467840.000 92666880.000
1071360.000 0.000 11831040.000 1486080.000 0.000 0.000 0.000 3456000.000 1036800.000 311040.000 1071360.000 311040.000 0.000 299520.000 299520.000 0.000 357120.000 21530880.000
3144960.000 4930560.000 9192960.000 3905280.000 3352320.000 3985920.000 2419200.000 7395840.000 3018240.000 3651840.000 3144960.000 1889280.000 2419200.000 3813120.000 3651840.000 4792320.000 13870080.000 78577920.000
2108160.000 3386880.000 1152000.000 2453760.000 7603200.000 2661120.000 6819840.000 2534400.000 2039040.000 2016000.000 2108160.000 5967360.000 6370560.000 2580480.000 1728000.000 3456000.000 1463040.000 56448000.000
1969920.000 1739520.000 10010880.000 2211840.000 10886400.000 1509120.000 9930240.000 2534400.000 1969920.000 1186560.000 1969920.000 9181440.000 9734400.000 1509120.000 1969920.000 1681920.000 17763840.000 87759360.000
6220800.000 5633280.000 6163200.000 6750720.000 6773760.000 5160960.000 5518080.000 7476480.000 6220800.000 4032000.000 6220800.000 3836160.000 6877440.000 6024960.000 5448960.000 6554880.000 691200.000 95604480.000
933120.000 783360.000 0.000 1002240.000 69120.000 80640.000 288000.000 1094400.000 115200.000 8847360.000 92160.000 2557440.000 702720.000 1128960.000 771840.000 990720.000 12188160.000 31645440.000
3294720.000 1820160.000 2407680.000 3525120.000 1566720.000 4769280.000 1681920.000 4124160.000 1900800.000 11715840.000 1555200.000 8501760.000 2718720.000 3294720.000 1820160.000 3409920.000 24238080.000 82344960.000
5932800.000 3974400.000 4435200.000 6220800.000 3456000.000 6393600.000 3824640.000 6151680.000 3744000.000 9826560.000 3202560.000 8524800.000 5207040.000 5932800.000 3974400.000 6071040.000 1359360.000 88231680.000
2453760.000 4838400.000 2050560.000 2592000.000 4584960.000 2949120.000 4700160.000 2730240.000 4734720.000 2995200.000 4792320.000 7096320.000 4527360.000 1889280.000 4826880.000 1958400.000 18040320.000 77760000.000
1797120.000 7188480.000 829440.000 702720.000 5310720.000 1267200.000 5725440.000 1877760.000 5564160.000 944640.000 5137920.000 1198080.000 5472000.000 1797120.000 8087040.000 1797120.000 3421440.000 58118400.000
6347520.000 6520320.000 4135680.000 4654080.000 599040.000 6543360.000 610560.000 6543360.000 599040.000 4377600.000 57600.000 1382400.000 599040.000 6382080.000 6382080.000 6796800.000 5886720.000 68417280.000
0.000 380160.000 0.000 0.000 7176960.000 0.000 7027200.000 207360.000 7176960.000 0.000 2730240.000 5345280.000 7176960.000 414720.000 80640.000 0.000 0.000 37716480.000
3525120.000 3525120.000 2753280.000 2880000.000 8939520.000 3398400.000 8824320.000 3525120.000 8582400.000 2880000.000 5356800.000 7464960.000 8294400.000 3525120.000 3525120.000 3525120.000 7810560.000 88335360.000
4481280.000 8259840.000 3801600.000 5184000.000 1658880.000 4377600.000 656640.000 8029440.000 1704960.000 3905280.000 7879680.000 1140480.000 645120.000 8582400.000 8029440.000 8582400.000 1889280.000 78808320.000
1117440.000 3202560.000 1013760.000 1992960.000 1393920.000 1082880.000 1728000.000 0.000 4170240.000 1013760.000 0.000 4239360.000 5955840.000 12614400.000 0.000 13386240.000 9573120.000 62484480.000
6393600.000 6462720.000 6082560.000 5299200.000 4619520.000 6462720.000 5103360.000 4815360.000 6554880.000 6082560.000 3340800.000 8801280.000 9780480.000 771840.000 4815360.000 5460480.000 1140480.000 91987200.000
0.000 5126400.000 4734720.000 3052800.000 2787840.000 3467520.000 3444480.000 3640320.000 80640.000 3709440.000 3375360.000 0.000 11520.000 6716160.000 3640320.000 2096640.000 13766400.000 59650560.000
4792320.000 1578240.000 1221120.000 1981440.000 1843200.000 2188800.000 1981440.000 2050560.000 6094080.000 1382400.000 748800.000 3352320.000 6151680.000 12165120.000 2050560.000 1071360.000 29456640.000 80110080.000
5783040.000 7891200.000 1670400.000 1670400.000 1555200.000 1831680.000 7752960.000 7948800.000 10287360.000 979200.000 4688640.000 1612800.000 4216320.000 10540800.000 1728000.000 806400.000 80640.000 71043840.000
