0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
16335360.000 14561280.000 13628160.000 13674240.000 13697280.000 14630400.000 13697280.000 13777920.000 13662720.000 13685760.000 14538240.000 13674240.000 13697280.000 17464320.000 17464320.000 13674240.000 14618880.000 13824000.000 13847040.000 13662720.000 13674240.000 13662720.000 17475840.000 14019840.000 13939200.000 14492160.000 13708800.000 13697280.000 13662720.000 13685760.000 13651200.000 13651200.000 14469120.000 14423040.000 17452800.000 13697280.000 13674240.000 13639680.000 13685760.000 15909120.000 10298880.000 8040960.000 9734400.000 9734400.000 8190720.000 9734400.000 7868160.000 8006400.000 7787520.000 8144640.000 7752960.000 8017920.000 9734400.000 7914240.000 7683840.000 7718400.000 7741440.000 7718400.000 7706880.000 7741440.000 7729920.000 7626240.000 7488000.000 7464960.000 27544320.000 799211520.000
14469120.000 13029120.000 13029120.000 13029120.000 13075200.000 13029120.000 13109760.000 13029120.000 13144320.000 13029120.000 13029120.000 13086720.000 13029120.000 25390080.000 25390080.000 13029120.000 13029120.000 13029120.000 13029120.000 13086720.000 13098240.000 13040640.000 25390080.000 13040640.000 13029120.000 13029120.000 13029120.000 13052160.000 13144320.000 13155840.000 13063680.000 13075200.000 13040640.000 13040640.000 24986880.000 12925440.000 12476160.000 12026880.000 12096000.000 20321280.000 8778240.000 6566400.000 12510720.000 12510720.000 6566400.000 12510720.000 6566400.000 6566400.000 6577920.000 6566400.000 6566400.000 6566400.000 12510720.000 6566400.000 6428160.000 6566400.000 6566400.000 6531840.000 6520320.000 6566400.000 6543360.000 6681600.000 6785280.000 6808320.000 202763520.000 963855360.000
13685760.000 12487680.000 12499200.000 12533760.000 12545280.000 12510720.000 12545280.000 12533760.000 12545280.000 12522240.000 12533760.000 12545280.000 12522240.000 22913280.000 22913280.000 12510720.000 12510720.000 12430080.000 12522240.000 12545280.000 12545280.000 12545280.000 22913280.000 12545280.000 12522240.000 12545280.000 12522240.000 12545280.000 12545280.000 12545280.000 12545280.000 12545280.000 12545280.000 12545280.000 23316480.000 12706560.000 13132800.000 13616640.000 13651200.000 21899520.000 10298880.000 8190720.000 14112000.000 14112000.000 8110080.000 14112000.000 8133120.000 8121600.000 8225280.000 8144640.000 8202240.000 8087040.000 14112000.000 8179200.000 8075520.000 8098560.000 8225280.000 8087040.000 8087040.000 8225280.000 8087040.000 8006400.000 7729920.000 7683840.000 186773760.000 963855360.000
15033600.000 13812480.000 13812480.000 13812480.000 13835520.000 13812480.000 13893120.000 13812480.000 13904640.000 13812480.000 13812480.000 13858560.000 13812480.000 24203520.000 24203520.000 13812480.000 13812480.000 13812480.000 13812480.000 13847040.000 13536000.000 13317120.000 23178240.000 12499200.000 12499200.000 12499200.000 12499200.000 12510720.000 12591360.000 12602880.000 12510720.000 12522240.000 12499200.000 12499200.000 21945600.000 12533760.000 12510720.000 12556800.000 12614400.000 19411200.000 9849600.000 8006400.000 12960000.000 12960000.000 8006400.000 12960000.000 8006400.000 8006400.000 8052480.000 8006400.000 8006400.000 8006400.000 12960000.000 8006400.000 7891200.000 8006400.000 8006400.000 8006400.000 8006400.000 8006400.000 8006400.000 8225280.000 8363520.000 8409600.000 171267840.000 963855360.000
12983040.000 12568320.000 12545280.000 22487040.000 12222720.000 12188160.000 22152960.000 22037760.000 11289600.000 20989440.000 21000960.000 11324160.000 20989440.000 35089920.000 35089920.000 20989440.000 11738880.000 20908800.000 20989440.000 11358720.000 11600640.000 21507840.000 20954880.000 22325760.000 22302720.000 12902400.000 13006080.000 12821760.000 22394880.000 22394880.000 12798720.000 12718080.000 12867840.000 12879360.000 21150720.000 12672000.000 12787200.000 12579840.000 13271040.000 19618560.000 10644480.000 8835840.000 13524480.000 13524480.000 8870400.000 13524480.000 8870400.000 8858880.000 8709120.000 8870400.000 8824320.000 8881920.000 13524480.000 8847360.000 8628480.000 8870400.000 8789760.000 8559360.000 8559360.000 8317440.000 8524800.000 8317440.000 8501760.000 8524800.000 37347840.000 963751680.000
12983040.000 12245760.000 12257280.000 21968640.000 12268800.000 12591360.000 22452480.000 22417920.000 13132800.000 23443200.000 23454720.000 13063680.000 23443200.000 37428480.000 37428480.000 23443200.000 13052160.000 23385600.000 23443200.000 13063680.000 13063680.000 23500800.000 20044800.000 23500800.000 23443200.000 13063680.000 13063680.000 13063680.000 23523840.000 23535360.000 13063680.000 13006080.000 13063680.000 13063680.000 19814400.000 13063680.000 13029120.000 12119040.000 12165120.000 16888320.000 10241280.000 8951040.000 12418560.000 12418560.000 8951040.000 12418560.000 8951040.000 8951040.000 9020160.000 8951040.000 8962560.000 8951040.000 12418560.000 8951040.000 8939520.000 8951040.000 8974080.000 8985600.000 8962560.000 9112320.000 8985600.000 9112320.000 9008640.000 8985600.000 7234560.000 963855360.000
14031360.000 13328640.000 13328640.000 22314240.000 13328640.000 13328640.000 22348800.000 22314240.000 13351680.000 22314240.000 22314240.000 13328640.000 22314240.000 34410240.000 34410240.000 22302720.000 12810240.000 22014720.000 21553920.000 12234240.000 12234240.000 20540160.000 17809920.000 20540160.000 20528640.000 12234240.000 12234240.000 12234240.000 20574720.000 20586240.000 12234240.000 12234240.000 12234240.000 12234240.000 18316800.000 12234240.000 12268800.000 13178880.000 13178880.000 17637120.000 11404800.000 10333440.000 13478400.000 13478400.000 10241280.000 13478400.000 10275840.000 10252800.000 10333440.000 10287360.000 10333440.000 10229760.000 13478400.000 10310400.000 10183680.000 10229760.000 10333440.000 10333440.000 10333440.000 10333440.000 10333440.000 10333440.000 10333440.000 10333440.000 9907200.000 963855360.000
13305600.000 12695040.000 12706560.000 20286720.000 12729600.000 12718080.000 20355840.000 20286720.000 12798720.000 20275200.000 20286720.000 12729600.000 20275200.000 30516480.000 30516480.000 20275200.000 13236480.000 20494080.000 21035520.000 13824000.000 13824000.000 22118400.000 19411200.000 22118400.000 22060800.000 13824000.000 13824000.000 13824000.000 22152960.000 22152960.000 13824000.000 13777920.000 13824000.000 13824000.000 19537920.000 13824000.000 13824000.000 13824000.000 13870080.000 17475840.000 11635200.000 10137600.000 12833280.000 12833280.000 10137600.000 12833280.000 10137600.000 10137600.000 10195200.000 10137600.000 10149120.000 10137600.000 12833280.000 10137600.000 10137600.000 10137600.000 10160640.000 10160640.000 10149120.000 10264320.000 10160640.000 10264320.000 10195200.000 10160640.000 13524480.000 963855360.000
14630400.000 14065920.000 14065920.000 21588480.000 14065920.000 12787200.000 20436480.000 19572480.000 12729600.000 19560960.000 19572480.000 12729600.000 19560960.000 28800000.000 28800000.000 19560960.000 12729600.000 19526400.000 19560960.000 12729600.000 12729600.000 19595520.000 17337600.000 19595520.000 19560960.000 12729600.000 12729600.000 12729600.000 19641600.000 19641600.000 12729600.000 12729600.000 12729600.000 12729600.000 17452800.000 12729600.000 12729600.000 12729600.000 12729600.000 16531200.000 11969280.000 11531520.000 14192640.000 14192640.000 11473920.000 14192640.000 11496960.000 11485440.000 11531520.000 11520000.000 11531520.000 11462400.000 14192640.000 11531520.000 11416320.000 11462400.000 11531520.000 11531520.000 11531520.000 11543040.000 11531520.000 11543040.000 11531520.000 11531520.000 17210880.000 963855360.000
