0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
13432320.000 12683520.000 18858240.000 9676800.000 5103360.000 5011200.000 4965120.000 4861440.000 4907520.000 4757760.000 84257280.000
11911680.000 11462400.000 21738240.000 12003840.000 6266880.000 6082560.000 6232320.000 6382080.000 6635520.000 6785280.000 95500800.000
15171840.000 9849600.000 5184000.000 4849920.000 7787520.000 7706880.000 8098560.000 8167680.000 8167680.000 8536320.000 83520000.000
15575040.000 1244160.000 17164800.000 3421440.000 10126080.000 10321920.000 10644480.000 10725120.000 10794240.000 11059200.000 101076480.000
7845120.000 6174720.000 20321280.000 5022720.000 9561600.000 10114560.000 10080000.000 9446400.000 9331200.000 9504000.000 97401600.000
8697600.000 7511040.000 14549760.000 5829120.000 9849600.000 9273600.000 10460160.000 9930240.000 9849600.000 10033920.000 95984640.000
9688320.000 9676800.000 13985280.000 6877440.000 9630720.000 8789760.000 8087040.000 8835840.000 10494720.000 10679040.000 96744960.000
9699840.000 9826560.000 14100480.000 7372800.000 8294400.000 8421120.000 8812800.000 8663040.000 10506240.000 10690560.000 96387840.000
9907200.000 9849600.000 14181120.000 7372800.000 7960320.000 8455680.000 8789760.000 8663040.000 10506240.000 10690560.000 96376320.000
9907200.000 10068480.000 13351680.000 7372800.000 8144640.000 8640000.000 8847360.000 8663040.000 10506240.000 10529280.000 96030720.000
10632960.000 8455680.000 13063680.000 7891200.000 8628480.000 8997120.000 9135360.000 9043200.000 10298880.000 10517760.000 96664320.000
10621440.000 8110080.000 13086720.000 7430400.000 8663040.000 8962560.000 8985600.000 8778240.000 10759680.000 10310400.000 95708160.000
10540800.000 9423360.000 11381760.000 8190720.000 8893440.000 9296640.000 9296640.000 9480960.000 11139840.000 9434880.000 97079040.000
9976320.000 9584640.000 12349440.000 8294400.000 8501760.000 8881920.000 9469440.000 9584640.000 11220480.000 8524800.000 96387840.000
10103040.000 9457920.000 12349440.000 8179200.000 9031680.000 9400320.000 9515520.000 9158400.000 10563840.000 8616960.000 96376320.000
9987840.000 9665280.000 11842560.000 7891200.000 8997120.000 9331200.000 9169920.000 9411840.000 11243520.000 8847360.000 96387840.000
10091520.000 9573120.000 11704320.000 8294400.000 8674560.000 8893440.000 9469440.000 9584640.000 11243520.000 8847360.000 96376320.000
10160640.000 9596160.000 11980800.000 8294400.000 8858880.000 9388800.000 9584640.000 9584640.000 10656000.000 8294400.000 96399360.000
10114560.000 9630720.000 11980800.000 7776000.000 9031680.000 9331200.000 9434880.000 9112320.000 11128320.000 8847360.000 96387840.000
10080000.000 9676800.000 11232000.000 8294400.000 8997120.000 9308160.000 9250560.000 9457920.000 11243520.000 8847360.000 96387840.000
10068480.000 9676800.000 11980800.000 8294400.000 8501760.000 8974080.000 9469440.000 9584640.000 11220480.000 8616960.000 96387840.000
