0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
2151360.000 1984032.000 2067696.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 1840608.000 0.000 0.000 59580720.000
3585600.000 2390400.000 3466080.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 0.000 0.000 71831520.000
4864464.000 2390400.000 4792752.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 0.000 0.000 74437056.000
6095520.000 2390400.000 5976000.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 0.000 0.000 76851360.000
7278768.000 2390400.000 6776784.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2151360.000 7852464.000 0.000 86185872.000
7649280.000 2390400.000 7900272.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2127456.000 2127456.000 2127456.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 20987712.000 0.000 100002384.000
7649280.000 2390400.000 8928144.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2127456.000 2127456.000 2127456.000 2127456.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 19923984.000 0.000 99990432.000
8127360.000 2390400.000 9836496.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 12179088.000 0.000 94731552.000
9406224.000 2366496.000 10948032.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2139408.000 2127456.000 12406176.000 0.000 97337088.000
10589472.000 2366496.000 12107376.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2115504.000 2115504.000 2127456.000 12967920.000 0.000 99703584.000
10661184.000 2366496.000 12621312.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2115504.000 2127456.000 2115504.000 13302576.000 0.000 100002384.000
10720944.000 2342592.000 12430080.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2115504.000 12824496.000 0.000 100002384.000
10541664.000 2270880.000 12214944.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 12573504.000 0.000 99990432.000
10744848.000 2390400.000 12238848.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2139408.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2127456.000 2127456.000 2127456.000 2151360.000 12585456.000 0.000 100002384.000
11270736.000 2390400.000 12884256.000 2127456.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2139408.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 8856432.000 0.000 97349040.000
12430080.000 2390400.000 14067504.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2151360.000 2151360.000 2151360.000 2151360.000 8139312.000 0.000 99034272.000
13039632.000 2390400.000 14689008.000 2127456.000 2091600.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2115504.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 8713008.000 0.000 100002384.000
12991824.000 2366496.000 14210928.000 2103552.000 2115504.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2115504.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 9274752.000 0.000 99990432.000
13099392.000 2342592.000 13577472.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2103552.000 2103552.000 2103552.000 9860400.000 0.000 100002384.000
13039632.000 2366496.000 13111344.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2103552.000 2127456.000 2127456.000 2127456.000 10266768.000 0.000 100002384.000
12430080.000 2366496.000 12442032.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2127456.000 10541664.000 0.000 100002384.000
12131280.000 2270880.000 12119328.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 2151360.000 11091456.000 0.000 100002384.000
