nan nan
0.401 0.410
0.787 0.787
0.524 0.503
0.560 0.539
0.449 0.474
0.821 0.839
0.683 0.662
0.595 0.582
0.548 0.534
0.628 0.659
0.738 0.737
0.706 0.693
0.673 0.679
0.602 0.606
0.701 0.686
0.641 0.620
0.590 0.597
0.674 0.680
0.507 0.526
0.645 0.644
0.612 0.627
0.650 0.647
0.590 0.603
0.645 0.627
0.637 0.651
0.578 0.577
0.748 0.741
0.623 0.627
0.575 0.595
0.620 0.604
0.603 0.609
0.577 0.593
0.692 0.689
0.601 0.623
0.679 0.659
0.682 0.682
0.590 0.565
0.571 0.592
0.743 0.735
0.457 0.449
0.721 0.733
0.685 0.687
0.671 0.685
0.547 0.564
0.707 0.701
0.577 0.588
0.629 0.662
0.584 0.580
0.597 0.582
0.536 0.523
0.693 0.686
0.573 0.584
0.758 0.745
0.515 0.506
0.618 0.608
0.641 0.640
0.628 0.607
0.630 0.634
0.809 0.811
0.582 0.566
0.647 0.637
0.654 0.651
0.653 0.657
0.628 0.617
0.573 0.574
0.614 0.632
0.606 0.608
0.601 0.596
0.631 0.630
0.625 0.641
0.599 0.606
0.563 0.550
0.632 0.633
0.737 0.727
0.635 0.631
0.663 0.646
0.475 0.486
0.624 0.640
0.675 0.699
0.579 0.567
0.622 0.603
0.589 0.578
0.570 0.598
0.742 0.767
0.801 0.802
0.609 0.608
0.652 0.665
0.637 0.638
0.649 0.636
0.614 0.632
0.592 0.621
0.556 0.544
0.701 0.711
0.766 0.757
0.602 0.611
0.753 0.745
0.597 0.579
0.576 0.555
