0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
18418032.000 15095376.000 15250752.000 15238800.000 15501744.000 15430032.000 15609312.000 15155136.000 15967872.000 15179040.000 15119280.000 15250752.000 15155136.000 20079360.000 20079360.000 15155136.000 15932016.000 15083424.000 15119280.000 15035616.000 14999760.000 14163120.000 14210928.000 15011712.000 14210928.000 14210928.000 14210928.000 14210928.000 14175072.000 14210928.000 14175072.000 14175072.000 14210928.000 14187024.000 14187024.000 14210928.000 14198976.000 14198976.000 14175072.000 14210928.000 13852368.000 11258784.000 8593488.000 8533728.000 8294688.000 8258832.000 8426160.000 8294688.000 8366400.000 10099440.000 8127360.000 10099440.000 8007840.000 10099440.000 8175168.000 8031744.000 10099440.000 7995888.000 8019792.000 8019792.000 8019792.000 7971984.000 8031744.000 8019792.000 34577136.000 851675616.000
18035568.000 16075440.000 15107328.000 15155136.000 15190992.000 16147152.000 15190992.000 15262704.000 15155136.000 15167088.000 16051536.000 15167088.000 15179040.000 20019600.000 19314432.000 14689008.000 15167088.000 14342400.000 14366304.000 14175072.000 14187024.000 14175072.000 18131184.000 14545584.000 14461920.000 15035616.000 14222880.000 14210928.000 14175072.000 14198976.000 14163120.000 14163120.000 15011712.000 14963904.000 18107280.000 14210928.000 14187024.000 14151168.000 14198976.000 16505712.000 10685088.000 8342496.000 10099440.000 10099440.000 8497872.000 10099440.000 8163216.000 8306640.000 8079552.000 8450064.000 8043696.000 8318592.000 10099440.000 8211024.000 7971984.000 8007840.000 8031744.000 8007840.000 7995888.000 8031744.000 8019792.000 8031744.000 7995888.000 8019792.000 34099056.000 851675616.000
15071472.000 13673088.000 13673088.000 13673088.000 13673088.000 13673088.000 13673088.000 13708944.000 13673088.000 13673088.000 13673088.000 13673088.000 13673088.000 26485632.000 26485632.000 13673088.000 13673088.000 13673088.000 13649184.000 13673088.000 13673088.000 13565520.000 13637232.000 13529664.000 13541616.000 13661136.000 13565520.000 13577472.000 13661136.000 13625280.000 13565520.000 13673088.000 13649184.000 13517712.000 13565520.000 13673088.000 13589424.000 13673088.000 13589424.000 13637232.000 12310560.000 9788688.000 7720992.000 7446096.000 7458048.000 7458048.000 7458048.000 7458048.000 7458048.000 14139216.000 7470000.000 14139216.000 7458048.000 14139216.000 7458048.000 7458048.000 14139216.000 7374384.000 7434144.000 7458048.000 7422192.000 7302672.000 7458048.000 7458048.000 214466688.000 999999936.000
13924080.000 12549600.000 12549600.000 12549600.000 12585456.000 12549600.000 12621312.000 12549600.000 12657168.000 12549600.000 12549600.000 12597408.000 12549600.000 24441840.000 25147008.000 13015728.000 13517712.000 13517712.000 13517712.000 13577472.000 13589424.000 13529664.000 26342208.000 13529664.000 13517712.000 13517712.000 13517712.000 13541616.000 13637232.000 13649184.000 13553568.000 13565520.000 13529664.000 13529664.000 26342208.000 13577472.000 13553568.000 13589424.000 13673088.000 22911984.000 9932112.000 7458048.000 14139216.000 14139216.000 7458048.000 14139216.000 7458048.000 7458048.000 7470000.000 7458048.000 7458048.000 7446096.000 14139216.000 7458048.000 7302672.000 7398288.000 7266816.000 7039728.000 6764832.000 6812640.000 6788736.000 6812640.000 6812640.000 6788736.000 208885104.000 999999936.000
14306544.000 13075488.000 13135248.000 13123296.000 13135248.000 13111344.000 13135248.000 13147200.000 13135248.000 13111344.000 13135248.000 13135248.000 13099392.000 23892048.000 23892048.000 13099392.000 13111344.000 13039632.000 13230864.000 13326480.000 13410144.000 14270688.000 14270688.000 14258736.000 14270688.000 14270688.000 14270688.000 14270688.000 14270688.000 14270688.000 14270688.000 14294592.000 14270688.000 14246784.000 14270688.000 14294592.000 14270688.000 14306544.000 14270688.000 14270688.000 13123296.000 10816560.000 8820576.000 8533728.000 8653248.000 8677152.000 8593488.000 8653248.000 8617392.000 14772672.000 8677152.000 14772672.000 8557632.000 14772672.000 8569584.000 8533728.000 14318496.000 8151264.000 7756848.000 7852464.000 7756848.000 7756848.000 7888320.000 7804656.000 197590464.000 999999936.000
15561504.000 14198976.000 14210928.000 14246784.000 14270688.000 14222880.000 14270688.000 14246784.000 14270688.000 14234832.000 14246784.000 14270688.000 13732848.000 25003584.000 24549408.000 12979872.000 12979872.000 12896208.000 12991824.000 13015728.000 13015728.000 13015728.000 23772528.000 13015728.000 12991824.000 13015728.000 12991824.000 13015728.000 13015728.000 13015728.000 13015728.000 13015728.000 13015728.000 13015728.000 23772528.000 13015728.000 13015728.000 13015728.000 13039632.000 20892096.000 9860400.000 7852464.000 13481856.000 13481856.000 7768800.000 13481856.000 7792704.000 7780752.000 7888320.000 7804656.000 7864416.000 7756848.000 13481856.000 7840512.000 7744896.000 7816608.000 8079552.000 8127360.000 8390304.000 8533728.000 8390304.000 8533728.000 8390304.000 8390304.000 193383360.000 999999936.000
15645168.000 14461920.000 14461920.000 14461920.000 14461920.000 14461920.000 14461920.000 14473872.000 14461920.000 14461920.000 14461920.000 14461920.000 14461920.000 25242624.000 25242624.000 14461920.000 14461920.000 14461920.000 14461920.000 14497776.000 14521680.000 14473872.000 14545584.000 14461920.000 14461920.000 14449968.000 14318496.000 14258736.000 13183056.000 13159152.000 13099392.000 13206960.000 13183056.000 13087440.000 13099392.000 13206960.000 13135248.000 13206960.000 13135248.000 13171104.000 12155184.000 10218960.000 8665200.000 8426160.000 8426160.000 8450064.000 8426160.000 8426160.000 8426160.000 13565520.000 8462016.000 13565520.000 8426160.000 13565520.000 8426160.000 8485920.000 14019696.000 8784720.000 9203040.000 9203040.000 9203040.000 9095472.000 9203040.000 9203040.000 180570816.000 999999936.000
14234832.000 13087440.000 13087440.000 13087440.000 13099392.000 13087440.000 13159152.000 13087440.000 13171104.000 13087440.000 13087440.000 13123296.000 13589424.000 23880096.000 24334272.000 14330448.000 14330448.000 14330448.000 14330448.000 14366304.000 14390208.000 14330448.000 25111152.000 14330448.000 14330448.000 14330448.000 14330448.000 14342400.000 14426064.000 14438016.000 14342400.000 14354352.000 14330448.000 14091408.000 24047424.000 13481856.000 12979872.000 13027680.000 13087440.000 20139120.000 10218960.000 8306640.000 13446000.000 13446000.000 8306640.000 13446000.000 8306640.000 8306640.000 8354448.000 8306640.000 8306640.000 8306640.000 13446000.000 8306640.000 8187120.000 8306640.000 8306640.000 8306640.000 8306640.000 8306640.000 8306640.000 8306640.000 8306640.000 8306640.000 178108704.000 999999936.000
