0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
5253120.000 5253120.000 5241600.000 5253120.000 5253120.000 5241600.000 7626240.000 7591680.000 7568640.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 7580160.000 3525120.000 7580160.000 6819840.000 6819840.000 3340800.000 6819840.000 3087360.000 6819840.000 6819840.000 3571200.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 3075840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 6819840.000 3098880.000 6819840.000 424880640.000
195840.000 195840.000 218880.000 1601280.000 1601280.000 2396160.000 11381760.000 11266560.000 11139840.000 11220480.000 11174400.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 11185920.000 4078080.000 11185920.000 19653120.000 19641600.000 9803520.000 19641600.000 18489600.000 19641600.000 19641600.000 725760.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 276480.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 19641600.000 403200.000 19641600.000 850222080.000
19572480.000 19572480.000 19560960.000 18950400.000 18236160.000 18236160.000 10391040.000 10275840.000 10252800.000 10241280.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 10252800.000 6842880.000 10252800.000 19445760.000 19457280.000 23155200.000 19457280.000 17879040.000 19457280.000 19457280.000 28696320.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 18236160.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19457280.000 19434240.000 18236160.000 19434240.000 1008933120.000
13201920.000 13144320.000 13006080.000 13109760.000 13824000.000 13697280.000 11105280.000 11001600.000 10955520.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11036160.000 11036160.000 11036160.000 11036160.000 11036160.000 11036160.000 11036160.000 7130880.000 11024640.000 20067840.000 20067840.000 14181120.000 20067840.000 8190720.000 20067840.000 20067840.000 12648960.000 20067840.000 20067840.000 20067840.000 20067840.000 20067840.000 20056320.000 20056320.000 20056320.000 20056320.000 20056320.000 20056320.000 20056320.000 20056320.000 20056320.000 12614400.000 20056320.000 20056320.000 20056320.000 20056320.000 20056320.000 20044800.000 20067840.000 9227520.000 20067840.000 961309440.000
14757120.000 14768640.000 14653440.000 14918400.000 14918400.000 14803200.000 12476160.000 12360960.000 12222720.000 12360960.000 12360960.000 12360960.000 12360960.000 12360960.000 12349440.000 12349440.000 12349440.000 12349440.000 12349440.000 12349440.000 12349440.000 12349440.000 12349440.000 12337920.000 12337920.000 12337920.000 12337920.000 12337920.000 12337920.000 12337920.000 5564160.000 12349440.000 18362880.000 18362880.000 12280320.000 18362880.000 5207040.000 18362880.000 18362880.000 8455680.000 18362880.000 18362880.000 18362880.000 18351360.000 18362880.000 18374400.000 18362880.000 18362880.000 18362880.000 18362880.000 18362880.000 18362880.000 18362880.000 18362880.000 10425600.000 18362880.000 18362880.000 18351360.000 18362880.000 18362880.000 18362880.000 18362880.000 7649280.000 18362880.000 942912000.000
15816960.000 15816960.000 15690240.000 15805440.000 15759360.000 15690240.000 13455360.000 13340160.000 13328640.000 13340160.000 13328640.000 13317120.000 13317120.000 13317120.000 13328640.000 13328640.000 13328640.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 13340160.000 6647040.000 13328640.000 16600320.000 16611840.000 12787200.000 16611840.000 5437440.000 16611840.000 16611840.000 8156160.000 16623360.000 16577280.000 16554240.000 16600320.000 16531200.000 16519680.000 16611840.000 16600320.000 16600320.000 16600320.000 16600320.000 16600320.000 16600320.000 16588800.000 11185920.000 16565760.000 16554240.000 16600320.000 16542720.000 16531200.000 16588800.000 16611840.000 7464960.000 16554240.000 927544320.000
16911360.000 16922880.000 16819200.000 16692480.000 16669440.000 16554240.000 14630400.000 14538240.000 14411520.000 14526720.000 14538240.000 14538240.000 14538240.000 14538240.000 14538240.000 14538240.000 14538240.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 14526720.000 5679360.000 14538240.000 15482880.000 15459840.000 11623680.000 15448320.000 4861440.000 15448320.000 15448320.000 8271360.000 15436800.000 15471360.000 15494400.000 15482880.000 15517440.000 15517440.000 15459840.000 15471360.000 15471360.000 15459840.000 15459840.000 15459840.000 15459840.000 15459840.000 10897920.000 15482880.000 15494400.000 15494400.000 15505920.000 15505920.000 15494400.000 15459840.000 7718400.000 15517440.000 930746880.000
18040320.000 18028800.000 17913600.000 18028800.000 18040320.000 17925120.000 15747840.000 15632640.000 15586560.000 15621120.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 15655680.000 4665600.000 15655680.000 14457600.000 14469120.000 11151360.000 14469120.000 4838400.000 14469120.000 14469120.000 8305920.000 14457600.000 14469120.000 14457600.000 14469120.000 14446080.000 14446080.000 14469120.000 14457600.000 14457600.000 14457600.000 14457600.000 14446080.000 14446080.000 14446080.000 11301120.000 14446080.000 14434560.000 14457600.000 14434560.000 14434560.000 14400000.000 14400000.000 7718400.000 14400000.000 937440000.000
13259520.000 13570560.000 13455360.000 13432320.000 13432320.000 13397760.000 16773120.000 16657920.000 16623360.000 16669440.000 16611840.000 16623360.000 16623360.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 16634880.000 5817600.000 16611840.000 15344640.000 15333120.000 10679040.000 15344640.000 5310720.000 15333120.000 15333120.000 8294400.000 15344640.000 15344640.000 15344640.000 15344640.000 15356160.000 15356160.000 15333120.000 15344640.000 15344640.000 15356160.000 15344640.000 15356160.000 15356160.000 15367680.000 11232000.000 15356160.000 15367680.000 15344640.000 15367680.000 15379200.000 15425280.000 15425280.000 7799040.000 15436800.000 960353280.000
