0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
9607680.000 9550080.000 7119360.000 8997120.000 9204480.000 9158400.000 9135360.000 9123840.000 9100800.000 9089280.000 9066240.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 9077760.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 6589440.000 298725120.000
288000.000 1175040.000 37854720.000 10656000.000 28823040.000 28661760.000 28477440.000 9446400.000 6600960.000 28327680.000 28327680.000 28327680.000 28327680.000 28327680.000 28327680.000 28327680.000 944640.000 28316160.000 587520.000 587520.000 587520.000 28316160.000 587520.000 587520.000 587520.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 9135360.000 511868160.000
19676160.000 19699200.000 43603200.000 18224640.000 24791040.000 24549120.000 24341760.000 17775360.000 17786880.000 24019200.000 24019200.000 24019200.000 24019200.000 24019200.000 24019200.000 24019200.000 108080640.000 24030720.000 22659840.000 22429440.000 21646080.000 24030720.000 21265920.000 21150720.000 21058560.000 17614080.000 17614080.000 17602560.000 17602560.000 17602560.000 17591040.000 17591040.000 17591040.000 17591040.000 17591040.000 17591040.000 858516480.000
28742400.000 29836800.000 31334400.000 25827840.000 26161920.000 25954560.000 25724160.000 21058560.000 21012480.000 25505280.000 25493760.000 25493760.000 25493760.000 25493760.000 25493760.000 25493760.000 38119680.000 25482240.000 27809280.000 27947520.000 28661760.000 25482240.000 28892160.000 28961280.000 28995840.000 21219840.000 21219840.000 21231360.000 21219840.000 21219840.000 21231360.000 21231360.000 21231360.000 21219840.000 21219840.000 21219840.000 907937280.000
38580480.000 38154240.000 26426880.000 26853120.000 27279360.000 27048960.000 26818560.000 25297920.000 25171200.000 26484480.000 26484480.000 26484480.000 26484480.000 26484480.000 26484480.000 26484480.000 16807680.000 26484480.000 30988800.000 31034880.000 31150080.000 26484480.000 31034880.000 31034880.000 31023360.000 25459200.000 25459200.000 25447680.000 25459200.000 25459200.000 25459200.000 25447680.000 25447680.000 25459200.000 25459200.000 25459200.000 983082240.000
27175680.000 27141120.000 25873920.000 27141120.000 27233280.000 27002880.000 26772480.000 27141120.000 27037440.000 26415360.000 26415360.000 26415360.000 26415360.000 26415360.000 26403840.000 26403840.000 8916480.000 26415360.000 26599680.000 26668800.000 26749440.000 26415360.000 26668800.000 26668800.000 26680320.000 27221760.000 27221760.000 27233280.000 27233280.000 27221760.000 27221760.000 27233280.000 27233280.000 27233280.000 27233280.000 27233280.000 948706560.000
30620160.000 30470400.000 28465920.000 27025920.000 27486720.000 27256320.000 27025920.000 24860160.000 24791040.000 26691840.000 26680320.000 26680320.000 26680320.000 26680320.000 26691840.000 26691840.000 30366720.000 26691840.000 26334720.000 26438400.000 26565120.000 26680320.000 26461440.000 26461440.000 26392320.000 23950080.000 23950080.000 23938560.000 23938560.000 23950080.000 23950080.000 23950080.000 23938560.000 23938560.000 23938560.000 23938560.000 940573440.000
30988800.000 30896640.000 29214720.000 30804480.000 27624960.000 27394560.000 27164160.000 23281920.000 23051520.000 26830080.000 26830080.000 26830080.000 26830080.000 26830080.000 26830080.000 26830080.000 24860160.000 26830080.000 28085760.000 28177920.000 28304640.000 26830080.000 28189440.000 28177920.000 28166400.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 23155200.000 940561920.000
27924480.000 30700800.000 32302080.000 31737600.000 27820800.000 27613440.000 27406080.000 23892480.000 23904000.000 27072000.000 27095040.000 27095040.000 27083520.000 27083520.000 27083520.000 27083520.000 25459200.000 27083520.000 28454400.000 28592640.000 28707840.000 27095040.000 28592640.000 28592640.000 28627200.000 24203520.000 24203520.000 24203520.000 24203520.000 24192000.000 24192000.000 24192000.000 24203520.000 24203520.000 24192000.000 24192000.000 960284160.000
29548800.000 27025920.000 25367040.000 27313920.000 28108800.000 28016640.000 27912960.000 24814080.000 24744960.000 27774720.000 27751680.000 27751680.000 27763200.000 27774720.000 27774720.000 27763200.000 26841600.000 27763200.000 28258560.000 28304640.000 28350720.000 27751680.000 28304640.000 28316160.000 28304640.000 24998400.000 24998400.000 25021440.000 25009920.000 25021440.000 25021440.000 25021440.000 25021440.000 25021440.000 25032960.000 25032960.000 964604160.000
25758720.000 25770240.000 30055680.000 27866880.000 24468480.000 24998400.000 27002880.000 25102080.000 24998400.000 25954560.000 25943040.000 25943040.000 25943040.000 25977600.000 25977600.000 25954560.000 27187200.000 25931520.000 28465920.000 28488960.000 28500480.000 25943040.000 28488960.000 28488960.000 28488960.000 25297920.000 25297920.000 25274880.000 25286400.000 25274880.000 25274880.000 25274880.000 25274880.000 25263360.000 25263360.000 25263360.000 945745920.000
33615360.000 33454080.000 30769920.000 30608640.000 25274880.000 24940800.000 24330240.000 25251840.000 25171200.000 25701120.000 25712640.000 25724160.000 25712640.000 25666560.000 25666560.000 25712640.000 27325440.000 25747200.000 28995840.000 29088000.000 29214720.000 25724160.000 29111040.000 29099520.000 29111040.000 25251840.000 25251840.000 25251840.000 25251840.000 25263360.000 25251840.000 25251840.000 25251840.000 25263360.000 25251840.000 25251840.000 964523520.000
30021120.000 30585600.000 28627200.000 28650240.000 27486720.000 27279360.000 27048960.000 25240320.000 25240320.000 26749440.000 26749440.000 26737920.000 26749440.000 26760960.000 26749440.000 26737920.000 27198720.000 26726400.000 28604160.000 28673280.000 28719360.000 26737920.000 28661760.000 28673280.000 28661760.000 25148160.000 25148160.000 25148160.000 25148160.000 25136640.000 25148160.000 25136640.000 25136640.000 25148160.000 25159680.000 25148160.000 966677760.000
26933760.000 26415360.000 28638720.000 28281600.000 29007360.000 28892160.000 28995840.000 25908480.000 25747200.000 28903680.000 28915200.000 28915200.000 28915200.000 28915200.000 28926720.000 28915200.000 27774720.000 28926720.000 23788800.000 22901760.000 23005440.000 28915200.000 22901760.000 22890240.000 22890240.000 25827840.000 25827840.000 25827840.000 25827840.000 25839360.000 25839360.000 25839360.000 25839360.000 25827840.000 25827840.000 25827840.000 959374080.000
29456640.000 29399040.000 26069760.000 26519040.000 23777280.000 24698880.000 23927040.000 27198720.000 27025920.000 23834880.000 24825600.000 24825600.000 24825600.000 24019200.000 24019200.000 24019200.000 28880640.000 24825600.000 25781760.000 25804800.000 25920000.000 24825600.000 25793280.000 25804800.000 25804800.000 27106560.000 27095040.000 27106560.000 27106560.000 27095040.000 27095040.000 27106560.000 27106560.000 27095040.000 27095040.000 27106560.000 939997440.000
28972800.000 28915200.000 28523520.000 28995840.000 23316480.000 23189760.000 23523840.000 28638720.000 28419840.000 23420160.000 23408640.000 23408640.000 23408640.000 23604480.000 23592960.000 23592960.000 27947520.000 23408640.000 27809280.000 27797760.000 27912960.000 23408640.000 27797760.000 27797760.000 27797760.000 28488960.000 28500480.000 28488960.000 28488960.000 28500480.000 28500480.000 28500480.000 28488960.000 28500480.000 28500480.000 28500480.000 962069760.000
28304640.000 28189440.000 26484480.000 26472960.000 24906240.000 24883200.000 25102080.000 24491520.000 24284160.000 25056000.000 25113600.000 25113600.000 25113600.000 24975360.000 24963840.000 24963840.000 24537600.000 25113600.000 29260800.000 29283840.000 29364480.000 25113600.000 29283840.000 29283840.000 29283840.000 24399360.000 24387840.000 24399360.000 24387840.000 24387840.000 24387840.000 24387840.000 24399360.000 24387840.000 24376320.000 24376320.000 927221760.000
28350720.000 28304640.000 28650240.000 28189440.000 25528320.000 25505280.000 25781760.000 25689600.000 25862400.000 25597440.000 25735680.000 25735680.000 25735680.000 25274880.000 25297920.000 25297920.000 27267840.000 25735680.000 28097280.000 28097280.000 27463680.000 25735680.000 28108800.000 28097280.000 28097280.000 26000640.000 26012160.000 26012160.000 26000640.000 26000640.000 26000640.000 25989120.000 25989120.000 26000640.000 26012160.000 26012160.000 953268480.000
28454400.000 28327680.000 29859840.000 29214720.000 25528320.000 25585920.000 25758720.000 28615680.000 28512000.000 25655040.000 25804800.000 25804800.000 25804800.000 25655040.000 25643520.000 25643520.000 29157120.000 25804800.000 23696640.000 23696640.000 24376320.000 25804800.000 23696640.000 23696640.000 23696640.000 28604160.000 28604160.000 28592640.000 28615680.000 28604160.000 28604160.000 28604160.000 28604160.000 28615680.000 28604160.000 28592640.000 968140800.000
25436160.000 25655040.000 28350720.000 27855360.000 25505280.000 25505280.000 25735680.000 27993600.000 28281600.000 25620480.000 25724160.000 25724160.000 25724160.000 25608960.000 25620480.000 25620480.000 23143680.000 25724160.000 25770240.000 25781760.000 25781760.000 25724160.000 25758720.000 25770240.000 25793280.000 27648000.000 27682560.000 27717120.000 27648000.000 27717120.000 27728640.000 27521280.000 27982080.000 27532800.000 27936000.000 28304640.000 954627840.000
29111040.000 29675520.000 38684160.000 38384640.000 25666560.000 25666560.000 25896960.000 22924800.000 22752000.000 25781760.000 25896960.000 25908480.000 25908480.000 25781760.000 25781760.000 25781760.000 23800320.000 25896960.000 27947520.000 27947520.000 28131840.000 25908480.000 27959040.000 27947520.000 27936000.000 22924800.000 22924800.000 22924800.000 22924800.000 22924800.000 22924800.000 22913280.000 22878720.000 22913280.000 22913280.000 22878720.000 935124480.000
33177600.000 31311360.000 32428800.000 32382720.000 26173440.000 26173440.000 26403840.000 24272640.000 24284160.000 26288640.000 26415360.000 26403840.000 26403840.000 26277120.000 26277120.000 26277120.000 25297920.000 26403840.000 29064960.000 29088000.000 29329920.000 26403840.000 29122560.000 29099520.000 29064960.000 24445440.000 24399360.000 24353280.000 24433920.000 24364800.000 24341760.000 24537600.000 24111360.000 24503040.000 24122880.000 24387840.000 961827840.000
27429120.000 29352960.000 28120320.000 28005120.000 27394560.000 27394560.000 27624960.000 25447680.000 25436160.000 27486720.000 27613440.000 27613440.000 27613440.000 27452160.000 27452160.000 27452160.000 25608960.000 27624960.000 27267840.000 28995840.000 27256320.000 27613440.000 27267840.000 28995840.000 27267840.000 25297920.000 25309440.000 25332480.000 25309440.000 25320960.000 25332480.000 25286400.000 25332480.000 25297920.000 25344000.000 25551360.000 965502720.000
28558080.000 28247040.000 26933760.000 26853120.000 28028160.000 28039680.000 27164160.000 25966080.000 25873920.000 27751680.000 27187200.000 27187200.000 27187200.000 28062720.000 28062720.000 28062720.000 25747200.000 27164160.000 23431680.000 29064960.000 23235840.000 27187200.000 23443200.000 29076480.000 23443200.000 25850880.000 25862400.000 25850880.000 25850880.000 25850880.000 25850880.000 25850880.000 25850880.000 25850880.000 25839360.000 25977600.000 955445760.000
30804480.000 25240320.000 29041920.000 28396800.000 24192000.000 24168960.000 24111360.000 26208000.000 26092800.000 24295680.000 24111360.000 24111360.000 24111360.000 24284160.000 24284160.000 24295680.000 25989120.000 24122880.000 26737920.000 30136320.000 26737920.000 24111360.000 26726400.000 30124800.000 26726400.000 26104320.000 26092800.000 26092800.000 26092800.000 26092800.000 26092800.000 26104320.000 26104320.000 26092800.000 26092800.000 26219520.000 936345600.000
28592640.000 27936000.000 29237760.000 29283840.000 26530560.000 26530560.000 26737920.000 25839360.000 25827840.000 26346240.000 26726400.000 26737920.000 26737920.000 26691840.000 26691840.000 26691840.000 25689600.000 26726400.000 28005120.000 27728640.000 27809280.000 26737920.000 28016640.000 27728640.000 28016640.000 25701120.000 25701120.000 25701120.000 25701120.000 25701120.000 25701120.000 25678080.000 25724160.000 25701120.000 25724160.000 25931520.000 962565120.000
25966080.000 26058240.000 28051200.000 27417600.000 28362240.000 28362240.000 28327680.000 26242560.000 26242560.000 28339200.000 28327680.000 28339200.000 28316160.000 27152640.000 28408320.000 28408320.000 26438400.000 28327680.000 26173440.000 23731200.000 26196480.000 28327680.000 26161920.000 23731200.000 26161920.000 26127360.000 26115840.000 26115840.000 26127360.000 26127360.000 26127360.000 26127360.000 26115840.000 26127360.000 26115840.000 26346240.000 965145600.000
27601920.000 27509760.000 28247040.000 29606400.000 26588160.000 26576640.000 26588160.000 27083520.000 27014400.000 26565120.000 26588160.000 26576640.000 26588160.000 22291200.000 26599680.000 26576640.000 27786240.000 26588160.000 22464000.000 26231040.000 22417920.000 26576640.000 22452480.000 26231040.000 22452480.000 26991360.000 26991360.000 27002880.000 26991360.000 26991360.000 26991360.000 26991360.000 26979840.000 26991360.000 26991360.000 27152640.000 948867840.000
32037120.000 29422080.000 26219520.000 31334400.000 22878720.000 22844160.000 22844160.000 28765440.000 28788480.000 22740480.000 22855680.000 22855680.000 22867200.000 23973120.000 22832640.000 22844160.000 29790720.000 22855680.000 23927040.000 28488960.000 23938560.000 22855680.000 23938560.000 28488960.000 23938560.000 28661760.000 28673280.000 28661760.000 28673280.000 28661760.000 28661760.000 28684800.000 28650240.000 28673280.000 28650240.000 28869120.000 949847040.000
33373440.000 28373760.000 29537280.000 29629440.000 24618240.000 24606720.000 24618240.000 26910720.000 26254080.000 24537600.000 24618240.000 24618240.000 24618240.000 24894720.000 24618240.000 24618240.000 24606720.000 24618240.000 24917760.000 29652480.000 24906240.000 24606720.000 24917760.000 29652480.000 24917760.000 26945280.000 26945280.000 26945280.000 26945280.000 26945280.000 26945280.000 26933760.000 26933760.000 26933760.000 26933760.000 26288640.000 948936960.000
32958720.000 28350720.000 32716800.000 32901120.000 25344000.000 25344000.000 25355520.000 25793280.000 25562880.000 25182720.000 25344000.000 25344000.000 25332480.000 25021440.000 25355520.000 25344000.000 27083520.000 25355520.000 25032960.000 29986560.000 25056000.000 25355520.000 25044480.000 29986560.000 25032960.000 25804800.000 25804800.000 25804800.000 25816320.000 25804800.000 25804800.000 25804800.000 25827840.000 25804800.000 25827840.000 25724160.000 953015040.000
28638720.000 31357440.000 27601920.000 28719360.000 25701120.000 25724160.000 25712640.000 28143360.000 27866880.000 25597440.000 25712640.000 25724160.000 25712640.000 25102080.000 25712640.000 25712640.000 26138880.000 25712640.000 25090560.000 26599680.000 25090560.000 25724160.000 25090560.000 26599680.000 25090560.000 27912960.000 27912960.000 27912960.000 27901440.000 27912960.000 27901440.000 27912960.000 27924480.000 27924480.000 27912960.000 27936000.000 966942720.000
27406080.000 28062720.000 27671040.000 27348480.000 25839360.000 25816320.000 25827840.000 26069760.000 26150400.000 25724160.000 25839360.000 25827840.000 25839360.000 25113600.000 25793280.000 25827840.000 22625280.000 25827840.000 25102080.000 23777280.000 25102080.000 25827840.000 25102080.000 23788800.000 25113600.000 26115840.000 26115840.000 28742400.000 28742400.000 28742400.000 28742400.000 26115840.000 26115840.000 26115840.000 26115840.000 26115840.000 940204800.000
30781440.000 31150080.000 31484160.000 30689280.000 25977600.000 25977600.000 25977600.000 25551360.000 25274880.000 25862400.000 25966080.000 25966080.000 25966080.000 25724160.000 26012160.000 25977600.000 24514560.000 25977600.000 25747200.000 27106560.000 25747200.000 25966080.000 25747200.000 27095040.000 25747200.000 25355520.000 25355520.000 23708160.000 23708160.000 23719680.000 23719680.000 25401600.000 25355520.000 25390080.000 25367040.000 25355520.000 940423680.000
31956480.000 33062400.000 32762880.000 31887360.000 26288640.000 26288640.000 26288640.000 24802560.000 24629760.000 26173440.000 26288640.000 26300160.000 26288640.000 26622720.000 26288640.000 26288640.000 25344000.000 26288640.000 26634240.000 28938240.000 26645760.000 26288640.000 26645760.000 28938240.000 26645760.000 24641280.000 24641280.000 24721920.000 24721920.000 24710400.000 24721920.000 24664320.000 24687360.000 24675840.000 24664320.000 24664320.000 956102400.000
27648000.000 26668800.000 26772480.000 27613440.000 26853120.000 26887680.000 26876160.000 25528320.000 25459200.000 26760960.000 26876160.000 26864640.000 26864640.000 27901440.000 26887680.000 26876160.000 25367040.000 26876160.000 27901440.000 27095040.000 27889920.000 26864640.000 27878400.000 27106560.000 27878400.000 25470720.000 25459200.000 25378560.000 25367040.000 25367040.000 25367040.000 25436160.000 25447680.000 25436160.000 25447680.000 25459200.000 953832960.000
26208000.000 27406080.000 27394560.000 26208000.000 28880640.000 28880640.000 28869120.000 26346240.000 26115840.000 28776960.000 28880640.000 28880640.000 28880640.000 23258880.000 28903680.000 28915200.000 25482240.000 28880640.000 27671040.000 23961600.000 27740160.000 28892160.000 27751680.000 23973120.000 27740160.000 26231040.000 26242560.000 26231040.000 26231040.000 26231040.000 26231040.000 26231040.000 26231040.000 26231040.000 26231040.000 26231040.000 973451520.000
28373760.000 32394240.000 32348160.000 32808960.000 25816320.000 25816320.000 25804800.000 26277120.000 26058240.000 25862400.000 25908480.000 25816320.000 25931520.000 25574400.000 25920000.000 25920000.000 25585920.000 25804800.000 25251840.000 23777280.000 25228800.000 25896960.000 25171200.000 23765760.000 25194240.000 26150400.000 26150400.000 26150400.000 26161920.000 26161920.000 26161920.000 26161920.000 26161920.000 26150400.000 26161920.000 26161920.000 950042880.000
