0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
345600.000 345600.000 276480.000 207360.000 52254720.000 35953920.000 20885760.000 11266560.000 10748160.000 9999360.000 9711360.000 9434880.000 9480960.000 9400320.000 13881600.000 194192640.000
1624320.000 1405440.000 1221120.000 1071360.000 54097920.000 36000000.000 16634880.000 10920960.000 11185920.000 10183680.000 10252800.000 10402560.000 10748160.000 10748160.000 33281280.000 219778560.000
5034240.000 4999680.000 4435200.000 3951360.000 41472000.000 36933120.000 11047680.000 9204480.000 9584640.000 9711360.000 9480960.000 9504000.000 9792000.000 9400320.000 36633600.000 211184640.000
6589440.000 6474240.000 6013440.000 5598720.000 38304000.000 33338880.000 8305920.000 8340480.000 8732160.000 10114560.000 8340480.000 8928000.000 9504000.000 9331200.000 71700480.000 239616000.000
8052480.000 8156160.000 7937280.000 7303680.000 34617600.000 30147840.000 7338240.000 7361280.000 7914240.000 7833600.000 8133120.000 8513280.000 8858880.000 8881920.000 61908480.000 222958080.000
9768960.000 9734400.000 8962560.000 8755200.000 30643200.000 28258560.000 6704640.000 6969600.000 7176960.000 7269120.000 7568640.000 7349760.000 8029440.000 8098560.000 53867520.000 209157120.000
11266560.000 11232000.000 11162880.000 10160640.000 27187200.000 25390080.000 6197760.000 6209280.000 6600960.000 6531840.000 6589440.000 6209280.000 6958080.000 7246080.000 37716480.000 186658560.000
12291840.000 12430080.000 11888640.000 11543040.000 25228800.000 22970880.000 5713920.000 5610240.000 6151680.000 5886720.000 6140160.000 5852160.000 6416640.000 6405120.000 7729920.000 152259840.000
8524800.000 7776000.000 6082560.000 7637760.000 32878080.000 30424320.000 7557120.000 6900480.000 7441920.000 2949120.000 9181440.000 8513280.000 9538560.000 9884160.000 31415040.000 186704640.000
6428160.000 5944320.000 6439680.000 6232320.000 39997440.000 34375680.000 10241280.000 9607680.000 9434880.000 2165760.000 10333440.000 10494720.000 10529280.000 11692800.000 65491200.000 239408640.000
7453440.000 6727680.000 5368320.000 6981120.000 37290240.000 32785920.000 8778240.000 8697600.000 9469440.000 5518080.000 9411840.000 8974080.000 9365760.000 9711360.000 65387520.000 231920640.000
6174720.000 5990400.000 7453440.000 6048000.000 37981440.000 32382720.000 8663040.000 8582400.000 8190720.000 7683840.000 9480960.000 9043200.000 9054720.000 9884160.000 66816000.000 233429760.000
7856640.000 7752960.000 9630720.000 7810560.000 33384960.000 29698560.000 7902720.000 7971840.000 7672320.000 7188480.000 8236800.000 8040960.000 8167680.000 8110080.000 57219840.000 216645120.000
9884160.000 9653760.000 6462720.000 9711360.000 31449600.000 29260800.000 7637760.000 7637760.000 7660800.000 7188480.000 7637760.000 7637760.000 7637760.000 7637760.000 54938880.000 212037120.000
11520000.000 8121600.000 6992640.000 10506240.000 31599360.000 27740160.000 7568640.000 7441920.000 7568640.000 7004160.000 7453440.000 7511040.000 7557120.000 7084800.000 55388160.000 211057920.000
12913920.000 6912000.000 8421120.000 6520320.000 33603840.000 27959040.000 7810560.000 7833600.000 7764480.000 7430400.000 7845120.000 7822080.000 7833600.000 7303680.000 57980160.000 215953920.000
12718080.000 7603200.000 8858880.000 7130880.000 32417280.000 27601920.000 7672320.000 7649280.000 7649280.000 7084800.000 7603200.000 7660800.000 7591680.000 7165440.000 51379200.000 207786240.000
13178880.000 8156160.000 9342720.000 7764480.000 26680320.000 31207680.000 7326720.000 7372800.000 7349760.000 6912000.000 7326720.000 7372800.000 7372800.000 6912000.000 56044800.000 210320640.000
13743360.000 9135360.000 10252800.000 8709120.000 27774720.000 26553600.000 6946560.000 6658560.000 6981120.000 6508800.000 6946560.000 6946560.000 6969600.000 6508800.000 53176320.000 203811840.000
5218560.000 10483200.000 10229760.000 8570880.000 31760640.000 29053440.000 7706880.000 6981120.000 7603200.000 6808320.000 6808320.000 7971840.000 7902720.000 7107840.000 53740800.000 207947520.000
2361600.000 6036480.000 9584640.000 8386560.000 41172480.000 29226240.000 7280640.000 12994560.000 11669760.000 11543040.000 12487680.000 771840.000 1440000.000 10460160.000 61056000.000 226471680.000
4112640.000 7315200.000 11024640.000 9734400.000 35516160.000 28477440.000 7292160.000 9423360.000 9250560.000 7902720.000 10725120.000 6024960.000 6024960.000 7545600.000 52231680.000 212601600.000
5460480.000 8663040.000 12084480.000 10828800.000 33166080.000 26323200.000 6739200.000 7741440.000 8110080.000 7292160.000 8536320.000 6739200.000 7372800.000 6739200.000 53084160.000 208880640.000
