0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
5629392.000 5617440.000 5234976.000 5234976.000 5641344.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5617440.000 5509872.000 4852512.000 4087584.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 7027776.000 7720992.000 5187168.000 10589472.000 9561600.000 7529760.000 7529760.000 8987904.000 4601520.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 3705120.000 4374432.000 5617440.000 7147296.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 7529760.000 3573648.000 2760912.000 7529760.000 7529760.000 7529760.000 2629440.000 1888416.000 5043744.000 3729024.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3298752.000 3203136.000 2940192.000 2820672.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 2748960.000 600384816.000
35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 179280.000 83664.000 83664.000 83664.000 83664.000 83664.000 35856.000 35856.000 35856.000 35856.000 11952.000 35856.000 35856.000 35856.000 35856.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 6477984.000
8713008.000 8677152.000 8067600.000 8067600.000 3585600.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3406320.000 3083616.000 4207104.000 6226992.000 10589472.000 10589472.000 10589472.000 10589472.000 10589472.000 6705072.000 6705072.000 6705072.000 6705072.000 6705072.000 6705072.000 6705072.000 8641296.000 8641296.000 8736912.000 8736912.000 8736912.000 8736912.000 10685088.000 6274800.000 633456.000 1039824.000 6155280.000 6095520.000 9896256.000 8796672.000 4960080.000 4565664.000 10685088.000 10685088.000 10685088.000 10685088.000 10685088.000 10685088.000 10685088.000 10685088.000 10685088.000 1721088.000 3717072.000 5856480.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 9920160.000 2091600.000 1733040.000 9011808.000 6095520.000 6095520.000 1290816.000 1051776.000 2856528.000 2390400.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2211120.000 2306736.000 2306736.000 2306736.000 2091600.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 2306736.000 695785680.000
18824400.000 18704880.000 15023664.000 15023664.000 5904288.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 5593536.000 6717024.000 9860400.000 16792560.000 20043504.000 20043504.000 20043504.000 20043504.000 20043504.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 83664.000 35856.000 35856.000 35856.000 35856.000 35856.000 35856.000 20043504.000 17031600.000 1756944.000 2378448.000 16434000.000 9693072.000 11952.000 38736432.000 12310560.000 24190848.000 20043504.000 20043504.000 20043504.000 18513648.000 7888320.000 7888320.000 7888320.000 7888320.000 7888320.000 2689200.000 5378400.000 8713008.000 3836592.000 15979824.000 38844000.000 38844000.000 38844000.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3776832.000 3227040.000 908352.000 3824640.000 3824640.000 3167280.000 2569680.000 7709040.000 6274800.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 5677200.000 4159296.000 4159296.000 4159296.000 1517904.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 961418880.000
17067456.000 16912080.000 16983792.000 17103312.000 7589520.000 7254864.000 7254864.000 5976000.000 4219056.000 4219056.000 4219056.000 5677200.000 7254864.000 7254864.000 7254864.000 7254864.000 7254864.000 7254864.000 7254864.000 7254864.000 7828560.000 10995840.000 17904096.000 8342496.000 8342496.000 8342496.000 8342496.000 8342496.000 7422192.000 3382416.000 3382416.000 3764880.000 7422192.000 7422192.000 7422192.000 3454128.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 19039536.000 18143136.000 1924272.000 3525840.000 17557488.000 3047760.000 6896304.000 19780560.000 13446000.000 25015536.000 19039536.000 19039536.000 19039536.000 20569392.000 370512.000 370512.000 370512.000 370512.000 370512.000 2330640.000 4087584.000 10756800.000 4972032.000 10469952.000 19840320.000 19840320.000 35891856.000 6908256.000 1517904.000 6908256.000 6645312.000 3047760.000 3585600.000 4972032.000 4972032.000 4972032.000 5318640.000 4601520.000 4972032.000 4972032.000 370512.000 4290768.000 3764880.000 8904240.000 7350480.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6812640.000 6131376.000 4661280.000 4661280.000 4661280.000 4661280.000 5103504.000 6812640.000 6812640.000 6812640.000 6812640.000 5318640.000 5318640.000 5318640.000 2450160.000 4732992.000 4709088.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4159296.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 4732992.000 974279232.000
19457856.000 18394128.000 0.000 17318448.000 0.000 4111488.000 8426160.000 3525840.000 179280.000 179280.000 179280.000 3645360.000 8426160.000 8426160.000 8426160.000 8426160.000 8426160.000 8426160.000 8426160.000 8426160.000 9023760.000 12131280.000 19063440.000 752976.000 752976.000 752976.000 752976.000 752976.000 10924128.000 179280.000 179280.000 752976.000 10924128.000 10924128.000 10924128.000 83664.000 10936080.000 10936080.000 10936080.000 10625328.000 9788688.000 22170960.000 4912272.000 83664.000 4697136.000 18704880.000 24740640.000 19947888.000 370512.000 14581440.000 23868144.000 22170960.000 0.000 0.000 0.000 9513792.000 9513792.000 9513792.000 9513792.000 860544.000 179280.000 179280.000 11892240.000 19840320.000 11952.000 179280.000 179280.000 40935600.000 19947888.000 83664.000 19947888.000 18167040.000 11952.000 5450112.000 19840320.000 19840320.000 19840320.000 6501888.000 5796720.000 0.000 19840320.000 179280.000 5438160.000 4852512.000 10051632.000 8545680.000 7948080.000 7948080.000 7948080.000 7948080.000 7948080.000 7948080.000 2928240.000 741024.000 7948080.000 7948080.000 7948080.000 3418272.000 83664.000 83664.000 83664.000 83664.000 1326672.000 7948080.000 7948080.000 7948080.000 7948080.000 6322608.000 5808672.000 5808672.000 3143376.000 6394320.000 3370464.000 35856.000 35856.000 35856.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 11952.000 6394320.000 6394320.000 6394320.000 6394320.000 6394320.000 6394320.000 6394320.000 925718256.000
17700912.000 16780608.000 4673232.000 16087392.000 2043792.000 4302720.000 8581536.000 4195152.000 3406320.000 3406320.000 3406320.000 4207104.000 8581536.000 8581536.000 8581536.000 8581536.000 8581536.000 8581536.000 8581536.000 8581536.000 9071568.000 11916144.000 9920160.000 9609408.000 9609408.000 9609408.000 9609408.000 9609408.000 10756800.000 4338576.000 4338576.000 968112.000 10756800.000 10756800.000 10756800.000 3860496.000 9513792.000 9513792.000 9513792.000 9824544.000 10661184.000 20880144.000 3442176.000 1721088.000 4840560.000 15740784.000 15346368.000 18931968.000 14497776.000 12477888.000 5366448.000 19541520.000 3705120.000 3705120.000 3705120.000 10278720.000 10278720.000 9681120.000 10278720.000 1051776.000 2246976.000 3322656.000 11712960.000 14557536.000 3537792.000 13027680.000 13027680.000 12513744.000 18931968.000 5378400.000 14641200.000 18824400.000 4446144.000 4446144.000 18824400.000 18824400.000 8246880.000 6776784.000 6215040.000 3466080.000 8246880.000 2055744.000 5916240.000 5378400.000 10003824.000 8677152.000 8175168.000 8175168.000 8175168.000 8175168.000 8175168.000 8175168.000 2581632.000 1529856.000 8175168.000 8175168.000 8175168.000 4087584.000 2988000.000 2988000.000 2988000.000 2988000.000 2055744.000 8175168.000 7219008.000 7219008.000 7219008.000 6167232.000 6681168.000 6681168.000 4087584.000 6681168.000 3764880.000 1888416.000 1888416.000 1888416.000 1912320.000 1912320.000 1912320.000 1912320.000 1912320.000 1912320.000 1912320.000 1912320.000 1912320.000 6681168.000 6681168.000 6681168.000 6681168.000 6681168.000 6681168.000 6681168.000 999999936.000
18716832.000 18334368.000 0.000 0.000 5079600.000 0.000 2306736.000 5725008.000 5079600.000 5079600.000 5079600.000 5796720.000 10577520.000 10577520.000 10577520.000 10577520.000 10577520.000 3585600.000 1003968.000 1003968.000 1063728.000 1374480.000 179280.000 0.000 12035664.000 12035664.000 1159344.000 1159344.000 13087440.000 6382368.000 6382368.000 2103552.000 13087440.000 13087440.000 1254960.000 6274800.000 12967920.000 12967920.000 12967920.000 5294736.000 12967920.000 0.000 4386384.000 3047760.000 6454080.000 20724768.000 83664.000 2163312.000 19338336.000 16613280.000 2868480.000 5725008.000 11617344.000 11617344.000 11617344.000 12489840.000 12489840.000 3430224.000 12489840.000 11952.000 3645360.000 1087632.000 14043600.000 35856.000 7709040.000 21190896.000 21190896.000 1517904.000 21836304.000 8784720.000 35856.000 21967776.000 10577520.000 10577520.000 2151360.000 2151360.000 752976.000 8665200.000 741024.000 10458000.000 752976.000 3406320.000 717120.000 657360.000 1171296.000 4242960.000 10123344.000 10123344.000 10123344.000 10123344.000 10123344.000 9059616.000 3549744.000 2545776.000 9059616.000 9059616.000 9059616.000 5043744.000 4840560.000 4840560.000 4840560.000 4840560.000 3011904.000 9059616.000 10015776.000 10015776.000 10015776.000 8545680.000 8545680.000 8545680.000 5677200.000 8545680.000 5270832.000 3944160.000 3944160.000 1075680.000 3944160.000 3944160.000 3944160.000 3944160.000 3944160.000 3944160.000 3944160.000 3944160.000 3944160.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 8545680.000 923638608.000
7649280.000 16601328.000 4649328.000 4673232.000 5593536.000 1541808.000 2725056.000 6131376.000 5593536.000 5593536.000 5593536.000 6238944.000 10541664.000 10541664.000 10541664.000 10541664.000 10541664.000 2904336.000 1792800.000 1792800.000 1840608.000 2151360.000 8701056.000 2545776.000 11832480.000 11832480.000 1936224.000 1936224.000 12704976.000 6669216.000 6669216.000 2904336.000 12704976.000 12704976.000 2031840.000 6561648.000 14067504.000 14067504.000 14067504.000 1840608.000 12609360.000 5139360.000 5916240.000 3752928.000 7912224.000 21633120.000 8055648.000 2605536.000 13159152.000 15920064.000 14067504.000 5593536.000 11402208.000 11402208.000 11402208.000 12238848.000 12238848.000 3717072.000 12238848.000 1601568.000 4195152.000 1565712.000 13661136.000 5808672.000 7960032.000 15477840.000 17724816.000 18680976.000 2509920.000 8928144.000 5856480.000 6812640.000 10458000.000 10458000.000 2605536.000 2605536.000 9513792.000 8784720.000 1529856.000 10362384.000 9513792.000 4015872.000 1494000.000 1410336.000 1960128.000 3764880.000 10111392.000 10111392.000 10111392.000 10111392.000 10111392.000 11175120.000 4960080.000 2796768.000 11175120.000 11175120.000 11175120.000 6633360.000 5378400.000 5378400.000 5378400.000 5378400.000 4422240.000 11175120.000 11175120.000 11175120.000 11175120.000 8701056.000 8701056.000 8701056.000 6023808.000 8701056.000 5701104.000 4517856.000 4517856.000 764928.000 4517856.000 4517856.000 4517856.000 4517856.000 4517856.000 4517856.000 4517856.000 4517856.000 4517856.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 8701056.000 999999936.000
