0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
3525120.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5022720.000 5011200.000 5011200.000 5011200.000 4780800.000 83612160.000
6232320.000 5736960.000 5736960.000 5736960.000 5736960.000 5736960.000 5736960.000 5736960.000 5736960.000 5736960.000 5736960.000 5725440.000 5725440.000 5736960.000 5736960.000 5736960.000 5875200.000 98138880.000
3916800.000 5806080.000 5806080.000 5806080.000 5794560.000 5794560.000 5794560.000 5794560.000 5794560.000 5794560.000 5794560.000 5806080.000 5806080.000 5806080.000 5806080.000 5806080.000 5448960.000 96376320.000
5391360.000 5690880.000 5690880.000 5690880.000 5702400.000 5702400.000 5702400.000 5702400.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5587200.000 96387840.000
5402880.000 5713920.000 5713920.000 5713920.000 5713920.000 5713920.000 5713920.000 5702400.000 5713920.000 5713920.000 5713920.000 5713920.000 5713920.000 5713920.000 5713920.000 5713920.000 5287680.000 96387840.000
5633280.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5690880.000 5690880.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5541120.000 96387840.000
5690880.000 5690880.000 5690880.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5402880.000 96387840.000
5690880.000 5679360.000 5679360.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5679360.000 5679360.000 5368320.000 96376320.000
5667840.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5667840.000 5667840.000 5667840.000 5667840.000 5667840.000 5679360.000 5679360.000 5587200.000 96387840.000
5702400.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5702400.000 5702400.000 5702400.000 5690880.000 5690880.000 5690880.000 5690880.000 5287680.000 96387840.000
5667840.000 5679360.000 5679360.000 5679360.000 5679360.000 5667840.000 5667840.000 5667840.000 5667840.000 5667840.000 5667840.000 5667840.000 5679360.000 5679360.000 5679360.000 5679360.000 5610240.000 96387840.000
5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5333760.000 96387840.000
5690880.000 5690880.000 5679360.000 5679360.000 5679360.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5690880.000 5356800.000 96376320.000
5679360.000 5667840.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5679360.000 5667840.000 5667840.000 5667840.000 5667840.000 5667840.000 5667840.000 5598720.000 96387840.000
