0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
7211520.000 7257600.000 6693120.000 6693120.000 5379840.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5402880.000 5149440.000 3928320.000 3697920.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3352320.000 2684160.000 2661120.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 2707200.000 503631360.000
19595520.000 19595520.000 9642240.000 9642240.000 12314880.000 12072960.000 12072960.000 12072960.000 12072960.000 12072960.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9204480.000 9457920.000 10679040.000 10909440.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 11024640.000 2695680.000 1935360.000 11013120.000 8409600.000 5806080.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 5034240.000 4872960.000 4849920.000 4608000.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 4561920.000 1082177280.000
28615680.000 28615680.000 13685760.000 13685760.000 17625600.000 17395200.000 17395200.000 17395200.000 17395200.000 17395200.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8812800.000 8755200.000 7994880.000 7994880.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 7787520.000 11738880.000 9861120.000 7050240.000 5575680.000 4285440.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4193280.000 4354560.000 4377600.000 4619520.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 4665600.000 978428160.000
21611520.000 21611520.000 9999360.000 9999360.000 14273280.000 14112000.000 14112000.000 14112000.000 14112000.000 14112000.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7499520.000 7557120.000 8317440.000 8317440.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 8524800.000 6773760.000 6773760.000 7787520.000 6220800.000 5022720.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4930560.000 4896000.000 4734720.000 4677120.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 4273920.000 963855360.000
21047040.000 21047040.000 9434880.000 9434880.000 14826240.000 14664960.000 14664960.000 14664960.000 14664960.000 14664960.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 8029440.000 7326720.000 7326720.000 7338240.000 6048000.000 4953600.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4919040.000 4953600.000 5114880.000 5172480.000 5575680.000 5575680.000 5333760.000 5299200.000 5034240.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 4838400.000 963855360.000
20482560.000 20482560.000 8870400.000 8870400.000 15321600.000 15160320.000 15160320.000 15160320.000 15160320.000 15160320.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8547840.000 8098560.000 7545600.000 7545600.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7292160.000 7822080.000 7822080.000 6739200.000 5633280.000 4665600.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4608000.000 4849920.000 4884480.000 5149440.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 5345280.000 963855360.000
17107200.000 17107200.000 7153920.000 7153920.000 13582080.000 13443840.000 13443840.000 13443840.000 13443840.000 13443840.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 7776000.000 8225280.000 8778240.000 8778240.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 9031680.000 8167680.000 7960320.000 7153920.000 7153920.000 7153920.000 6036480.000 5080320.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 5011200.000 963855360.000
16692480.000 16692480.000 6739200.000 6739200.000 13973760.000 13789440.000 13789440.000 13789440.000 13789440.000 13789440.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 8190720.000 7637760.000 7050240.000 6854400.000 6796800.000 6796800.000 6796800.000 6796800.000 6796800.000 6796800.000 6796800.000 6796800.000 6796800.000 6796800.000 7660800.000 7868160.000 7568640.000 7568640.000 7557120.000 6393600.000 5495040.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 5425920.000 963855360.000
16277760.000 16277760.000 6324480.000 6324480.000 14342400.000 14204160.000 14204160.000 14204160.000 14204160.000 14204160.000 8536320.000 8536320.000 8536320.000 8536320.000 8536320.000 8536320.000 8536320.000 7983360.000 7361280.000 7338240.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7084800.000 7637760.000 8225280.000 8421120.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 8478720.000 7925760.000 7937280.000 7914240.000 6808320.000 5886720.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 5840640.000 963855360.000
