0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
8121600.000 5022720.000 4999680.000 4999680.000 5011200.000 5011200.000 5011200.000 5022720.000 5034240.000 5011200.000 5011200.000 5034240.000 5437440.000 6140160.000 8213760.000 10725120.000 10725120.000 10713600.000 10736640.000 10713600.000 10713600.000 10713600.000 10725120.000 10690560.000 10713600.000 10702080.000 10702080.000 10713600.000 10725120.000 10713600.000 10667520.000 10713600.000 10725120.000 10736640.000 10713600.000 10702080.000 10713600.000 10736640.000 10690560.000 10690560.000 10690560.000 10690560.000 10851840.000 10725120.000 7315200.000 6036480.000 5690880.000 2730240.000 2707200.000 2684160.000 2707200.000 10713600.000 10702080.000 10725120.000 10713600.000 10656000.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 10702080.000 10713600.000 7729920.000 6739200.000 6186240.000 5932800.000 5932800.000 5932800.000 5932800.000 5932800.000 5932800.000 5264640.000 3836160.000 2200320.000 1728000.000 1728000.000 1728000.000 1728000.000 1670400.000 1370880.000 1002240.000 817920.000 817920.000 3421440.000 3421440.000 3421440.000 3421440.000 3421440.000 3421440.000 3421440.000 3421440.000 3421440.000 3421440.000 3444480.000 3490560.000 3985920.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 4400640.000 3870720.000 3041280.000 4608000.000 4734720.000 4400640.000 4412160.000 4458240.000 3363840.000 3329280.000 2476800.000 2476800.000 2476800.000 2476800.000 6485760.000 809326080.000
7223040.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 1186560.000 3179520.000 5241600.000 11381760.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20770560.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20782080.000 20517120.000 20344320.000 19756800.000 19595520.000 8513280.000 7280640.000 0.000 0.000 0.000 2603520.000 3997440.000 5391360.000 7223040.000 4124160.000 5011200.000 19595520.000 19595520.000 19572480.000 19595520.000 19595520.000 19595520.000 19595520.000 19595520.000 19595520.000 19595520.000 3697920.000 11520.000 80640.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 599040.000 6186240.000 6186240.000 6186240.000 6186240.000 6094080.000 4872960.000 3052800.000 2926080.000 2995200.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 34560.000 1025280.000 3006720.000 2188800.000 4020480.000 852480.000 852480.000 852480.000 852480.000 149760.000 905230080.000
6589440.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 5829120.000 3801600.000 5322240.000 9227520.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 14999040.000 14688000.000 14699520.000 14204160.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 13812480.000 14077440.000 14250240.000 14745600.000 14561280.000 7015680.000 6382080.000 1912320.000 1486080.000 1428480.000 6704640.000 6704640.000 6704640.000 6704640.000 4492800.000 5103360.000 13685760.000 13685760.000 13685760.000 13685760.000 13685760.000 13685760.000 13685760.000 13685760.000 13685760.000 13685760.000 4227840.000 5713920.000 1774080.000 5794560.000 5794560.000 5794560.000 5794560.000 5794560.000 5794560.000 5794560.000 5679360.000 2200320.000 12476160.000 12476160.000 12476160.000 12476160.000 12222720.000 8236800.000 4999680.000 4020480.000 4008960.000 3479040.000 3479040.000 3479040.000 3479040.000 3479040.000 3479040.000 3479040.000 3479040.000 3479040.000 3479040.000 1105920.000 1370880.000 1578240.000 3018240.000 3018240.000 3018240.000 3018240.000 3018240.000 3018240.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2672640.000 2396160.000 2016000.000 2764800.000 2764800.000 2672640.000 2050560.000 3767040.000 3271680.000 4608000.000 3548160.000 3548160.000 3548160.000 3548160.000 30447360.000 962749440.000
8225280.000 2799360.000 7879680.000 7879680.000 7879680.000 7879680.000 7879680.000 7879680.000 7879680.000 7879680.000 7879680.000 7879680.000 5460480.000 6981120.000 10851840.000 10920960.000 10920960.000 10920960.000 12879360.000 9826560.000 9054720.000 9573120.000 15275520.000 13121280.000 12303360.000 11485440.000 9768960.000 15171840.000 8121600.000 8121600.000 8121600.000 9527040.000 8962560.000 4008960.000 14411520.000 16611840.000 15505920.000 13628160.000 13443840.000 12326400.000 12418560.000 12764160.000 8640000.000 7948800.000 4320000.000 3525120.000 3386880.000 8259840.000 8259840.000 8259840.000 8259840.000 6094080.000 6704640.000 17925120.000 17925120.000 17913600.000 16485120.000 16335360.000 14595840.000 11151360.000 10483200.000 6681600.000 6681600.000 5875200.000 3640320.000 1347840.000 7752960.000 7752960.000 7752960.000 7752960.000 7752960.000 7752960.000 7752960.000 7626240.000 3732480.000 5391360.000 8789760.000 14031360.000 14031360.000 13754880.000 10897920.000 7038720.000 5875200.000 5875200.000 5080320.000 5080320.000 5080320.000 5080320.000 1347840.000 1140480.000 1140480.000 1140480.000 1140480.000 1140480.000 2488320.000 2695680.000 3144960.000 4942080.000 4942080.000 4942080.000 4942080.000 4942080.000 4942080.000 5287680.000 4815360.000 4815360.000 4815360.000 4815360.000 4815360.000 2465280.000 1831680.000 4815360.000 4815360.000 4815360.000 4815360.000 4458240.000 541440.000 725760.000 725760.000 702720.000 3663360.000 5322240.000 4907520.000 6151680.000 5333760.000 5333760.000 5333760.000 5333760.000 11520.000 961148160.000
16254720.000 5564160.000 15759360.000 15759360.000 15759360.000 15759360.000 15759360.000 15759360.000 6209280.000 2972160.000 2972160.000 2972160.000 11831040.000 14250240.000 20401920.000 725760.000 725760.000 725760.000 13754880.000 14365440.000 13236480.000 14446080.000 11520.000 2868480.000 7879680.000 1635840.000 9688320.000 11520.000 2856960.000 2856960.000 2856960.000 12268800.000 11381760.000 6428160.000 6243840.000 13063680.000 3479040.000 3720960.000 3191040.000 80640.000 80640.000 80640.000 7119360.000 3018240.000 10068480.000 8812800.000 8616960.000 3110400.000 9423360.000 16392960.000 16392960.000 2373120.000 2603520.000 2327040.000 1451520.000 1451520.000 11520.000 11520.000 3490560.000 3075840.000 5771520.000 4262400.000 4262400.000 2776320.000 2384640.000 794880.000 2926080.000 15540480.000 15540480.000 15540480.000 15540480.000 15540480.000 15540480.000 15321600.000 8605440.000 5921280.000 6739200.000 10920960.000 7637760.000 7499520.000 19630080.000 6312960.000 12614400.000 12602880.000 11370240.000 11370240.000 11370240.000 11001600.000 979200.000 2534400.000 2534400.000 2534400.000 2534400.000 2534400.000 1831680.000 1923840.000 2177280.000 3075840.000 3075840.000 3075840.000 3075840.000 3075840.000 3075840.000 10471680.000 10944000.000 10944000.000 10944000.000 10944000.000 10944000.000 3283200.000 1704960.000 10944000.000 956160.000 956160.000 956160.000 3870720.000 2638080.000 3144960.000 3144960.000 3018240.000 8974080.000 11738880.000 10967040.000 13063680.000 4469760.000 1048320.000 1048320.000 1393920.000 12407040.000 904700160.000
13432320.000 7246080.000 15217920.000 15160320.000 14123520.000 14123520.000 14123520.000 14123520.000 3859200.000 2361600.000 2361600.000 2361600.000 9573120.000 11082240.000 20563200.000 10748160.000 10748160.000 10748160.000 13651200.000 14169600.000 13178880.000 13893120.000 7568640.000 1186560.000 3801600.000 702720.000 8743680.000 8386560.000 11208960.000 11208960.000 11208960.000 11635200.000 10897920.000 11969280.000 4273920.000 8904960.000 840960.000 1152000.000 1048320.000 9849600.000 9849600.000 9849600.000 5564160.000 2361600.000 10771200.000 9826560.000 9676800.000 2407680.000 7822080.000 14595840.000 14595840.000 2027520.000 2165760.000 3421440.000 6059520.000 6059520.000 6566400.000 5967360.000 1324800.000 1221120.000 5875200.000 12268800.000 12268800.000 1267200.000 1048320.000 3824640.000 357120.000 13973760.000 13973760.000 11842560.000 11842560.000 11842560.000 13973760.000 11808000.000 9872640.000 7695360.000 8317440.000 5460480.000 2050560.000 2027520.000 18558720.000 4780800.000 9768960.000 9123840.000 10886400.000 10886400.000 10886400.000 11255040.000 3052800.000 5207040.000 5207040.000 5207040.000 4492800.000 4343040.000 898560.000 944640.000 1013760.000 1221120.000 1221120.000 1221120.000 1221120.000 1221120.000 1221120.000 11404800.000 11404800.000 11404800.000 8110080.000 8110080.000 8110080.000 3674880.000 5172480.000 10033920.000 2707200.000 2707200.000 2707200.000 5057280.000 5345280.000 5978880.000 5978880.000 5817600.000 9204480.000 11208960.000 10679040.000 12176640.000 5299200.000 2891520.000 2891520.000 806400.000 20424960.000 978312960.000
13144320.000 11923200.000 13213440.000 22855680.000 22659840.000 22659840.000 22659840.000 9296640.000 403200.000 10287360.000 10287360.000 10287360.000 80640.000 80640.000 27763200.000 18097920.000 6024960.000 241920.000 20736000.000 20874240.000 9388800.000 8294400.000 0.000 610560.000 564480.000 4884480.000 587520.000 17694720.000 6451200.000 18720000.000 18720000.000 0.000 0.000 19065600.000 3663360.000 1244160.000 0.000 0.000 0.000 3432960.000 3432960.000 3432960.000 11024640.000 10287360.000 16254720.000 15033600.000 14826240.000 910080.000 11520.000 0.000 149760.000 8766720.000 9411840.000 10713600.000 3294720.000 3294720.000 7971840.000 80640.000 0.000 0.000 1969920.000 5091840.000 19134720.000 11520.000 518400.000 1451520.000 944640.000 0.000 14688000.000 80640.000 80640.000 80640.000 22452480.000 3329280.000 3064320.000 2465280.000 2649600.000 1866240.000 1370880.000 0.000 2856960.000 1681920.000 4999680.000 725760.000 18293760.000 18293760.000 18293760.000 18293760.000 1543680.000 4642560.000 10506240.000 10506240.000 2568960.000 80640.000 5898240.000 6117120.000 6520320.000 7741440.000 633600.000 633600.000 633600.000 11520.000 0.000 3479040.000 3479040.000 18074880.000 725760.000 725760.000 725760.000 564480.000 9434880.000 9630720.000 8363520.000 8363520.000 8363520.000 10022400.000 9780480.000 10471680.000 10471680.000 10264320.000 1486080.000 3720960.000 1693440.000 1923840.000 10287360.000 8778240.000 8778240.000 4112640.000 37198080.000 919445760.000
11151360.000 14584320.000 4677120.000 10310400.000 16289280.000 12130560.000 12130560.000 9584640.000 1416960.000 12545280.000 10091520.000 10091520.000 4400640.000 3790080.000 9573120.000 15886080.000 6935040.000 1382400.000 17015040.000 22337280.000 11485440.000 10771200.000 5921280.000 1716480.000 4884480.000 6174720.000 1405440.000 8847360.000 80640.000 20136960.000 13812480.000 6428160.000 6174720.000 20678400.000 4435200.000 1117440.000 2269440.000 2914560.000 2661120.000 4112640.000 4112640.000 4112640.000 6635520.000 10091520.000 18604800.000 17487360.000 17314560.000 2292480.000 4884480.000 7557120.000 1624320.000 9895680.000 11808000.000 7983360.000 357120.000 357120.000 4872960.000 7338240.000 3179520.000 3041280.000 368640.000 1128960.000 12925440.000 2096640.000 1578240.000 2246400.000 4112640.000 7315200.000 11439360.000 9089280.000 3997440.000 3997440.000 12026880.000 2695680.000 3790080.000 3214080.000 3375360.000 2707200.000 2960640.000 5022720.000 529920.000 357120.000 4481280.000 9204480.000 10160640.000 14376960.000 12418560.000 10068480.000 391680.000 4032000.000 12787200.000 12787200.000 2476800.000 4769280.000 6854400.000 7015680.000 7338240.000 10356480.000 1797120.000 1797120.000 1797120.000 3029760.000 3041280.000 357120.000 357120.000 12291840.000 5068800.000 5909760.000 8421120.000 4884480.000 12234240.000 7384320.000 6716160.000 6716160.000 10909440.000 7603200.000 12291840.000 13155840.000 13155840.000 12971520.000 4561920.000 4446720.000 5080320.000 5598720.000 7764480.000 6958080.000 10529280.000 4181760.000 5425920.000 918835200.000
9688320.000 20090880.000 2211840.000 2327040.000 2615040.000 1428480.000 1428480.000 13582080.000 34560.000 16807680.000 34560.000 34560.000 3697920.000 944640.000 4803840.000 34560.000 10874880.000 34560.000 11208960.000 28212480.000 16784640.000 15770880.000 12165120.000 34560.000 9423360.000 34560.000 172800.000 311040.000 334080.000 24768000.000 8743680.000 12994560.000 12579840.000 25873920.000 34560.000 4273920.000 6347520.000 7372800.000 6992640.000 11232000.000 11232000.000 11232000.000 1128960.000 34560.000 24549120.000 23328000.000 23143680.000 34560.000 10506240.000 14883840.000 34560.000 5437440.000 16024320.000 357120.000 737280.000 737280.000 967680.000 11819520.000 7764480.000 7568640.000 794880.000 806400.000 357120.000 6140160.000 34560.000 6877440.000 34560.000 14446080.000 15632640.000 13996800.000 967680.000 967680.000 1428480.000 737280.000 10448640.000 9020160.000 9434880.000 7822080.000 34560.000 10713600.000 34560.000 552960.000 357120.000 13190400.000 426240.000 6128640.000 357120.000 357120.000 645120.000 7776000.000 17049600.000 17049600.000 679680.000 8628480.000 34560.000 34560.000 34560.000 14411520.000 34560.000 34560.000 34560.000 7568640.000 7568640.000 737280.000 737280.000 357120.000 172800.000 4216320.000 12407040.000 9423360.000 17475840.000 172800.000 172800.000 172800.000 15033600.000 172800.000 17694720.000 18512640.000 18512640.000 18305280.000 10448640.000 8190720.000 11427840.000 12407040.000 172800.000 172800.000 16197120.000 172800.000 30136320.000 915148800.000
