0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7257600.000 7257600.000 7257600.000 7257600.000 7257600.000 7257600.000 7257600.000 6163200.000 4849920.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 3582720.000 384203520.000
17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 17303040.000 18581760.000 18581760.000 18593280.000 18593280.000 18593280.000 18593280.000 18593280.000 18593280.000 6094080.000 15586560.000 15068160.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 10609920.000 11865600.000 11865600.000 10391040.000 10391040.000 9365760.000 9365760.000 9365760.000 960318720.000
19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 19779840.000 18766080.000 18720000.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 17867520.000 24145920.000 24145920.000 24145920.000 24145920.000 24145920.000 24145920.000 24145920.000 24145920.000 19699200.000 20194560.000 25297920.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 13121280.000 12960000.000 12960000.000 12971520.000 11243520.000 11243520.000 12718080.000 12718080.000 13743360.000 13743360.000 13743360.000 1125285120.000
13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 13697280.000 14711040.000 14757120.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 15609600.000 23604480.000 23604480.000 23604480.000 23604480.000 23604480.000 23604480.000 23604480.000 23604480.000 25355520.000 19952640.000 23604480.000 12384000.000 11957760.000 11289600.000 11059200.000 10794240.000 10794240.000 10794240.000 10794240.000 10794240.000 10794240.000 10794240.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 10713600.000 963855360.000
14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 14192640.000 21657600.000 21657600.000 21657600.000 21657600.000 21657600.000 21657600.000 21657600.000 21657600.000 32140800.000 18282240.000 21657600.000 11278080.000 11704320.000 12372480.000 12602880.000 12867840.000 12867840.000 12867840.000 12867840.000 12867840.000 12867840.000 12867840.000 12775680.000 12775680.000 12775680.000 12718080.000 12718080.000 12718080.000 12718080.000 12718080.000 12326400.000 12072960.000 963855360.000
14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 14745600.000 22072320.000 22072320.000 22072320.000 22083840.000 22083840.000 22083840.000 22083840.000 22083840.000 45204480.000 18593280.000 22083840.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11370240.000 11289600.000 11289600.000 11289600.000 10817280.000 10506240.000 9745920.000 9607680.000 9607680.000 9999360.000 10252800.000 963855360.000
15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 15240960.000 22176000.000 22176000.000 22176000.000 20862720.000 20689920.000 19008000.000 19008000.000 19008000.000 63613440.000 15966720.000 19008000.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9745920.000 9676800.000 9676800.000 9676800.000 9999360.000 10310400.000 11070720.000 11208960.000 11208960.000 11208960.000 11208960.000 963855360.000
15805440.000 15805440.000 15805440.000 15805440.000 15114240.000 14526720.000 14526720.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 13512960.000 19008000.000 19008000.000 19008000.000 20321280.000 20494080.000 22176000.000 22176000.000 22176000.000 74776320.000 18627840.000 22176000.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11427840.000 11347200.000 11347200.000 11347200.000 11278080.000 11278080.000 11278080.000 11278080.000 11278080.000 11278080.000 11278080.000 963855360.000
13927680.000 13927680.000 13927680.000 13927680.000 14618880.000 15206400.000 15206400.000 16220160.000 16220160.000 16220160.000 16220160.000 14987520.000 14941440.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 13870080.000 19054080.000 19054080.000 19054080.000 19054080.000 19054080.000 19054080.000 19054080.000 19054080.000 105788160.000 16070400.000 19054080.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10103040.000 10033920.000 10045440.000 10045440.000 10010880.000 10010880.000 10010880.000 10033920.000 10033920.000 10033920.000 10033920.000 963855360.000
