4158720.000 5080320.000 4147200.000 4988160.000 4147200.000 4515840.000 4976640.000 5921280.000 34179840.000 23178240.000 8663040.000 7073280.000 7326720.000 7153920.000 7280640.000 7234560.000 6819840.000 6831360.000 12245760.000 12856320.000 15240960.000 13847040.000 207866880.000
5080320.000 5967360.000 4469760.000 5230080.000 5068800.000 5633280.000 5506560.000 6266880.000 24030720.000 27325440.000 7591680.000 6255360.000 7073280.000 6785280.000 6624000.000 6566400.000 6105600.000 6094080.000 11681280.000 12602880.000 14112000.000 13639680.000 199710720.000
5299200.000 6036480.000 5875200.000 6589440.000 5207040.000 5944320.000 6439680.000 7603200.000 25171200.000 18593280.000 6059520.000 5564160.000 6681600.000 6301440.000 5690880.000 5840640.000 5656320.000 5529600.000 11450880.000 11796480.000 11681280.000 12464640.000 187476480.000
6174720.000 7142400.000 3686400.000 6877440.000 6059520.000 5990400.000 6681600.000 7822080.000 23166720.000 22106880.000 5886720.000 5356800.000 5748480.000 5760000.000 5541120.000 5783040.000 5448960.000 5506560.000 10690560.000 10920960.000 12003840.000 11946240.000 186301440.000
3513600.000 5322240.000 1923840.000 5760000.000 7891200.000 2361600.000 5656320.000 4734720.000 23869440.000 29894400.000 7430400.000 6428160.000 6209280.000 6912000.000 7418880.000 6428160.000 6670080.000 6497280.000 12153600.000 12821760.000 14803200.000 13927680.000 198627840.000
4354560.000 4665600.000 1739520.000 4665600.000 8893440.000 2845440.000 4942080.000 2799360.000 19307520.000 30182400.000 8651520.000 7799040.000 7729920.000 7971840.000 7603200.000 6370560.000 7925760.000 7349760.000 13282560.000 13743360.000 15793920.000 14872320.000 203489280.000
4942080.000 5460480.000 2592000.000 5598720.000 8651520.000 3697920.000 5587200.000 3720960.000 23351040.000 20413440.000 8282880.000 7096320.000 6981120.000 7361280.000 6174720.000 5472000.000 7453440.000 7015680.000 13685760.000 14434560.000 14757120.000 12314880.000 195045120.000
5391360.000 5541120.000 3087360.000 5644800.000 8870400.000 4101120.000 5852160.000 4008960.000 20620800.000 23212800.000 7464960.000 7004160.000 6266880.000 6716160.000 6647040.000 5621760.000 6912000.000 6382080.000 14088960.000 14768640.000 13201920.000 11831040.000 193236480.000
5633280.000 5748480.000 3283200.000 5610240.000 8974080.000 4193280.000 5852160.000 4112640.000 80640.000 32532480.000 7257600.000 6842880.000 6117120.000 6635520.000 6704640.000 5541120.000 6819840.000 6451200.000 15575040.000 15356160.000 11554560.000 10483200.000 181359360.000
5011200.000 5690880.000 3628800.000 5425920.000 7868160.000 3974400.000 6105600.000 4400640.000 21818880.000 14031360.000 7407360.000 6796800.000 6186240.000 7315200.000 6462720.000 5748480.000 7269120.000 6508800.000 17176320.000 17049600.000 11266560.000 8789760.000 185932800.000
5379840.000 5068800.000 3214080.000 5425920.000 7902720.000 4389120.000 5149440.000 3951360.000 28235520.000 23293440.000 7441920.000 6854400.000 6428160.000 7395840.000 6485760.000 6197760.000 7372800.000 6589440.000 18685440.000 18374400.000 11347200.000 7499520.000 202682880.000
5137920.000 5621760.000 4043520.000 5909760.000 8064000.000 4642560.000 4008960.000 4734720.000 22498560.000 25067520.000 7522560.000 6716160.000 6336000.000 7176960.000 6508800.000 5990400.000 8087040.000 6451200.000 15759360.000 16289280.000 14492160.000 7672320.000 198731520.000
5760000.000 6289920.000 4262400.000 5667840.000 8524800.000 4481280.000 3352320.000 4826880.000 34560.000 43223040.000 7015680.000 6370560.000 6266880.000 7269120.000 6186240.000 5886720.000 7971840.000 6347520.000 14042880.000 14515200.000 13662720.000 7683840.000 189642240.000
6531840.000 6704640.000 4181760.000 6451200.000 8916480.000 5495040.000 3767040.000 5460480.000 17568000.000 28362240.000 6174720.000 5725440.000 5771520.000 6554880.000 5725440.000 5437440.000 7672320.000 5794560.000 14987520.000 15413760.000 34560.000 9285120.000 182016000.000
5817600.000 6232320.000 5149440.000 7165440.000 8881920.000 4769280.000 4147200.000 5368320.000 29560320.000 7672320.000 5402880.000 5425920.000 5287680.000 6024960.000 5495040.000 5149440.000 6589440.000 5425920.000 11324160.000 15056640.000 19008000.000 10782720.000 185736960.000
5080320.000 3859200.000 7511040.000 8881920.000 6105600.000 4469760.000 5322240.000 4481280.000 30896640.000 12349440.000 6474240.000 6439680.000 6382080.000 7246080.000 6474240.000 6359040.000 7534080.000 6543360.000 13397760.000 13109760.000 16231680.000 13086720.000 198236160.000
4596480.000 4366080.000 7176960.000 7787520.000 6151680.000 4078080.000 5886720.000 4389120.000 29180160.000 20574720.000 6370560.000 6209280.000 6554880.000 7119360.000 6209280.000 6266880.000 6739200.000 6324480.000 13178880.000 10114560.000 13824000.000 14837760.000 197936640.000
5529600.000 4838400.000 7660800.000 5448960.000 7211520.000 4838400.000 6451200.000 4896000.000 21254400.000 24618240.000 6197760.000 6013440.000 6474240.000 6946560.000 5955840.000 5967360.000 6531840.000 6082560.000 11635200.000 10252800.000 12741120.000 14883840.000 192430080.000
6140160.000 5725440.000 8029440.000 5518080.000 7522560.000 5322240.000 7061760.000 5322240.000 21116160.000 23696640.000 5506560.000 5391360.000 5702400.000 5852160.000 5322240.000 5679360.000 5806080.000 5448960.000 12199680.000 10529280.000 10010880.000 12798720.000 185702400.000
6739200.000 6704640.000 5218560.000 6958080.000 5264640.000 6382080.000 5368320.000 6739200.000 23143680.000 23777280.000 6117120.000 5633280.000 5195520.000 6347520.000 5610240.000 6370560.000 6232320.000 5944320.000 13213440.000 11957760.000 10748160.000 11289600.000 190955520.000
7856640.000 7591680.000 5276160.000 7695360.000 4838400.000 7234560.000 4561920.000 7464960.000 18524160.000 25793280.000 5460480.000 5114880.000 4838400.000 5829120.000 5287680.000 6024960.000 5667840.000 5817600.000 9146880.000 11900160.000 11347200.000 10368000.000 183640320.000
8017920.000 7672320.000 5656320.000 7303680.000 4953600.000 7303680.000 5299200.000 7522560.000 16784640.000 25320960.000 5241600.000 5091840.000 4919040.000 5460480.000 5287680.000 5437440.000 5529600.000 5345280.000 8432640.000 12994560.000 8801280.000 10990080.000 179366400.000
3997440.000 5644800.000 6278400.000 8985600.000 6151680.000 4792320.000 5748480.000 8375040.000 21588480.000 9469440.000 5333760.000 5783040.000 5230080.000 5760000.000 6048000.000 5610240.000 5909760.000 6001920.000 8904960.000 12119040.000 9411840.000 11416320.000 168560640.000
1451520.000 3985920.000 8294400.000 5287680.000 7776000.000 3755520.000 6635520.000 4101120.000 45780480.000 19687680.000 7683840.000 6347520.000 6981120.000 7015680.000 6451200.000 7280640.000 2972160.000 7407360.000 9239040.000 12395520.000 9792000.000 11819520.000 202141440.000
2373120.000 4884480.000 5310720.000 5391360.000 5230080.000 2592000.000 5126400.000 2833920.000 31956480.000 29376000.000 7637760.000 7983360.000 7833600.000 5817600.000 8167680.000 5541120.000 7649280.000 6923520.000 9388800.000 12741120.000 10114560.000 12268800.000 197141760.000
3214080.000 5633280.000 5184000.000 6255360.000 5172480.000 3525120.000 5149440.000 3651840.000 21323520.000 28857600.000 7672320.000 7545600.000 7107840.000 6969600.000 8156160.000 7165440.000 7257600.000 7176960.000 10126080.000 13144320.000 10333440.000 13662720.000 194284800.000
3870720.000 6186240.000 6024960.000 6946560.000 5898240.000 4343040.000 6013440.000 4216320.000 22510080.000 28419840.000 6865920.000 6209280.000 6266880.000 7027200.000 7061760.000 6393600.000 6232320.000 6439680.000 12199680.000 12925440.000 10782720.000 14192640.000 197026560.000
4734720.000 5967360.000 6935040.000 7983360.000 6946560.000 4976640.000 6935040.000 5379840.000 25632000.000 19249920.000 6094080.000 5621760.000 5621760.000 5978880.000 6727680.000 5587200.000 5379840.000 5713920.000 12245760.000 11473920.000 11923200.000 10368000.000 187476480.000
5806080.000 4354560.000 7441920.000 8847360.000 7211520.000 6001920.000 7142400.000 6324480.000 21957120.000 18109440.000 5587200.000 5391360.000 5126400.000 5114880.000 5863680.000 5448960.000 5230080.000 5345280.000 12303360.000 9469440.000 10886400.000 10333440.000 179297280.000
5944320.000 4654080.000 7845120.000 8755200.000 7914240.000 6255360.000 7845120.000 6393600.000 18777600.000 19975680.000 5068800.000 4930560.000 5091840.000 5114880.000 5264640.000 4884480.000 4849920.000 4792320.000 12211200.000 8317440.000 11001600.000 9250560.000 175138560.000
6681600.000 4965120.000 8052480.000 9123840.000 7879680.000 6543360.000 7891200.000 6566400.000 21058560.000 17936640.000 4872960.000 4930560.000 4907520.000 4769280.000 4769280.000 4723200.000 4849920.000 4896000.000 10828800.000 8432640.000 10379520.000 9043200.000 174101760.000
6819840.000 5702400.000 5967360.000 6808320.000 5690880.000 7603200.000 5760000.000 7626240.000 24537600.000 19584000.000 5322240.000 5402880.000 5829120.000 5794560.000 5587200.000 5264640.000 5299200.000 5160960.000 13132800.000 9146880.000 12061440.000 10068480.000 184170240.000
7810560.000 3709440.000 4561920.000 5068800.000 4066560.000 8110080.000 3168000.000 3133440.000 26472960.000 30263040.000 7441920.000 6059520.000 7418880.000 6762240.000 6958080.000 7257600.000 6969600.000 7246080.000 12960000.000 10368000.000 9411840.000 12268800.000 197487360.000
7303680.000 3121920.000 4561920.000 5230080.000 3859200.000 7326720.000 3340800.000 2085120.000 25459200.000 34387200.000 7384320.000 6508800.000 7879680.000 7349760.000 7464960.000 7822080.000 7545600.000 7672320.000 14123520.000 10494720.000 8870400.000 14814720.000 204606720.000
7430400.000 3271680.000 4389120.000 5345280.000 4343040.000 7764480.000 3409920.000 2373120.000 25159680.000 32705280.000 7326720.000 6094080.000 7729920.000 7349760.000 7338240.000 7338240.000 7315200.000 7488000.000 14745600.000 12695040.000 8801280.000 18144000.000 208558080.000
7430400.000 3559680.000 4734720.000 5287680.000 4343040.000 7614720.000 3697920.000 2638080.000 25309440.000 31150080.000 7050240.000 5909760.000 7292160.000 7683840.000 6819840.000 7200000.000 8213760.000 6865920.000 13847040.000 15770880.000 8939520.000 15091200.000 206449920.000
7649280.000 3974400.000 5149440.000 4020480.000 4769280.000 7718400.000 4112640.000 3006720.000 28972800.000 18604800.000 6785280.000 5241600.000 7292160.000 7603200.000 6981120.000 6428160.000 7706880.000 6462720.000 12142080.000 19457280.000 8651520.000 13201920.000 195932160.000
7822080.000 5160960.000 6531840.000 3640320.000 6128640.000 7441920.000 5322240.000 4089600.000 37670400.000 17199360.000 6946560.000 4285440.000 6773760.000 6785280.000 6439680.000 6094080.000 6589440.000 6163200.000 10414080.000 15160320.000 9676800.000 13743360.000 200079360.000
4193280.000 5702400.000 7050240.000 4193280.000 6589440.000 4596480.000 5886720.000 4527360.000 28834560.000 25274880.000 6865920.000 4734720.000 7073280.000 6992640.000 6693120.000 6336000.000 6693120.000 6347520.000 11324160.000 14745600.000 11784960.000 14284800.000 200724480.000
4435200.000 5356800.000 6462720.000 4423680.000 6232320.000 4688640.000 5425920.000 4492800.000 27682560.000 26830080.000 7107840.000 5149440.000 7292160.000 7326720.000 7084800.000 7050240.000 6981120.000 6716160.000 11911680.000 12556800.000 13766400.000 13236480.000 202210560.000
4412160.000 5690880.000 6877440.000 4458240.000 6531840.000 4872960.000 5840640.000 4803840.000 27601920.000 25655040.000 6693120.000 5287680.000 6819840.000 7246080.000 6485760.000 6808320.000 6854400.000 6750720.000 11877120.000 13420800.000 13075200.000 11784960.000 199848960.000
4527360.000 6059520.000 7292160.000 4504320.000 6819840.000 5218560.000 6255360.000 5114880.000 25954560.000 24157440.000 6151680.000 5068800.000 6600960.000 6808320.000 6255360.000 6497280.000 6220800.000 6255360.000 12003840.000 13109760.000 11185920.000 10437120.000 192499200.000
5218560.000 6520320.000 7660800.000 5160960.000 7257600.000 5506560.000 6670080.000 5402880.000 24480000.000 22590720.000 5794560.000 5218560.000 6174720.000 6220800.000 5955840.000 5736960.000 5886720.000 6174720.000 11462400.000 9745920.000 10679040.000 11128320.000 186647040.000
6301440.000 7464960.000 6508800.000 3582720.000 5472000.000 4020480.000 7015680.000 3571200.000 10252800.000 25954560.000 6174720.000 4262400.000 6451200.000 7038720.000 5713920.000 6359040.000 5978880.000 7234560.000 11485440.000 9262080.000 10759680.000 11462400.000 172327680.000
7741440.000 9262080.000 5760000.000 3824640.000 5483520.000 2257920.000 9999360.000 4320000.000 21991680.000 38580480.000 5656320.000 4377600.000 6220800.000 6888960.000 4849920.000 6289920.000 5345280.000 6796800.000 12314880.000 9561600.000 11554560.000 10967040.000 200044800.000
8213760.000 6589440.000 6405120.000 4101120.000 5840640.000 2856960.000 5598720.000 4896000.000 25424640.000 25009920.000 6785280.000 4988160.000 6612480.000 7119360.000 6071040.000 6577920.000 6036480.000 6727680.000 12983040.000 9953280.000 12314880.000 11773440.000 192879360.000
3548160.000 5529600.000 7580160.000 5644800.000 7395840.000 4032000.000 6324480.000 6289920.000 21116160.000 23258880.000 6451200.000 5506560.000 6301440.000 6485760.000 5368320.000 6186240.000 5806080.000 5794560.000 11750400.000 9757440.000 12280320.000 11255040.000 183663360.000
3456000.000 6151680.000 8835840.000 6739200.000 8467200.000 4999680.000 7165440.000 7107840.000 19526400.000 19641600.000 5829120.000 5345280.000 5909760.000 6048000.000 5414400.000 5817600.000 5621760.000 5391360.000 11543040.000 10471680.000 11036160.000 10656000.000 181175040.000
2257920.000 6935040.000 9584640.000 7038720.000 9181440.000 5587200.000 6243840.000 7971840.000 17809920.000 16669440.000 5218560.000 5172480.000 5276160.000 5137920.000 5057280.000 5126400.000 4930560.000 5068800.000 11439360.000 10840320.000 10448640.000 8709120.000 171705600.000
2960640.000 7269120.000 9457920.000 7511040.000 9319680.000 6013440.000 4343040.000 8133120.000 19514880.000 8340480.000 5333760.000 5160960.000 5345280.000 4953600.000 4976640.000 5160960.000 4976640.000 4896000.000 10460160.000 12291840.000 10172160.000 8444160.000 165035520.000
3640320.000 7349760.000 8582400.000 7787520.000 7614720.000 6266880.000 4469760.000 8167680.000 80640.000 26484480.000 5218560.000 5068800.000 5253120.000 4999680.000 4988160.000 5057280.000 4872960.000 4907520.000 9480960.000 14019840.000 9273600.000 7741440.000 161326080.000
4377600.000 4654080.000 6071040.000 9262080.000 5806080.000 7833600.000 5978880.000 7522560.000 18789120.000 18892800.000 6174720.000 5529600.000 5529600.000 6071040.000 5771520.000 5967360.000 5909760.000 6359040.000 11312640.000 15851520.000 10748160.000 8962560.000 183375360.000
5783040.000 4688640.000 5909760.000 5299200.000 5990400.000 8317440.000 6647040.000 4573440.000 35861760.000 4250880.000 6105600.000 5909760.000 5771520.000 6393600.000 6359040.000 6117120.000 5679360.000 6347520.000 11289600.000 16669440.000 11485440.000 9734400.000 185184000.000
5863680.000 5402880.000 6716160.000 4573440.000 6716160.000 9031680.000 7050240.000 5322240.000 35850240.000 2154240.000 5909760.000 5529600.000 5529600.000 5955840.000 5506560.000 5633280.000 5460480.000 5909760.000 10218240.000 13835520.000 11393280.000 10264320.000 179827200.000
5725440.000 5852160.000 6220800.000 4654080.000 6635520.000 8824320.000 6773760.000 5356800.000 8029440.000 19929600.000 5541120.000 5448960.000 5460480.000 6013440.000 5448960.000 5633280.000 5564160.000 5817600.000 10206720.000 14837760.000 10391040.000 10897920.000 169263360.000
5356800.000 5149440.000 5713920.000 4561920.000 6197760.000 8029440.000 6992640.000 5241600.000 24929280.000 23569920.000 6140160.000 5806080.000 5702400.000 6474240.000 5644800.000 5909760.000 5840640.000 6566400.000 10114560.000 14227200.000 12579840.000 12222720.000 192971520.000
5748480.000 4538880.000 5817600.000 4204800.000 5483520.000 7061760.000 5806080.000 4481280.000 27509760.000 25505280.000 6900480.000 6658560.000 6405120.000 6647040.000 6266880.000 6289920.000 5932800.000 6935040.000 9561600.000 13904640.000 13893120.000 15886080.000 201438720.000
4942080.000 4780800.000 4861440.000 4112640.000 5230080.000 6912000.000 5817600.000 4665600.000 28258560.000 24226560.000 7027200.000 6508800.000 6301440.000 6923520.000 6174720.000 6036480.000 5760000.000 6773760.000 8248320.000 12741120.000 15955200.000 18120960.000 200378880.000
4389120.000 4803840.000 5333760.000 3882240.000 5264640.000 6278400.000 4861440.000 4320000.000 28224000.000 30343680.000 7418880.000 6416640.000 6912000.000 8363520.000 6197760.000 6658560.000 6278400.000 7188480.000 6923520.000 11024640.000 18754560.000 20551680.000 210389760.000
4446720.000 4216320.000 4677120.000 3824640.000 4769280.000 5921280.000 5045760.000 4158720.000 28419840.000 30942720.000 6232320.000 6750720.000 7672320.000 8663040.000 5690880.000 7349760.000 7430400.000 8110080.000 7246080.000 11393280.000 21726720.000 16012800.000 210700800.000
4631040.000 3456000.000 4861440.000 3283200.000 4930560.000 5322240.000 4942080.000 3732480.000 27498240.000 28465920.000 6416640.000 5264640.000 7580160.000 8087040.000 5921280.000 6647040.000 5264640.000 4780800.000 8881920.000 13144320.000 20620800.000 17568000.000 201300480.000
7257600.000 4032000.000 7637760.000 3709440.000 3628800.000 4838400.000 3813120.000 3767040.000 33511680.000 6359040.000 8386560.000 7303680.000 10022400.000 8974080.000 7407360.000 7994880.000 357120.000 967680.000 11923200.000 15413760.000 16611840.000 17706240.000 191623680.000
6336000.000 3214080.000 6647040.000 3087360.000 3720960.000 3663360.000 3409920.000 3029760.000 36806400.000 27912960.000 8789760.000 8052480.000 10172160.000 8421120.000 7937280.000 8121600.000 6048000.000 5299200.000 12165120.000 18005760.000 16220160.000 16888320.000 223948800.000
4619520.000 3306240.000 4930560.000 2707200.000 3744000.000 4435200.000 2373120.000 2960640.000 80640.000 29364480.000 8697600.000 8202240.000 9158400.000 9169920.000 8421120.000 8271360.000 6958080.000 6405120.000 15690240.000 20033280.000 14480640.000 15724800.000 189734400.000
3767040.000 3571200.000 1946880.000 1578240.000 4032000.000 4354560.000 1405440.000 1670400.000 42508800.000 42750720.000 9815040.000 9826560.000 10748160.000 9999360.000 8870400.000 9469440.000 8743680.000 7799040.000 24860160.000 20620800.000 13075200.000 16865280.000 258278400.000
1347840.000 3801600.000 1912320.000 1820160.000 4320000.000 2304000.000 1082880.000 1716480.000 32705280.000 42796800.000 10033920.000 10321920.000 10103040.000 10275840.000 10056960.000 9262080.000 9699840.000 7856640.000 25171200.000 22533120.000 15978240.000 14388480.000 249488640.000
1808640.000 2672640.000 2753280.000 2177280.000 4608000.000 1946880.000 1681920.000 2453760.000 22429440.000 18881280.000 9642240.000 10010880.000 9169920.000 10368000.000 10160640.000 9319680.000 9285120.000 7891200.000 20436480.000 25182720.000 12395520.000 15102720.000 210378240.000
2223360.000 2315520.000 3225600.000 2995200.000 6243840.000 1624320.000 2177280.000 3052800.000 4988160.000 23708160.000 9181440.000 9169920.000 8847360.000 10172160.000 9872640.000 8789760.000 8674560.000 7994880.000 11520.000 23834880.000 13455360.000 19537920.000 182096640.000
2615040.000 2937600.000 3790080.000 3444480.000 6531840.000 2073600.000 2592000.000 3559680.000 36034560.000 27763200.000 8386560.000 7545600.000 8259840.000 10368000.000 8363520.000 8881920.000 7902720.000 7764480.000 25585920.000 23880960.000 16335360.000 19756800.000 244373760.000
3006720.000 3144960.000 3928320.000 3744000.000 6727680.000 2453760.000 3006720.000 3732480.000 8328960.000 35124480.000 8213760.000 7822080.000 8352000.000 9331200.000 8179200.000 8582400.000 7856640.000 8156160.000 19388160.000 16945920.000 13927680.000 14745600.000 204698880.000
3375360.000 2937600.000 4389120.000 3905280.000 6405120.000 2753280.000 3375360.000 4158720.000 35769600.000 10241280.000 7960320.000 7637760.000 7994880.000 8835840.000 7879680.000 8248320.000 7845120.000 7983360.000 20782080.000 17637120.000 13628160.000 14365440.000 208108800.000
3882240.000 2522880.000 5057280.000 4769280.000 8501760.000 3294720.000 3767040.000 4872960.000 40296960.000 17821440.000 7361280.000 7096320.000 7718400.000 8259840.000 7073280.000 7799040.000 7384320.000 7637760.000 16047360.000 57600.000 15701760.000 13593600.000 200517120.000
4193280.000 2557440.000 5241600.000 5437440.000 8167680.000 3640320.000 4389120.000 5172480.000 40320000.000 17809920.000 7246080.000 6750720.000 7372800.000 7868160.000 6762240.000 7176960.000 7153920.000 7223040.000 15436800.000 20102400.000 20010240.000 15897600.000 225930240.000
4596480.000 2661120.000 5633280.000 5091840.000 4896000.000 4043520.000 4389120.000 5425920.000 33361920.000 23235840.000 7614720.000 7027200.000 7557120.000 6128640.000 7545600.000 7729920.000 7038720.000 6785280.000 13466880.000 14826240.000 17026560.000 14330880.000 210412800.000
4976640.000 2707200.000 5817600.000 5253120.000 3548160.000 4320000.000 3755520.000 5402880.000 30620160.000 32071680.000 7188480.000 6923520.000 7741440.000 7338240.000 8444160.000 8582400.000 7810560.000 6808320.000 13259520.000 18167040.000 13720320.000 13582080.000 218039040.000
4527360.000 3490560.000 5587200.000 5909760.000 4112640.000 4608000.000 2626560.000 5840640.000 26691840.000 30700800.000 6416640.000 6520320.000 7464960.000 7603200.000 7822080.000 8455680.000 7752960.000 6635520.000 13466880.000 19710720.000 14572800.000 13132800.000 213649920.000
6693120.000 3905280.000 7637760.000 6681600.000 5045760.000 5414400.000 3110400.000 3790080.000 27982080.000 25194240.000 6312960.000 6278400.000 7015680.000 6624000.000 7315200.000 8478720.000 7200000.000 6128640.000 11992320.000 15298560.000 12718080.000 12234240.000 203051520.000
6232320.000 4250880.000 7522560.000 7902720.000 5736960.000 6071040.000 3985920.000 4020480.000 22406400.000 25344000.000 5644800.000 5598720.000 6485760.000 5783040.000 6612480.000 7603200.000 6670080.000 5564160.000 13835520.000 13731840.000 34560.000 14342400.000 185379840.000
6912000.000 3363840.000 7568640.000 7038720.000 5852160.000 3168000.000 4400640.000 4596480.000 21185280.000 28995840.000 6094080.000 6163200.000 6819840.000 6393600.000 6773760.000 7418880.000 6865920.000 6243840.000 16185600.000 7626240.000 20954880.000 16058880.000 206680320.000
4711680.000 3767040.000 4988160.000 5011200.000 3456000.000 5184000.000 5921280.000 6243840.000 29157120.000 27797760.000 7269120.000 6935040.000 7153920.000 6842880.000 7269120.000 7603200.000 7395840.000 6923520.000 14641920.000 11312640.000 17349120.000 15079680.000 212014080.000
5978880.000 4504320.000 6094080.000 5990400.000 4250880.000 5472000.000 6935040.000 6888960.000 22913280.000 25977600.000 6543360.000 6140160.000 6693120.000 6140160.000 5679360.000 6474240.000 6048000.000 6543360.000 12752640.000 10828800.000 14238720.000 11301120.000 194388480.000
6612480.000 5679360.000 6808320.000 6935040.000 5506560.000 6888960.000 8294400.000 6704640.000 21288960.000 20056320.000 5898240.000 5771520.000 5460480.000 5034240.000 5057280.000 5333760.000 5160960.000 5587200.000 10586880.000 8789760.000 11289600.000 8858880.000 177603840.000
7292160.000 6151680.000 7706880.000 7718400.000 5990400.000 7119360.000 8605440.000 4400640.000 21853440.000 18973440.000 5437440.000 5529600.000 4965120.000 5160960.000 4976640.000 5264640.000 4872960.000 5195520.000 9768960.000 10275840.000 8421120.000 9365760.000 175046400.000
7338240.000 6405120.000 7234560.000 7741440.000 6082560.000 7511040.000 8467200.000 4942080.000 22325760.000 18443520.000 5160960.000 5333760.000 5103360.000 5137920.000 4700160.000 5137920.000 4769280.000 5184000.000 9976320.000 10563840.000 8593920.000 9400320.000 175553280.000
6716160.000 6842880.000 7038720.000 7096320.000 7027200.000 5552640.000 6865920.000 5080320.000 22567680.000 20747520.000 5690880.000 5276160.000 5391360.000 5195520.000 5379840.000 5322240.000 5276160.000 5621760.000 10229760.000 11082240.000 8743680.000 9826560.000 178571520.000
4216320.000 1474560.000 4930560.000 4965120.000 4481280.000 3329280.000 5690880.000 7257600.000 28592640.000 28535040.000 7649280.000 7165440.000 7591680.000 7211520.000 7418880.000 7522560.000 4538880.000 3974400.000 10736640.000 10955520.000 9112320.000 10103040.000 187453440.000
4435200.000 4216320.000 5126400.000 5437440.000 3409920.000 3156480.000 5656320.000 7038720.000 29479680.000 30608640.000 8709120.000 7119360.000 8547840.000 6624000.000 8455680.000 8559360.000 6370560.000 6405120.000 11105280.000 11911680.000 9642240.000 10967040.000 202982400.000
4550400.000 1935360.000 5114880.000 5310720.000 3548160.000 3386880.000 5644800.000 6854400.000 32601600.000 28224000.000 8064000.000 7107840.000 7649280.000 6635520.000 8236800.000 7810560.000 6543360.000 6197760.000 11969280.000 13950720.000 10920960.000 13478400.000 205735680.000
4584960.000 2108160.000 5667840.000 5690880.000 3928320.000 3686400.000 5541120.000 6704640.000 28396800.000 28270080.000 8156160.000 7073280.000 7637760.000 6704640.000 7534080.000 7303680.000 6865920.000 6336000.000 13731840.000 14895360.000 13478400.000 15436800.000 209733120.000
