0 6.25
1 6.25
2 6.25
3 6.25
4 6.25
5 6.25
6 6.25
7 6.25
8 25.0
9 25.0
10 6.25
11 6.25
12 6.25
13 6.25
14 6.25
15 6.25
16 6.25
17 6.25
18 12.5
19 12.5
20 12.5
21 12.5


0 3.821032727
1 3.159738182
2 2.25408
3 2.733265455
4 2.727214545
5 3.616698182
6 4.705512727
7 1.953745455
8 35.435636364
9 34.701614545000005
10 10.143650909
11 9.000843636
12 8.401105455
13 8.464756364
14 8.294516364
15 8.576232727
16 8.781847273
17 8.517585455
18 16.277178182
19 17.088
20 19.665803636
21 17.199941818


0 4.744494545
1 4.587985455
2 5.211694545
3 5.151301818
4 5.5741672730000005
5 4.71296
6 4.872727273
7 4.687709091
8 24.479301818
9 24.793134545
10 7.627752727
11 6.7109236359999995
12 6.945047273
13 6.979374545
14 6.757701818
15 6.77248
16 6.600843636
17 6.3867345449999995
18 12.238429091
19 14.258036364
20 13.298269091
21 12.625221818
