10 0.00016744443570330378 7.5145156222503e-05 0.00025974371518410453
20 0.0001149110745015032 5.467286533393149e-05 0.00017514928366907492
30 7.44516296278502e-05 4.066270662435867e-05 0.00010824055263134174
40 0.00015036611416877164 9.849810506199586e-05 0.0002022341232755474
50 0.00011791474455102422 7.996153688446226e-05 0.00015586795221758618
60 0.00010012354599983621 6.36988767080688e-05 0.00013654821529160362
70 7.460168544769154e-05 4.885443398771899e-05 0.00010034893690766409
80 4.633878001541686e-05 2.9891028881802043e-05 6.278653114903169e-05
90 7.101989908439411e-05 5.042407067996679e-05 9.161572748882143e-05
100 5.421609943334657e-05 3.683983922213744e-05 7.15923596445557e-05


10 0.0 0.0 0.0
20 5.564830272676684e-06 -5.477000286637078e-06 1.6606660831990444e-05
30 0.0 0.0 0.0
40 1.9327966859043365e-05 1.6255031102549294e-06 3.70304306078318e-05
50 2.7212405600324333e-05 2.4598356602376646e-06 5.1964975540411004e-05
60 9.57886299472299e-06 2.1966044400477882e-07 1.89380655454412e-05
70 1.921400953256692e-05 7.029196105992795e-06 3.1398822959141046e-05
80 1.5505103071460405e-05 5.018046083225115e-06 2.5992160059695696e-05
90 1.787492861975979e-05 7.179651217110405e-06 2.8570206022409178e-05
100 1.9742166294840435e-05 8.099683273470906e-06 3.138464931620997e-05


10 0.0 0.0 0.0
20 0.0 0.0 0.0
30 0.0 0.0 0.0
40 0.0 0.0 0.0
50 0.0 0.0 0.0
60 0.0 0.0 0.0
70 0.0 0.0 0.0
80 0.0 0.0 0.0
90 0.0 0.0 0.0
100 0.0 0.0 0.0


