10 0.135 0.06758645379622873 0.20241354620377128
20 0.19416666666666665 0.11884808023395102 0.2694852530993823
30 0.249 0.17286820440580425 0.32513179559419575
40 0.4181666666666668 0.3294483442132156 0.5068849891201179
50 0.4129761904761905 0.32069610431230344 0.5052562766400776
60 0.31166666666666665 0.2203220568140867 0.4030112765192466
70 0.32 0.2280496919880845 0.4119503080119155
80 0.26666666666666666 0.18127956435049358 0.35205376898283974
90 0.4033333333333334 0.3101300922596498 0.49653657440701693
100 0.3378333333333333 0.2467001779235005 0.4289664887431661


10 0.0 0.0 0.0
20 0.01 -0.009842169515086823 0.029842169515086822
30 0.011666666666666665 0.0001482758071015399 0.02318505752623179
40 0.0695 0.023830887911080074 0.11516911208891994
50 0.0836190476190476 0.03452956189187119 0.132708533346224
60 0.04333333333333333 0.0038331453619089573 0.0828335213047577
70 0.09 0.03292925929805492 0.14707074070194506
80 0.08 0.025898355611898342 0.13410164438810165
90 0.105 0.044685356201109895 0.1653146437988901
100 0.12616666666666668 0.0631579924502751 0.18917534088305826


10 0.0 0.0 0.0
20 0.0 0.0 0.0
30 0.0 0.0 0.0
40 0.0 0.0 0.0
50 0.0 0.0 0.0
60 0.0 0.0 0.0
70 0.0 0.0 0.0
80 0.0 0.0 0.0
90 0.0 0.0 0.0
100 0.0 0.0 0.0


