0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
15489792.000 18800496.000 18800496.000 19995696.000 19995696.000 19995696.000 18800496.000 18800496.000 20019600.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 19840320.000 21513600.000 15657120.000 15657120.000 15633216.000 15800544.000 15800544.000 15800544.000 15800544.000 15800544.000 26390016.000 26390016.000 26390016.000 26294400.000 26234640.000 26115120.000 26115120.000 26115120.000 26115120.000 26115120.000 26115120.000 26115120.000 26079264.000 25003584.000 13446000.000 9418176.000 131472.000 0.000 0.000 0.000 10207008.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 994717152.000
8952048.000 8390304.000 8390304.000 10147248.000 10147248.000 8294688.000 8282736.000 8282736.000 11450016.000 12083472.000 12083472.000 12083472.000 12083472.000 12083472.000 11940048.000 11940048.000 11940048.000 11940048.000 11940048.000 11940048.000 11880288.000 11880288.000 11868336.000 10314576.000 9956016.000 8055648.000 8055648.000 12155184.000 11270736.000 12824496.000 12764736.000 12752784.000 27967680.000 27967680.000 27967680.000 28063296.000 28123056.000 28242576.000 28242576.000 28242576.000 28242576.000 28218672.000 28146960.000 28039392.000 27955728.000 26772480.000 14007744.000 11378304.000 9657216.000 15860304.000 15860304.000 15860304.000 12669120.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 14940000.000 999999936.000
9143280.000 10469952.000 10434096.000 8940096.000 8940096.000 10434096.000 10434096.000 10434096.000 9430128.000 8880336.000 8772768.000 6764832.000 6764832.000 6693120.000 6693120.000 6645312.000 6645312.000 6645312.000 6645312.000 8533728.000 6705072.000 6705072.000 6597504.000 11689056.000 6979968.000 8402256.000 8402256.000 8509824.000 11665152.000 10027728.000 10027728.000 8342496.000 28517472.000 28517472.000 28517472.000 28517472.000 28433808.000 28362096.000 28218672.000 28218672.000 28218672.000 28242576.000 28314288.000 28421856.000 28505520.000 27346176.000 14844384.000 12346416.000 12286656.000 20796480.000 20796480.000 20796480.000 13529664.000 19672992.000 19672992.000 19672992.000 19672992.000 19672992.000 19672992.000 19672992.000 19672992.000 19553472.000 19457856.000 19457856.000 999999936.000
9800640.000 7314624.000 7195104.000 10529712.000 10529712.000 7195104.000 7183152.000 7183152.000 7302672.000 8509824.000 8509824.000 9322560.000 10888272.000 7314624.000 7314624.000 7135344.000 7135344.000 7135344.000 7135344.000 7135344.000 7135344.000 7135344.000 7099488.000 7314624.000 7242912.000 10469952.000 7099488.000 10326528.000 7386336.000 9035712.000 7278768.000 9442080.000 29617056.000 29617056.000 29617056.000 29617056.000 29700720.000 29772432.000 29915856.000 29915856.000 29915856.000 29915856.000 29915856.000 29915856.000 29915856.000 28744560.000 16111296.000 13589424.000 12011760.000 20198880.000 20198880.000 20198880.000 13135248.000 19015632.000 19015632.000 19015632.000 19015632.000 19015632.000 19015632.000 19015632.000 19015632.000 19135152.000 19230768.000 19230768.000 999999936.000
8772768.000 6561648.000 6454080.000 8796672.000 8796672.000 6430176.000 6669216.000 6669216.000 6669216.000 7242912.000 7242912.000 8521776.000 6848496.000 10099440.000 10099440.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 7756848.000 6537744.000 8593488.000 6466032.000 7912224.000 7219008.000 6872400.000 6501888.000 6633360.000 6501888.000 10015776.000 31828176.000 31828176.000 31828176.000 29127024.000 29138976.000 29138976.000 29127024.000 29127024.000 29127024.000 29127024.000 29127024.000 29127024.000 29127024.000 27955728.000 14844384.000 14461920.000 12848400.000 22051440.000 22051440.000 22051440.000 12681072.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 20892096.000 999999936.000
8473968.000 8880336.000 8880336.000 7613424.000 7613424.000 7565616.000 7565616.000 7481952.000 7481952.000 7481952.000 7481952.000 6836544.000 8330544.000 12896208.000 12896208.000 10290672.000 10290672.000 10290672.000 8533728.000 6908256.000 6908256.000 7135344.000 6752880.000 6752880.000 6752880.000 7828560.000 7828560.000 6944112.000 9011808.000 8593488.000 9896256.000 8629344.000 22613184.000 22577328.000 22529520.000 21310416.000 26055360.000 26055360.000 26055360.000 26055360.000 26055360.000 26055360.000 26055360.000 26055360.000 26055360.000 25374096.000 13123296.000 14784624.000 14856336.000 24322320.000 24322320.000 24322320.000 13744800.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 23162976.000 999999936.000
10924128.000 8940096.000 7637328.000 10888272.000 10888272.000 10888272.000 10888272.000 10888272.000 10780704.000 12143232.000 12143232.000 7720992.000 13446000.000 8713008.000 8605440.000 12585456.000 12537648.000 9788688.000 8868384.000 9179136.000 9179136.000 9059616.000 9059616.000 9059616.000 9023760.000 9023760.000 9023760.000 9023760.000 8856432.000 8856432.000 9382320.000 9657216.000 23808384.000 23832288.000 23856192.000 14832432.000 19147104.000 19147104.000 19123200.000 19123200.000 19123200.000 19123200.000 19123200.000 19135152.000 19135152.000 19099296.000 13637232.000 12979872.000 15465888.000 25696800.000 25696800.000 25696800.000 15776640.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 24525504.000 999999936.000
11079504.000 11485872.000 8533728.000 8569584.000 8569584.000 9513792.000 8581536.000 8581536.000 8569584.000 9525744.000 9454032.000 8689104.000 9406224.000 8724960.000 8605440.000 10888272.000 11103408.000 8545680.000 8892288.000 8892288.000 8892288.000 8892288.000 8892288.000 8892288.000 8904240.000 8892288.000 8904240.000 8892288.000 11031696.000 11103408.000 9788688.000 8438112.000 25398000.000 25398000.000 25398000.000 16434000.000 17856288.000 17856288.000 17820432.000 17820432.000 17820432.000 17820432.000 17820432.000 17832384.000 17844336.000 20820384.000 14916096.000 13685040.000 16159104.000 27107136.000 27107136.000 27107136.000 17079408.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 25923888.000 999999936.000
11784672.000 10314576.000 7649280.000 7649280.000 7649280.000 7828560.000 7744896.000 7744896.000 7744896.000 7744896.000 7816608.000 7840512.000 7864416.000 7864416.000 7864416.000 7888320.000 7099488.000 9537696.000 9537696.000 9537696.000 9537696.000 9537696.000 8390304.000 8390304.000 8390304.000 8964000.000 8521776.000 8964000.000 6717024.000 7027776.000 9920160.000 9824544.000 22983696.000 22995648.000 22995648.000 17390160.000 21166992.000 21166992.000 21166992.000 21166992.000 21166992.000 21166992.000 21166992.000 21166992.000 16565472.000 18884160.000 15896160.000 13135248.000 18573408.000 28887984.000 28887984.000 28887984.000 18035568.000 27728640.000 27728640.000 27728640.000 27728640.000 27728640.000 24501600.000 24501600.000 24501600.000 24501600.000 24501600.000 24501600.000 999999936.000
