nan nan
0.397 0.359
0.568 0.587
0.535 0.513
0.547 0.547
0.580 0.588
0.567 0.573
0.708 0.694
0.644 0.643
0.690 0.699
0.662 0.651
0.810 0.809
0.758 0.753
0.907 0.902
0.873 0.884
0.856 0.864
0.924 0.930
0.940 0.942
0.816 0.829
0.814 0.810
0.764 0.710
0.846 0.883
0.948 0.945
0.741 0.746
0.855 0.866
0.827 0.832
0.816 0.824
0.829 0.838
0.868 0.828
0.772 0.826
0.955 0.939
0.910 0.915
0.716 0.727
0.897 0.891
0.922 0.930
0.864 0.876
0.712 0.720
0.877 0.885
0.654 0.660
0.936 0.932
0.805 0.807
0.938 0.921
0.707 0.733
0.935 0.932
0.839 0.845
0.672 0.670
0.921 0.919
0.952 0.964
0.615 0.612
0.737 0.745
0.830 0.814
0.938 0.925
0.794 0.800
0.709 0.694
0.731 0.733
0.939 0.933
0.820 0.819
0.898 0.895
0.843 0.855
0.882 0.891
0.752 0.760
0.927 0.929
0.987 0.993
0.845 0.863
0.897 0.909
0.677 0.661
0.881 0.870
0.724 0.747
0.909 0.906
0.836 0.837
0.882 0.888
0.922 0.930
0.817 0.847
0.890 0.890
0.908 0.915
0.840 0.838
0.902 0.914
0.782 0.792
0.769 0.788
0.900 0.902
0.958 0.957
0.942 0.940
0.939 0.943
0.843 0.846
0.884 0.879
0.916 0.921
0.894 0.893
0.886 0.889
0.765 0.786
0.842 0.852
0.814 0.810
0.844 0.845
0.716 0.710
0.853 0.850
0.789 0.811
0.728 0.728
0.845 0.846
0.923 0.919
0.848 0.861
