0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
345600.000 322560.000 241920.000 161280.000 29433600.000 37704960.000 18616320.000 10298880.000 10091520.000 9861120.000 9342720.000 9423360.000 9020160.000 8939520.000 24917760.000 23212800.000 16508160.000 13201920.000 231644160.000
34560.000 34560.000 34560.000 34560.000 16842240.000 91215360.000 20966400.000 11381760.000 11082240.000 10782720.000 10183680.000 10644480.000 10494720.000 10529280.000 30562560.000 32855040.000 18685440.000 19342080.000 305706240.000
552960.000 322560.000 322560.000 276480.000 17256960.000 77771520.000 19860480.000 11381760.000 11128320.000 10828800.000 10368000.000 11001600.000 10160640.000 10356480.000 29168640.000 31910400.000 17660160.000 16174080.000 286502400.000
1036800.000 11520.000 11520.000 11520.000 30009600.000 65376000.000 17752320.000 11381760.000 11381760.000 11047680.000 10563840.000 11278080.000 10563840.000 11347200.000 24353280.000 34145280.000 18593280.000 18224640.000 287089920.000
529920.000 161280.000 161280.000 149760.000 31518720.000 63256320.000 16439040.000 11381760.000 11358720.000 10932480.000 10713600.000 11784960.000 10782720.000 11416320.000 26196480.000 33465600.000 17936640.000 17533440.000 285719040.000
714240.000 529920.000 437760.000 391680.000 35792640.000 59086080.000 15010560.000 11381760.000 11404800.000 11174400.000 11139840.000 12280320.000 10782720.000 11681280.000 25758720.000 32613120.000 17671680.000 18524160.000 286375680.000
345600.000 541440.000 437760.000 414720.000 31530240.000 62553600.000 13858560.000 11128320.000 10955520.000 11024640.000 11220480.000 12568320.000 10782720.000 12545280.000 25827840.000 33603840.000 18213120.000 16888320.000 284440320.000
241920.000 817920.000 403200.000 714240.000 32647680.000 62104320.000 13340160.000 11324160.000 11370240.000 11381760.000 11381760.000 12579840.000 10782720.000 12579840.000 26899200.000 31898880.000 17441280.000 18074880.000 285984000.000
299520.000 725760.000 311040.000 380160.000 33534720.000 60814080.000 13132800.000 11255040.000 11381760.000 11381760.000 11381760.000 12579840.000 10782720.000 12453120.000 25286400.000 33315840.000 18627840.000 17360640.000 285004800.000
334080.000 1128960.000 414720.000 126720.000 35769600.000 58671360.000 13478400.000 11381760.000 11381760.000 11381760.000 11381760.000 12579840.000 10586880.000 12280320.000 26346240.000 32371200.000 19768320.000 15955200.000 285338880.000
576000.000 633600.000 714240.000 80640.000 35170560.000 50676480.000 13478400.000 11381760.000 11381760.000 11381760.000 11358720.000 12372480.000 10598400.000 12522240.000 26472960.000 37094400.000 18720000.000 12084480.000 276698880.000
552960.000 391680.000 656640.000 161280.000 37278720.000 65640960.000 13478400.000 11381760.000 11381760.000 11289600.000 11128320.000 12303360.000 10748160.000 12579840.000 28753920.000 36472320.000 16704000.000 12706560.000 293610240.000
46080.000 276480.000 599040.000 34560.000 37831680.000 57600000.000 13478400.000 11381760.000 11381760.000 11473920.000 11577600.000 12764160.000 10782720.000 12579840.000 24134400.000 33557760.000 23189760.000 14469120.000 287159040.000
69120.000 380160.000 207360.000 138240.000 35124480.000 60480000.000 13478400.000 11381760.000 11381760.000 11381760.000 11462400.000 12879360.000 11001600.000 12637440.000 25355520.000 33580800.000 22325760.000 14353920.000 287619840.000
195840.000 241920.000 253440.000 253440.000 37025280.000 58510080.000 13501440.000 11381760.000 11381760.000 11381760.000 11381760.000 12579840.000 10978560.000 13006080.000 27106560.000 34283520.000 20183040.000 13904640.000 287550720.000
218880.000 115200.000 426240.000 80640.000 38177280.000 57196800.000 13766400.000 11473920.000 11381760.000 11381760.000 11381760.000 12579840.000 10782720.000 12579840.000 23604480.000 33419520.000 24053760.000 14376960.000 286997760.000
426240.000 161280.000 414720.000 126720.000 36794880.000 58475520.000 13651200.000 11473920.000 11439360.000 11381760.000 11381760.000 12579840.000 10782720.000 12579840.000 24215040.000 30205440.000 24514560.000 16404480.000 287009280.000
34560.000 253440.000 714240.000 0.000 39444480.000 55872000.000 13512960.000 11600640.000 11520000.000 11416320.000 11381760.000 12579840.000 10782720.000 12579840.000 24583680.000 32624640.000 22913280.000 15206400.000 287020800.000
69120.000 380160.000 898560.000 92160.000 38142720.000 56851200.000 13478400.000 11381760.000 11427840.000 11416320.000 11381760.000 12579840.000 10782720.000 12579840.000 23823360.000 31380480.000 23293440.000 16450560.000 286410240.000
69120.000 576000.000 449280.000 0.000 40896000.000 54455040.000 13478400.000 11416320.000 11543040.000 11508480.000 11404800.000 12579840.000 10782720.000 12579840.000 22752000.000 32175360.000 23270400.000 17130240.000 287066880.000
11520.000 311040.000 345600.000 11520.000 41667840.000 53798400.000 13478400.000 11381760.000 11416320.000 11589120.000 11577600.000 12660480.000 10782720.000 12579840.000 24698880.000 30528000.000 21692160.000 18604800.000 287136000.000
34560.000 460800.000 172800.000 34560.000 36115200.000 59719680.000 13478400.000 11381760.000 11381760.000 11416320.000 11600640.000 12983040.000 11001600.000 12625920.000 24733440.000 33615360.000 20298240.000 17210880.000 288264960.000
103680.000 311040.000 253440.000 103680.000 32014080.000 60572160.000 13478400.000 11381760.000 11381760.000 11381760.000 11381760.000 12579840.000 10978560.000 12948480.000 22579200.000 30873600.000 22579200.000 19584000.000 284486400.000
0.000 184320.000 322560.000 11520.000 42589440.000 56206080.000 13962240.000 11612160.000 11462400.000 11381760.000 11381760.000 12579840.000 10782720.000 12648960.000 24203520.000 31000320.000 21864960.000 18685440.000 290880000.000
92160.000 138240.000 264960.000 80640.000 41207040.000 54581760.000 13512960.000 11589120.000 11715840.000 11623680.000 11439360.000 12579840.000 10782720.000 12579840.000 24514560.000 31645440.000 21738240.000 18017280.000 288103680.000
218880.000 345600.000 34560.000 218880.000 40250880.000 55376640.000 13478400.000 11381760.000 11404800.000 11577600.000 11646720.000 12764160.000 10782720.000 12579840.000 23466240.000 30700800.000 21922560.000 19445760.000 287596800.000
276480.000 483840.000 138240.000 391680.000 39133440.000 48061440.000 13478400.000 11381760.000 11381760.000 11381760.000 11473920.000 12660480.000 10817280.000 12579840.000 24894720.000 31461120.000 20862720.000 17902080.000 278760960.000
0.000 495360.000 0.000 414720.000 44697600.000 58475520.000 13478400.000 11381760.000 11381760.000 11381760.000 11404800.000 12729600.000 10920960.000 12579840.000 24929280.000 32808960.000 20747520.000 16992000.000 294819840.000
138240.000 564480.000 92160.000 241920.000 40596480.000 54881280.000 13478400.000 11381760.000 11381760.000 11381760.000 11381760.000 12648960.000 10978560.000 12821760.000 26023680.000 32762880.000 19572480.000 16876800.000 287205120.000
345600.000 299520.000 149760.000 218880.000 44547840.000 50837760.000 13570560.000 11381760.000 11381760.000 11381760.000 11381760.000 12579840.000 10828800.000 12821760.000 26081280.000 30908160.000 20401920.000 18097920.000 287216640.000
345600.000 172800.000 161280.000 103680.000 43361280.000 52185600.000 13870080.000 11566080.000 11416320.000 11381760.000 11381760.000 12579840.000 10782720.000 12579840.000 22821120.000 33085440.000 21346560.000 18282240.000 287424000.000
622080.000 11520.000 126720.000 34560.000 39075840.000 46437120.000 13512960.000 11635200.000 11681280.000 11543040.000 11381760.000 12579840.000 10782720.000 12579840.000 26219520.000 32186880.000 20194560.000 17003520.000 277608960.000
334080.000 46080.000 184320.000 172800.000 47370240.000 58256640.000 13478400.000 11381760.000 11485440.000 11566080.000 11566080.000 12579840.000 10782720.000 12579840.000 23800320.000 31368960.000 21461760.000 18858240.000 297273600.000
