-nan -nan
0.754 0.951
0.910 0.786
0.991 0.994
0.999 0.999
0.992 0.994
0.992 0.995
0.993 0.996
0.999 0.999
0.998 0.998
0.992 0.993
1.000 0.999
0.998 0.997
0.992 0.992
0.999 0.999
0.996 0.997
0.993 0.993
0.996 0.995
0.998 0.999
0.996 0.997
0.991 0.994
1.000 0.999
0.999 0.999
0.991 0.995
0.997 0.997
0.998 0.999
0.995 0.995
0.995 0.995
0.999 0.999
0.998 0.999
0.993 0.994
0.999 0.999
0.999 1.000
0.990 0.994
0.998 0.997
0.999 0.999
0.994 0.994
0.996 0.996
1.000 1.000
0.999 0.999
0.995 0.994
0.999 0.999
0.999 0.999
0.991 0.991
0.998 0.998
1.000 0.999
0.993 0.994
0.997 0.995
1.000 1.000
0.999 0.999
0.993 0.994
0.999 0.999
0.999 0.999
0.993 0.994
0.997 0.997
1.000 1.000
0.993 0.995
0.996 0.995
1.000 0.999
0.999 0.999
0.994 0.993
0.999 0.999
1.000 0.999
0.993 0.994
0.998 0.996
1.000 1.000
0.993 0.994
0.997 0.996
1.000 1.000
0.998 0.998
0.994 0.994
0.999 0.999
1.000 0.999
0.992 0.995
0.998 0.997
1.000 1.000
0.992 0.994
0.997 0.996
1.000 0.999
1.000 0.999
0.994 0.994
0.999 0.998
1.000 0.999
0.992 0.993
0.998 0.997
1.000 1.000
0.998 0.998
0.994 0.994
0.999 0.999
1.000 0.999
0.992 0.991
0.998 0.998
1.000 0.999
0.995 0.995
0.996 0.997
1.000 0.999
0.997 0.997
0.995 0.995
1.000 0.999
