0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
5521824.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 3310704.000 5509872.000 5509872.000 3382416.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 3286800.000 5509872.000 5509872.000 5509872.000 3035808.000 5509872.000 3549744.000 5509872.000 5509872.000 3442176.000 5509872.000 5509872.000 5509872.000 3406320.000 5509872.000 5509872.000 5509872.000 3406320.000 3370464.000 5509872.000 3991968.000 5509872.000 5509872.000 5509872.000 3537792.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 3836592.000 5509872.000 3501936.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 3836592.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 5509872.000 3298752.000 5509872.000 5497920.000 5497920.000 3860496.000 3322656.000 5497920.000 5497920.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 3836592.000 5485968.000 3334608.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 5485968.000 7242912.000 3047760.000 676758096.000
5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 1087632.000 5079600.000 5079600.000 1565712.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 896400.000 5079600.000 5079600.000 5079600.000 35856.000 5079600.000 3406320.000 5079600.000 5079600.000 2223072.000 5079600.000 5079600.000 5079600.000 1924272.000 5079600.000 5079600.000 5079600.000 1924272.000 1625472.000 5079600.000 4183200.000 5079600.000 5079600.000 5079600.000 3860496.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 7948080.000 5079600.000 3752928.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 8067600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 5079600.000 442224.000 5079600.000 4960080.000 4960080.000 8187120.000 1183248.000 4960080.000 4960080.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 8067600.000 4972032.000 657360.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 4972032.000 120344688.000 105093936.000 836879040.000
6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 3083616.000 6203088.000 6203088.000 3083616.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 3083616.000 6203088.000 6203088.000 6203088.000 3227040.000 6203088.000 1984032.000 6203088.000 6203088.000 3083616.000 6203088.000 6203088.000 6203088.000 3083616.000 6203088.000 6203088.000 6203088.000 3083616.000 3083616.000 6203088.000 2748960.000 6203088.000 6203088.000 6203088.000 2043792.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 9131328.000 6203088.000 1984032.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 9250848.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 6203088.000 2175264.000 6203088.000 6071616.000 6071616.000 9382320.000 3083616.000 6071616.000 6071616.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 9262800.000 6131376.000 2844576.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 6131376.000 76492800.000 89460720.000 918403632.000
7338528.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 5187168.000 7350480.000 7350480.000 5187168.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 5187168.000 7350480.000 7350480.000 7350480.000 5199120.000 7350480.000 4051728.000 7350480.000 7350480.000 4625424.000 7350480.000 7350480.000 7350480.000 4625424.000 7350480.000 7350480.000 7350480.000 4625424.000 4625424.000 7350480.000 5282784.000 7350480.000 7350480.000 7350480.000 4159296.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 10003824.000 7350480.000 4051728.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 10171152.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7350480.000 7326576.000 7326576.000 4123440.000 7326576.000 7207056.000 7207056.000 10314576.000 5187168.000 7207056.000 7207056.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 10159200.000 7230960.000 4362480.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 7230960.000 35856.000 35856.000 908638848.000
8342496.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 4912272.000 8294688.000 8294688.000 5043744.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 5019840.000 8294688.000 8294688.000 8294688.000 5043744.000 8294688.000 3633408.000 8294688.000 8294688.000 3824640.000 8294688.000 8294688.000 8294688.000 3812688.000 8294688.000 8294688.000 8294688.000 3812688.000 4015872.000 8294688.000 6334560.000 8294688.000 8294688.000 8294688.000 3693168.000 8294688.000 8294688.000 8294688.000 8294688.000 8294688.000 8282736.000 8282736.000 6322608.000 8342496.000 3179232.000 8342496.000 8342496.000 8342496.000 8342496.000 8390304.000 8390304.000 6358464.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8462016.000 8485920.000 8485920.000 3669264.000 8485920.000 8234928.000 8234928.000 6442128.000 4482000.000 8234928.000 8234928.000 8234928.000 8234928.000 8246880.000 8246880.000 8246880.000 8246880.000 8282736.000 6358464.000 8234928.000 4482000.000 8270784.000 8270784.000 8270784.000 8270784.000 8270784.000 8270784.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 8258832.000 71712.000 35856.000 997513920.000
6131376.000 5964048.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 5880384.000 3764880.000 5880384.000 5880384.000 3764880.000 5880384.000 5880384.000 6191136.000 6203088.000 5964048.000 6203088.000 6262848.000 6262848.000 6262848.000 6262848.000 3764880.000 5880384.000 6262848.000 6262848.000 3764880.000 6155280.000 3370464.000 6250896.000 6250896.000 2091600.000 6250896.000 6250896.000 6250896.000 2091600.000 6262848.000 6262848.000 6262848.000 2091600.000 2067696.000 6262848.000 7565616.000 6262848.000 6262848.000 6262848.000 3394368.000 6262848.000 6262848.000 6262848.000 6203088.000 6155280.000 6167232.000 6167232.000 3382416.000 5844528.000 1733040.000 5844528.000 5844528.000 5844528.000 5844528.000 5641344.000 5641344.000 3394368.000 5999904.000 5999904.000 5999904.000 5999904.000 5999904.000 5999904.000 5999904.000 5999904.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6262848.000 6250896.000 3286800.000 6238944.000 9430128.000 9430128.000 3406320.000 3800736.000 9430128.000 9430128.000 9430128.000 9430128.000 9430128.000 9430128.000 9430128.000 6310656.000 9430128.000 3394368.000 9430128.000 3406320.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9418176.000 9430128.000 9430128.000 9430128.000 9430128.000 9430128.000 71712.000 35856.000 823851360.000
5796720.000 5808672.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 5856480.000 4948128.000 5856480.000 5856480.000 4744944.000 5856480.000 5856480.000 5796720.000 5796720.000 5808672.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 4804704.000 5856480.000 5796720.000 5796720.000 4864464.000 5796720.000 4482000.000 5796720.000 5796720.000 3191184.000 5796720.000 5796720.000 5796720.000 3191184.000 5796720.000 5796720.000 5796720.000 3191184.000 3167280.000 5796720.000 8677152.000 5796720.000 5796720.000 5796720.000 4482000.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 4482000.000 5892336.000 2856528.000 5892336.000 5892336.000 5892336.000 5892336.000 5796720.000 5796720.000 4482000.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5796720.000 5784768.000 5772816.000 5772816.000 5772816.000 5772816.000 5772816.000 5772816.000 5784768.000 4482000.000 5796720.000 10589472.000 10589472.000 4601520.000 4960080.000 10589472.000 10577520.000 10661184.000 10661184.000 10661184.000 10661184.000 10661184.000 5725008.000 10673136.000 4482000.000 10661184.000 4565664.000 10673136.000 10673136.000 10673136.000 10673136.000 10673136.000 10673136.000 10661184.000 10661184.000 10661184.000 10661184.000 10661184.000 10661184.000 10661184.000 10673136.000 10673136.000 10673136.000 10673136.000 10673136.000 47808.000 35856.000 858894624.000
6920208.000 6932160.000 6991920.000 6991920.000 6991920.000 6991920.000 6979968.000 6979968.000 6979968.000 6979968.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 5904288.000 6991920.000 6991920.000 5450112.000 6991920.000 6991920.000 6872400.000 6872400.000 6944112.000 6872400.000 6991920.000 6991920.000 6991920.000 6991920.000 5390352.000 6991920.000 6991920.000 6991920.000 5366448.000 6896304.000 5390352.000 6991920.000 6991920.000 4362480.000 6991920.000 6991920.000 6991920.000 4362480.000 6956064.000 6956064.000 6968016.000 4362480.000 4290768.000 6968016.000 9728928.000 6968016.000 6968016.000 6968016.000 5354496.000 6968016.000 6968016.000 6968016.000 6872400.000 6896304.000 6896304.000 6896304.000 5402304.000 6991920.000 4003920.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 5414256.000 6920208.000 6920208.000 6920208.000 6908256.000 6908256.000 6920208.000 6920208.000 6920208.000 6968016.000 6968016.000 6968016.000 6968016.000 6979968.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 6991920.000 5294736.000 6991920.000 10541664.000 10541664.000 5545728.000 5784768.000 10541664.000 10553616.000 10720944.000 10720944.000 10565568.000 10565568.000 10565568.000 6872400.000 10565568.000 5414256.000 10720944.000 5234976.000 10720944.000 10720944.000 10720944.000 10720944.000 10720944.000 10720944.000 10577520.000 10720944.000 10565568.000 10565568.000 10720944.000 10720944.000 10720944.000 10720944.000 10720944.000 10720944.000 10565568.000 10577520.000 59760.000 47808.000 968171760.000
8067600.000 8127360.000 8115408.000 8115408.000 8115408.000 8115408.000 8163216.000 8163216.000 8175168.000 8175168.000 8151264.000 8163216.000 8163216.000 8163216.000 8163216.000 8163216.000 7099488.000 8163216.000 8163216.000 3525840.000 8163216.000 8163216.000 8067600.000 8067600.000 8139312.000 8067600.000 8055648.000 8055648.000 8055648.000 8055648.000 3525840.000 8163216.000 8055648.000 8055648.000 3525840.000 8067600.000 6728976.000 8055648.000 8055648.000 5485968.000 8055648.000 8055648.000 8067600.000 5485968.000 8067600.000 8067600.000 8055648.000 5474016.000 5354496.000 8055648.000 10959984.000 8055648.000 8055648.000 8055648.000 3406320.000 8055648.000 8055648.000 8055648.000 8067600.000 8067600.000 8067600.000 8067600.000 6717024.000 8187120.000 5187168.000 8187120.000 8187120.000 8187120.000 8187120.000 8151264.000 8151264.000 6728976.000 8055648.000 8055648.000 8055648.000 8055648.000 8055648.000 8055648.000 8055648.000 8055648.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 8079552.000 3406320.000 8079552.000 6406272.000 6406272.000 6872400.000 3729024.000 6406272.000 6406272.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 8007840.000 6501888.000 6728976.000 6501888.000 6752880.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 6513840.000 6513840.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 6501888.000 6513840.000 6513840.000 47808.000 35856.000 942725952.000
