0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
38085120.000 24410880.000 30965760.000 38557440.000 29030400.000 24042240.000 34260480.000 27164160.000 29825280.000 23523840.000 23523840.000 23523840.000 23523840.000 23523840.000 23523840.000 20885760.000 20851200.000 20712960.000 20643840.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 18685440.000 27440640.000 27440640.000 27440640.000 27267840.000 25436160.000 25436160.000 26161920.000 26161920.000 956275200.000
23385600.000 19146240.000 19411200.000 31334400.000 26115840.000 22947840.000 21277440.000 26449920.000 24042240.000 19388160.000 19399680.000 19399680.000 19399680.000 19399680.000 19399680.000 30355200.000 22245120.000 26392320.000 26461440.000 23109120.000 23109120.000 23109120.000 23109120.000 23074560.000 23051520.000 22982400.000 23016960.000 23016960.000 23834880.000 19307520.000 19272960.000 19111680.000 31288320.000 31288320.000 32486400.000 31841280.000 25459200.000 25459200.000 30032640.000 31046400.000 963959040.000
26265600.000 24203520.000 24053760.000 23846400.000 19630080.000 25309440.000 25309440.000 20206080.000 24122880.000 24053760.000 24042240.000 24042240.000 29260800.000 23673600.000 23673600.000 23143680.000 23454720.000 23950080.000 19779840.000 19779840.000 19756800.000 19710720.000 19710720.000 19745280.000 19768320.000 19837440.000 19883520.000 19883520.000 20183040.000 19284480.000 19491840.000 19457280.000 34260480.000 32751360.000 35781120.000 32440320.000 28834560.000 28834560.000 31196160.000 31242240.000 963855360.000
20632320.000 20448000.000 20609280.000 21484800.000 20494080.000 20436480.000 20977920.000 20321280.000 21415680.000 20609280.000 20620800.000 20551680.000 28270080.000 20620800.000 20689920.000 20378880.000 21392640.000 21565440.000 20678400.000 20597760.000 20505600.000 20505600.000 20505600.000 20505600.000 25459200.000 25390080.000 25390080.000 20378880.000 20436480.000 25390080.000 26265600.000 25297920.000 34813440.000 35285760.000 39306240.000 34018560.000 28258560.000 28235520.000 32532480.000 32578560.000 963855360.000
29502720.000 35285760.000 24433920.000 16335360.000 9872640.000 37209600.000 28270080.000 21312000.000 26599680.000 29491200.000 19399680.000 18650880.000 26150400.000 18627840.000 31633920.000 14630400.000 15563520.000 15563520.000 21392640.000 29491200.000 48879360.000 18593280.000 30712320.000 22993920.000 13754880.000 13800960.000 11715840.000 18938880.000 33338880.000 9815040.000 22740480.000 23097600.000 30954240.000 29352960.000 27947520.000 24894720.000 19399680.000 19514880.000 26795520.000 32394240.000 949052160.000
43868160.000 57196800.000 944640.000 2787840.000 10275840.000 65548800.000 61712640.000 53556480.000 52980480.000 46010880.000 2638080.000 2603520.000 56678400.000 2810880.000 47773440.000 5552640.000 184320.000 184320.000 45699840.000 64661760.000 79960320.000 2188800.000 39214080.000 898560.000 23040.000 23040.000 23040.000 1313280.000 59086080.000 10978560.000 55572480.000 1140480.000 24456960.000 4942080.000 3398400.000 2891520.000 15966720.000 12049920.000 4642560.000 22141440.000 964581120.000
27095040.000 27786240.000 21715200.000 32394240.000 25355520.000 26979840.000 27544320.000 27544320.000 27164160.000 27383040.000 27682560.000 23397120.000 27406080.000 23316480.000 27210240.000 24802560.000 5760000.000 5760000.000 27279360.000 37140480.000 28396800.000 24480000.000 26991360.000 27129600.000 2257920.000 2246400.000 1981440.000 22371840.000 27751680.000 24802560.000 27532800.000 21749760.000 24929280.000 58014720.000 32912640.000 29399040.000 17326080.000 13881600.000 28212480.000 22325760.000 965410560.000
17856000.000 21127680.000 35331840.000 15148800.000 34202880.000 6301440.000 15759360.000 12026880.000 11324160.000 8974080.000 16577280.000 17130240.000 68002560.000 55710720.000 24330240.000 9930240.000 60503040.000 8709120.000 6278400.000 18374400.000 32440320.000 22268160.000 12245760.000 33684480.000 37036800.000 10828800.000 10713600.000 52565760.000 29111040.000 19872000.000 42186240.000 14423040.000 27325440.000 25908480.000 36495360.000 25159680.000 8755200.000 7119360.000 27256320.000 11600640.000 950595840.000
9976320.000 3006720.000 7718400.000 11992320.000 48464640.000 11520.000 8144640.000 8732160.000 27832320.000 15690240.000 20828160.000 12510720.000 13950720.000 37969920.000 20044800.000 11520.000 4020480.000 11520.000 11520.000 7637760.000 93392640.000 82920960.000 16104960.000 1117440.000 5806080.000 14319360.000 13812480.000 52277760.000 65905920.000 92160.000 123333120.000 11520.000 23304960.000 9953280.000 9734400.000 6048000.000 58798080.000 34087680.000 13063680.000 49213440.000 931864320.000
