0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
13305600.000 13489920.000 17971200.000 9895680.000 5333760.000 5045760.000 4872960.000 4838400.000 4838400.000 4700160.000 84291840.000
11289600.000 11301120.000 22083840.000 11577600.000 7315200.000 7119360.000 6831360.000 6647040.000 6451200.000 5760000.000 96376320.000
10045440.000 10863360.000 19457280.000 11842560.000 8282880.000 7718400.000 7153920.000 7015680.000 7165440.000 6704640.000 96249600.000
9976320.000 10195200.000 14365440.000 11047680.000 9100800.000 8789760.000 8259840.000 8352000.000 8570880.000 7729920.000 96387840.000
8870400.000 9031680.000 13927680.000 11059200.000 10275840.000 10022400.000 7061760.000 8663040.000 8824320.000 8006400.000 95742720.000
7822080.000 8156160.000 13927680.000 9665280.000 10321920.000 9999360.000 7626240.000 9607680.000 10321920.000 9642240.000 97090560.000
7476480.000 8006400.000 11370240.000 9676800.000 9987840.000 10782720.000 8559360.000 10448640.000 10437120.000 9630720.000 96376320.000
7315200.000 7787520.000 10863360.000 9354240.000 9676800.000 10506240.000 8190720.000 10967040.000 11105280.000 10621440.000 96387840.000
7338240.000 7706880.000 10252800.000 9884160.000 10241280.000 11093760.000 8317440.000 10529280.000 11082240.000 9884160.000 96330240.000
7257600.000 7810560.000 9964800.000 9400320.000 9699840.000 10955520.000 8455680.000 10517760.000 11796480.000 10563840.000 96422400.000
7384320.000 7833600.000 9423360.000 9792000.000 10218240.000 10794240.000 8167680.000 10172160.000 12303360.000 10298880.000 96387840.000
7511040.000 7994880.000 9561600.000 9538560.000 9826560.000 10632960.000 8616960.000 10586880.000 11669760.000 10471680.000 96410880.000
7764480.000 8709120.000 9665280.000 9941760.000 10183680.000 10598400.000 8167680.000 9930240.000 10990080.000 10402560.000 96353280.000
7706880.000 8409600.000 9745920.000 9573120.000 9838080.000 10609920.000 8616960.000 9999360.000 11024640.000 10874880.000 96399360.000
7764480.000 8271360.000 9411840.000 9688320.000 9734400.000 10437120.000 8167680.000 9849600.000 11865600.000 11197440.000 96387840.000
7833600.000 8271360.000 9434880.000 9596160.000 9550080.000 10056960.000 8559360.000 10114560.000 12499200.000 10460160.000 96376320.000
8006400.000 8363520.000 9492480.000 9711360.000 9734400.000 10344960.000 8225280.000 9953280.000 11877120.000 10667520.000 96376320.000
7960320.000 8501760.000 9515520.000 9642240.000 9550080.000 10264320.000 8616960.000 10126080.000 11669760.000 10529280.000 96376320.000
7822080.000 8294400.000 9596160.000 9734400.000 9792000.000 10080000.000 8167680.000 9976320.000 12453120.000 10506240.000 96422400.000
7937280.000 8467200.000 9538560.000 9365760.000 9515520.000 9826560.000 8616960.000 10056960.000 12672000.000 10379520.000 96376320.000
8167680.000 8536320.000 9480960.000 9665280.000 10022400.000 9953280.000 8317440.000 10022400.000 11796480.000 10448640.000 96410880.000
7983360.000 8501760.000 9596160.000 9596160.000 9861120.000 10137600.000 8686080.000 10068480.000 11427840.000 10494720.000 96353280.000
7937280.000 8386560.000 9768960.000 9607680.000 9780480.000 10183680.000 8605440.000 10056960.000 11554560.000 10506240.000 96387840.000
7833600.000 8386560.000 9688320.000 9676800.000 9884160.000 10379520.000 8536320.000 9941760.000 11496960.000 10540800.000 96364800.000
7833600.000 8248320.000 9838080.000 9607680.000 9757440.000 10344960.000 8582400.000 10045440.000 11427840.000 10713600.000 96399360.000
7833600.000 8236800.000 9584640.000 9676800.000 9826560.000 10621440.000 8559360.000 9941760.000 11796480.000 10310400.000 96387840.000
7833600.000 8398080.000 9515520.000 9607680.000 9815040.000 10310400.000 8524800.000 10033920.000 11980800.000 10356480.000 96376320.000
7971840.000 8317440.000 9504000.000 9676800.000 9976320.000 10241280.000 8616960.000 9964800.000 11496960.000 10632960.000 96399360.000
7833600.000 8294400.000 9619200.000 9607680.000 10206720.000 10137600.000 8570880.000 10045440.000 11554560.000 10517760.000 96387840.000
7891200.000 8363520.000 9653760.000 9619200.000 10298880.000 10183680.000 8570880.000 9953280.000 11381760.000 10471680.000 96387840.000
7879680.000 8317440.000 9630720.000 9780480.000 10448640.000 10379520.000 8524800.000 10056960.000 10632960.000 10759680.000 96410880.000
7729920.000 8236800.000 9642240.000 9688320.000 10771200.000 10033920.000 8570880.000 9895680.000 10840320.000 10909440.000 96318720.000
7787520.000 8271360.000 9607680.000 9711360.000 10241280.000 10379520.000 8340480.000 9999360.000 10517760.000 11566080.000 96422400.000
7856640.000 8317440.000 9676800.000 9262080.000 10252800.000 10103040.000 8951040.000 9918720.000 10621440.000 11404800.000 96364800.000
7833600.000 8294400.000 9768960.000 9642240.000 10022400.000 10149120.000 8513280.000 10252800.000 10218240.000 11727360.000 96422400.000
7960320.000 8317440.000 9596160.000 9377280.000 9907200.000 9941760.000 9112320.000 10206720.000 10344960.000 11612160.000 96376320.000
7833600.000 8386560.000 9688320.000 9573120.000 9803520.000 10183680.000 9089280.000 10033920.000 10321920.000 11462400.000 96376320.000
7833600.000 8202240.000 9596160.000 9262080.000 10333440.000 10033920.000 9123840.000 10264320.000 10391040.000 11347200.000 96387840.000
7822080.000 8271360.000 9653760.000 9607680.000 10252800.000 9999360.000 8904960.000 10091520.000 10402560.000 11358720.000 96364800.000
7706880.000 8271360.000 9527040.000 9262080.000 10080000.000 9999360.000 9308160.000 10483200.000 10402560.000 11370240.000 96410880.000
7845120.000 8305920.000 9642240.000 9573120.000 10114560.000 9907200.000 8858880.000 10356480.000 10103040.000 11669760.000 96376320.000
7960320.000 8328960.000 9480960.000 9377280.000 9861120.000 10091520.000 9354240.000 10333440.000 9849600.000 11750400.000 96387840.000
8052480.000 8455680.000 9642240.000 9711360.000 9826560.000 9999360.000 8916480.000 10356480.000 9987840.000 11439360.000 96387840.000
8271360.000 8190720.000 9434880.000 9584640.000 9987840.000 10206720.000 9296640.000 10494720.000 10045440.000 10863360.000 96376320.000
8248320.000 8213760.000 9388800.000 9504000.000 9976320.000 10368000.000 8858880.000 10114560.000 10252800.000 11462400.000 96387840.000
8271360.000 8294400.000 9192960.000 9365760.000 9826560.000 9907200.000 9354240.000 10321920.000 10033920.000 11842560.000 96410880.000
8375040.000 8478720.000 9423360.000 9642240.000 9630720.000 9918720.000 8858880.000 10149120.000 9964800.000 11934720.000 96376320.000
8432640.000 8743680.000 9411840.000 9411840.000 9838080.000 9884160.000 9354240.000 10126080.000 9976320.000 11208960.000 96387840.000
8225280.000 8755200.000 9400320.000 9457920.000 9838080.000 10022400.000 8858880.000 10575360.000 9953280.000 11301120.000 96387840.000
8421120.000 8778240.000 9204480.000 9216000.000 9688320.000 9734400.000 9354240.000 10529280.000 10022400.000 11462400.000 96410880.000
8294400.000 8870400.000 9446400.000 9446400.000 9596160.000 9907200.000 8858880.000 10621440.000 10183680.000 11139840.000 96364800.000
8294400.000 8720640.000 9112320.000 9054720.000 9688320.000 9734400.000 9354240.000 10782720.000 10149120.000 11485440.000 96376320.000
8294400.000 8663040.000 9354240.000 9377280.000 9619200.000 9895680.000 8858880.000 11024640.000 10172160.000 11139840.000 96399360.000
8294400.000 8340480.000 9204480.000 9169920.000 10033920.000 9745920.000 9354240.000 10863360.000 10275840.000 11082240.000 96364800.000
8259840.000 8190720.000 9365760.000 9342720.000 10045440.000 9849600.000 8858880.000 10944000.000 10321920.000 11197440.000 96376320.000
8213760.000 8294400.000 9181440.000 9216000.000 10022400.000 9987840.000 9192960.000 10563840.000 10851840.000 10886400.000 96410880.000
8202240.000 8156160.000 9181440.000 9216000.000 9803520.000 9895680.000 8974080.000 10609920.000 11635200.000 10690560.000 96364800.000
8294400.000 8352000.000 9331200.000 9319680.000 9838080.000 10114560.000 8974080.000 10275840.000 11957760.000 9930240.000 96387840.000
8363520.000 8363520.000 9204480.000 9250560.000 9803520.000 10183680.000 9239040.000 10437120.000 11473920.000 10068480.000 96387840.000
8282880.000 8294400.000 9365760.000 9354240.000 9838080.000 10264320.000 9066240.000 10437120.000 11543040.000 9930240.000 96376320.000
8248320.000 8294400.000 9192960.000 9192960.000 9745920.000 10321920.000 9146880.000 10586880.000 11589120.000 10080000.000 96399360.000
