0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
14641920.000 14641920.000 14641920.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 13996800.000 11692800.000 8743680.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 384768000.000
49190400.000 56194560.000 44640000.000 11520.000 11520.000 11520.000 11520.000 11520.000 30320640.000 30320640.000 30320640.000 31795200.000 34824960.000 32313600.000 9722880.000 16773120.000 25079040.000 16727040.000 16128000.000 20885760.000 23051520.000 31518720.000 31518720.000 31530240.000 31530240.000 25332480.000 24030720.000 24065280.000 22613760.000 23235840.000 31564800.000 31564800.000 31564800.000 31576320.000 31576320.000 31564800.000 903133440.000
11520.000 84107520.000 34767360.000 11773440.000 24122880.000 24122880.000 37428480.000 37393920.000 80640.000 80640.000 80640.000 11520.000 11520.000 11520.000 1463040.000 1463040.000 725760.000 725760.000 34560.000 11520.000 11520.000 11520.000 11520.000 11520.000 11520.000 34560.000 34560.000 11520.000 11520.000 11520.000 36034560.000 41794560.000 59777280.000 59788800.000 59788800.000 59823360.000 575596800.000
4204800.000 56033280.000 70640640.000 39962880.000 44582400.000 44582400.000 63406080.000 62311680.000 19342080.000 19342080.000 19353600.000 3720960.000 13685760.000 2926080.000 13029120.000 50342400.000 37946880.000 30136320.000 2246400.000 5575680.000 5633280.000 5875200.000 5875200.000 5875200.000 5875200.000 29779200.000 18051840.000 9953280.000 7015680.000 13132800.000 35020800.000 30931200.000 43833600.000 49386240.000 47796480.000 51955200.000 969361920.000
4239360.000 45192960.000 41264640.000 26599680.000 46920960.000 38119680.000 44087040.000 51828480.000 39663360.000 51091200.000 44375040.000 1313280.000 27429120.000 25148160.000 8478720.000 46160640.000 31841280.000 24272640.000 679680.000 15344640.000 15713280.000 22613760.000 17164800.000 17015040.000 17130240.000 28869120.000 34248960.000 27567360.000 19595520.000 10621440.000 22072320.000 15379200.000 22440960.000 20240640.000 24353280.000 34306560.000 963383040.000
46080.000 36933120.000 43787520.000 22440960.000 39962880.000 45135360.000 49236480.000 30470400.000 25896960.000 45561600.000 44317440.000 483840.000 21265920.000 17141760.000 6773760.000 35205120.000 24641280.000 18731520.000 1463040.000 22245120.000 22798080.000 32820480.000 13409280.000 13040640.000 13374720.000 25493760.000 49674240.000 17752320.000 12579840.000 8064000.000 16266240.000 12360960.000 17879040.000 19825920.000 29053440.000 40538880.000 876672000.000
69120.000 39905280.000 39732480.000 23189760.000 53856000.000 57093120.000 41011200.000 49420800.000 37935360.000 65145600.000 68832000.000 241920.000 34018560.000 27532800.000 11082240.000 39697920.000 38730240.000 30032640.000 3260160.000 19468800.000 19975680.000 28512000.000 21726720.000 21208320.000 21588480.000 32290560.000 42900480.000 27912960.000 20378880.000 9446400.000 17268480.000 11854080.000 16634880.000 16312320.000 23028480.000 31449600.000 1042744320.000
852480.000 44593920.000 44006400.000 24330240.000 52208640.000 52369920.000 41437440.000 41633280.000 26622720.000 60065280.000 60030720.000 5529600.000 26496000.000 21519360.000 8847360.000 30251520.000 30251520.000 23420160.000 2926080.000 21968640.000 22544640.000 31910400.000 17026560.000 16634880.000 16957440.000 27613440.000 47496960.000 22014720.000 16001280.000 8570880.000 15194880.000 11911680.000 17429760.000 17614080.000 24721920.000 33603840.000 966608640.000
1163520.000 45930240.000 45066240.000 29180160.000 55307520.000 48960000.000 38269440.000 36322560.000 32647680.000 58210560.000 60629760.000 3755520.000 23016960.000 18720000.000 7672320.000 37843200.000 26346240.000 20378880.000 2592000.000 23869440.000 24468480.000 34571520.000 14814720.000 14492160.000 14757120.000 24030720.000 51264000.000 19123200.000 13904640.000 7925760.000 17625600.000 12948480.000 18547200.000 18432000.000 25896960.000 35216640.000 963901440.000
