nan nan
0.806 0.723
0.784 0.863
0.728 0.678
0.766 0.745
0.656 0.706
0.713 0.657
0.652 0.660
0.811 0.796
0.774 0.778
0.810 0.792
0.802 0.816
0.726 0.736
0.830 0.820
0.805 0.808
0.816 0.809
0.727 0.710
0.860 0.871
0.826 0.832
0.864 0.854
0.888 0.894
0.890 0.895
0.907 0.908
0.776 0.744
0.750 0.771
0.832 0.834
0.870 0.866
0.926 0.927
0.915 0.921
0.776 0.783
0.637 0.614
0.749 0.782
0.887 0.887
0.832 0.832
0.864 0.865
0.887 0.892
0.753 0.756
0.747 0.751
0.822 0.816
0.729 0.725
0.786 0.783
0.858 0.863
0.855 0.847
0.820 0.839
0.760 0.779
0.716 0.714
0.810 0.822
0.864 0.868
0.799 0.794
0.675 0.689
0.785 0.775
0.721 0.745
0.694 0.685
0.681 0.715
0.751 0.743
0.700 0.704
0.818 0.857
0.766 0.803
0.069 0.192
0.645 0.383
0.857 0.863
0.822 0.837
0.513 0.535
0.640 0.654
0.579 0.537
0.754 0.786
0.711 0.723
0.655 0.608
0.773 0.737
0.680 0.658
0.680 0.714
0.793 0.792
0.769 0.777
0.714 0.701
0.682 0.690
0.813 0.814
0.813 0.813
0.669 0.673
0.694 0.706
0.682 0.673
0.805 0.808
0.715 0.711
0.785 0.792
0.871 0.869
0.656 0.670
0.756 0.758
0.778 0.786
0.648 0.641
0.850 0.855
0.863 0.869
0.839 0.836
0.658 0.655
0.748 0.758
0.824 0.811
0.694 0.707
0.817 0.806
0.867 0.876
0.817 0.814
0.754 0.758
