0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
15453936.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15394176.000 15382224.000 15382224.000 15382224.000 15382224.000 15382224.000 523401984.000
16290576.000 16374240.000 25708752.000 25708752.000 25708752.000 25708752.000 25708752.000 25708752.000 25708752.000 25708752.000 16852320.000 26318304.000 25708752.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26318304.000 26330256.000 26330256.000 26330256.000 26330256.000 26318304.000 859946400.000
10601424.000 10589472.000 25852176.000 25852176.000 25852176.000 25852176.000 25852176.000 25852176.000 25852176.000 25852176.000 6119424.000 25804368.000 25852176.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25828272.000 25828272.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25816320.000 25888032.000 25876080.000 25888032.000 828154080.000
45788112.000 45967392.000 27417888.000 27417888.000 27417888.000 27417888.000 27417888.000 27417888.000 27417888.000 27417888.000 42955488.000 27214704.000 27417888.000 27214704.000 27214704.000 27214704.000 27214704.000 27226656.000 27226656.000 27226656.000 27226656.000 27226656.000 27214704.000 27214704.000 27226656.000 27226656.000 27226656.000 27226656.000 27238608.000 27226656.000 27226656.000 27393984.000 27405936.000 27405936.000 980912592.000
41102928.000 43397712.000 28158912.000 28158912.000 28158912.000 28158912.000 28158912.000 28158912.000 28158912.000 28158912.000 44270208.000 28075248.000 28158912.000 28075248.000 28075248.000 28075248.000 28075248.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28063296.000 28075248.000 28075248.000 28170864.000 28170864.000 28170864.000 999999936.000
36381888.000 42130800.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 43290144.000 28314288.000 28326240.000 28314288.000 28314288.000 28314288.000 28314288.000 28326240.000 28326240.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28421856.000 28421856.000 28421856.000 999999936.000
41210496.000 42047136.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 28326240.000 37720512.000 28314288.000 28326240.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28326240.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28314288.000 28433808.000 28433808.000 28433808.000 999199152.000
39979440.000 39919680.000 28397952.000 28397952.000 28397952.000 28397952.000 28397952.000 28397952.000 28397952.000 28397952.000 39680640.000 28386000.000 28397952.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28397952.000 28397952.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28386000.000 28493568.000 28493568.000 28493568.000 999999936.000
36369936.000 36238464.000 28899936.000 28899936.000 28899936.000 28899936.000 28899936.000 28899936.000 28899936.000 28899936.000 32832144.000 28840176.000 28899936.000 28840176.000 28840176.000 28828224.000 28828224.000 28816272.000 28816272.000 28816272.000 28816272.000 28816272.000 28828224.000 28828224.000 28828224.000 28828224.000 28828224.000 28828224.000 28816272.000 28816272.000 28816272.000 28923840.000 28923840.000 28935792.000 999999936.000
