0.000 0.000 0.000
29399040.000 33258240.000 62657280.000
9262080.000 89187840.000 98449920.000
17349120.000 86135040.000 103484160.000
17429760.000 78854400.000 96284160.000
20125440.000 76285440.000 96410880.000
22176000.000 74223360.000 96399360.000
23880960.000 72506880.000 96387840.000
25355520.000 71066880.000 96422400.000
26565120.000 69799680.000 96364800.000
27682560.000 68716800.000 96399360.000
28615680.000 67772160.000 96387840.000
29479680.000 66908160.000 96387840.000
27406080.000 68912640.000 96318720.000
19664640.000 76734720.000 96399360.000
21058560.000 75329280.000 96387840.000
22302720.000 74085120.000 96387840.000
23385600.000 73013760.000 96399360.000
24341760.000 72046080.000 96387840.000
16634880.000 79718400.000 96353280.000
16646400.000 79729920.000 96376320.000
18120960.000 78278400.000 96399360.000
19376640.000 77022720.000 96399360.000
19641600.000 75836160.000 95477760.000
13685760.000 83554560.000 97240320.000
14342400.000 82068480.000 96410880.000
15770880.000 80616960.000 96387840.000
17107200.000 79303680.000 96410880.000
12049920.000 84291840.000 96341760.000
11900160.000 84499200.000 96399360.000
13351680.000 83036160.000 96387840.000
13858560.000 82483200.000 96341760.000
9100800.000 87321600.000 96422400.000
10725120.000 85639680.000 96364800.000
11831040.000 84545280.000 96376320.000
7522560.000 88876800.000 96399360.000
9089280.000 87287040.000 96376320.000
8167680.000 88197120.000 96364800.000
6877440.000 89533440.000 96410880.000
7119360.000 89256960.000 96376320.000
5541120.000 90846720.000 96387840.000
5748480.000 90616320.000 96364800.000
4665600.000 91699200.000 96364800.000
3859200.000 92528640.000 96387840.000
3317760.000 93070080.000 96387840.000
2764800.000 93623040.000 96387840.000
2062080.000 94314240.000 96376320.000
1370880.000 95016960.000 96387840.000
794880.000 95535360.000 96330240.000
380160.000 96065280.000 96445440.000
0.000 96353280.000 96353280.000
46080.000 96364800.000 96410880.000
2833920.000 92125440.000 94959360.000
10609920.000 85812480.000 96422400.000
15724800.000 80640000.000 96364800.000
19203840.000 77207040.000 96410880.000
21899520.000 74522880.000 96422400.000
24042240.000 72322560.000 96364800.000
25816320.000 70594560.000 96410880.000
27313920.000 69062400.000 96376320.000
28581120.000 67841280.000 96422400.000
29664000.000 66712320.000 96376320.000
30620160.000 65779200.000 96399360.000
31484160.000 64892160.000 96376320.000
32209920.000 64166400.000 96376320.000
27947520.000 68359680.000 96307200.000
21864960.000 74545920.000 96410880.000
23247360.000 73186560.000 96433920.000
24399360.000 71976960.000 96376320.000
25459200.000 70928640.000 96387840.000
26369280.000 70007040.000 96376320.000
21484800.000 74868480.000 96353280.000
17763840.000 78624000.000 96387840.000
19146240.000 77241600.000 96387840.000
20378880.000 76020480.000 96399360.000
21530880.000 74845440.000 96376320.000
17233920.000 79096320.000 96330240.000
14676480.000 81757440.000 96433920.000
16139520.000 80225280.000 96364800.000
17544960.000 78865920.000 96410880.000
18362880.000 77921280.000 96284160.000
11623680.000 84810240.000 96433920.000
13224960.000 83185920.000 96410880.000
14630400.000 81768960.000 96399360.000
14987520.000 81365760.000 96353280.000
9872640.000 86503680.000 96376320.000
11462400.000 84948480.000 96410880.000
12936960.000 83450880.000 96387840.000
9020160.000 87321600.000 96341760.000
9227520.000 87171840.000 96399360.000
10725120.000 85674240.000 96399360.000
7004160.000 89349120.000 96353280.000
8179200.000 88231680.000 96410880.000
6831360.000 89533440.000 96364800.000
6497280.000 89936640.000 96433920.000
5598720.000 90708480.000 96307200.000
5448960.000 90915840.000 96364800.000
3836160.000 92597760.000 96433920.000
3939840.000 92424960.000 96364800.000
