0.000 0.000 0.000
35031312.000 52540992.000 87572304.000
12669120.000 87333264.000 100002384.000
10553616.000 89448768.000 100002384.000
18167040.000 81823392.000 99990432.000
20880144.000 79122240.000 100002384.000
23019552.000 76982832.000 100002384.000
24800400.000 75201984.000 100002384.000
26306352.000 73696032.000 100002384.000
27597168.000 72393264.000 99990432.000
28708704.000 71293680.000 100002384.000
29724624.000 70277760.000 100002384.000
30585168.000 69417216.000 100002384.000
28362096.000 71640288.000 100002384.000
20366208.000 79624224.000 99990432.000
21860208.000 78142176.000 100002384.000
23151024.000 76851360.000 100002384.000
24262560.000 75739824.000 100002384.000
25278480.000 74723904.000 100002384.000
17163072.000 82827360.000 99990432.000
17294544.000 82707840.000 100002384.000
18812448.000 81189936.000 100002384.000
20115216.000 79887168.000 100002384.000
21334320.000 78668064.000 100002384.000
13195008.000 86795424.000 99990432.000
14880240.000 85122144.000 100002384.000
16374240.000 83628144.000 100002384.000
17760672.000 82241712.000 100002384.000
12430080.000 87572304.000 100002384.000
12358368.000 87632064.000 99990432.000
13864320.000 86138064.000 100002384.000
14318496.000 85683888.000 100002384.000
9477936.000 90524448.000 100002384.000
11127312.000 88875072.000 100002384.000
12238848.000 87751584.000 99990432.000
7792704.000 92209680.000 100002384.000
9454032.000 90548352.000 100002384.000
8450064.000 91552320.000 100002384.000
7135344.000 92867040.000 100002384.000
7362432.000 92628000.000 99990432.000
5748912.000 94253472.000 100002384.000
5940144.000 94062240.000 100002384.000
4888368.000 95114016.000 100002384.000
3956112.000 96046272.000 100002384.000
3466080.000 96524352.000 99990432.000
2820672.000 97181712.000 100002384.000
2139408.000 97862976.000 100002384.000
1422288.000 98580096.000 100002384.000
884448.000 99117936.000 100002384.000
334656.000 99655776.000 99990432.000
35856.000 99966528.000 100002384.000
11952.000 99990432.000 100002384.000
2940192.000 95520384.000 98460576.000
11139264.000 88863120.000 100002384.000
16374240.000 83628144.000 100002384.000
19971792.000 80030592.000 100002384.000
22732704.000 77269680.000 100002384.000
24967728.000 75022704.000 99990432.000
26808336.000 73194048.000 100002384.000
28326240.000 71676144.000 100002384.000
29664864.000 70337520.000 100002384.000
30800304.000 69202080.000 100002384.000
31780368.000 68210064.000 99990432.000
32664816.000 67337568.000 100002384.000
33453648.000 66548736.000 100002384.000
28864080.000 71138304.000 100002384.000
22684896.000 77317488.000 100002384.000
24119136.000 75871296.000 99990432.000
25338240.000 74664144.000 100002384.000
26413920.000 73588464.000 100002384.000
27382032.000 72620352.000 100002384.000
22147056.000 77855328.000 100002384.000
18477792.000 81512640.000 99990432.000
19888128.000 80114256.000 100002384.000
21155040.000 78847344.000 100002384.000
22338288.000 77664096.000 100002384.000
17820432.000 82181952.000 100002384.000
15214896.000 84775536.000 99990432.000
16780608.000 83221776.000 100002384.000
18202896.000 81799488.000 100002384.000
18979776.000 81022608.000 100002384.000
12083472.000 87918912.000 100002384.000
13720896.000 86269536.000 99990432.000
15214896.000 84787488.000 100002384.000
15441984.000 84560400.000 100002384.000
10290672.000 89711712.000 100002384.000
11916144.000 88086240.000 100002384.000
13410144.000 86580288.000 99990432.000
9322560.000 90679824.000 100002384.000
9597456.000 90404928.000 100002384.000
11115360.000 88887024.000 100002384.000
7230960.000 92771424.000 100002384.000
8521776.000 91468656.000 99990432.000
7027776.000 92974608.000 100002384.000
6776784.000 93225600.000 100002384.000
5796720.000 94205664.000 100002384.000
5701104.000 94301280.000 100002384.000
3884400.000 96106032.000 99990432.000
4087584.000 95914800.000 100002384.000
