nan nan
0.999 0.999
1.000 1.000
0.948 0.948
0.849 0.849
0.899 0.899
0.786 0.786
0.810 0.810
0.759 0.759
0.774 0.774
0.759 0.759
0.752 0.752
0.759 0.759
0.761 0.761
0.665 0.665
0.529 0.529
0.647 0.647
0.619 0.619
0.750 0.750
0.710 0.710
0.750 0.750
0.750 0.750
0.759 0.759
0.759 0.759
0.761 0.761
0.759 0.759
0.759 0.759
0.759 0.759
0.759 0.759
0.752 0.752
0.759 0.759
0.750 0.750
0.837 0.837
0.685 0.685
0.685 0.685
0.765 0.765
0.752 0.752
0.752 0.752
0.759 0.712
0.712 0.759
0.750 0.750
0.759 0.759
0.752 0.752
0.759 0.759
0.759 0.759
0.759 0.759
0.759 0.759
0.761 0.761
0.759 0.759
0.619 0.619
0.576 0.471
0.494 0.494
0.662 0.750
0.752 0.752
0.759 0.759
0.752 0.752
0.759 0.759
0.759 0.759
0.750 0.750
0.759 0.759
0.710 0.710
0.759 0.759
0.750 0.750
0.759 0.759
0.759 0.759
0.761 0.761
0.668 0.668
0.494 0.523
0.576 0.586
0.619 0.759
0.759 0.759
0.761 0.761
0.759 0.759
0.759 0.759
0.759 0.759
0.759 0.759
0.752 0.752
0.759 0.759
0.752 0.752
0.759 0.759
0.750 0.750
0.706 0.706
0.750 0.750
0.752 0.752
0.680 0.575
0.794 0.523
0.684 0.759
0.759 0.759
0.759 0.759
0.761 0.761
0.759 0.759
0.759 0.759
0.759 0.759
0.750 0.750
0.752 0.752
0.759 0.759
0.759 0.759
0.750 0.750
0.750 0.750
