-nan -nan
0.058 0.050
0.094 0.088
0.105 0.101
0.180 0.178
0.206 0.207
0.243 0.244
0.247 0.242
0.248 0.242
0.254 0.257
0.256 0.256
0.254 0.254
0.255 0.256
0.255 0.254
0.254 0.256
0.256 0.254
0.254 0.255
0.256 0.255
0.254 0.254
0.255 0.256
0.255 0.254
0.255 0.256
0.256 0.254
0.254 0.255
0.256 0.255
0.254 0.254
0.255 0.256
0.255 0.254
0.255 0.256
0.255 0.254
0.254 0.255
0.256 0.255
0.254 0.255
0.256 0.256
0.254 0.254
0.255 0.256
0.255 0.254
0.254 0.255
0.256 0.254
0.254 0.255
0.256 0.256
0.254 0.254
0.255 0.256
0.255 0.254
0.254 0.256
0.256 0.255
0.254 0.255
0.256 0.255
0.254 0.254
0.255 0.256
0.255 0.254
0.255 0.256
0.256 0.254
0.254 0.255
0.256 0.255
0.254 0.254
0.256 0.256
0.255 0.254
0.255 0.256
0.255 0.254
0.254 0.255
0.256 0.255
0.254 0.255
0.256 0.256
0.254 0.254
0.255 0.256
0.255 0.254
0.261 0.261
0.260 0.260
0.435 0.435
0.455 0.456
0.455 0.456
0.454 0.456
0.456 0.449
0.454 0.451
0.456 0.456
0.454 0.456
0.455 0.457
0.456 0.456
0.454 0.456
0.456 0.457
0.454 0.456
0.456 0.455
0.454 0.454
0.455 0.453
0.455 0.448
0.454 0.456
0.455 0.456
0.454 0.455
0.456 0.457
0.454 0.455
0.456 0.456
0.455 0.456
0.454 0.456
0.455 0.455
0.454 0.455
0.456 0.450
0.454 0.450
0.456 0.456
