-nan -nan
0.999 0.999
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 0.999
1.000 1.000
0.999 0.999
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
0.999 0.999
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
1.000 1.000
0.998 0.998
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.998 0.998
1.000 1.000
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.998 0.998
1.000 1.000
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
0.999 0.999
0.998 0.998
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.998 0.999
1.000 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.998 0.998
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
1.000 1.000
0.999 0.999
0.999 0.999
1.000 1.000
1.000 1.000
0.999 0.999
0.999 0.999
0.998 0.998
1.000 0.999
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.999
