0.000 0.000 0.000
69903360.000 11900160.000 81803520.000
55111680.000 13893120.000 69004800.000
66977280.000 17303040.000 84280320.000
62127360.000 20505600.000 82632960.000
49432320.000 24007680.000 73440000.000
61839360.000 27256320.000 89095680.000
46033920.000 30562560.000 76596480.000
49881600.000 33960960.000 83842560.000
49939200.000 37048320.000 86987520.000
41184000.000 40573440.000 81757440.000
47013120.000 43499520.000 90512640.000
35712000.000 47059200.000 82771200.000
47197440.000 43384320.000 90581760.000
59604480.000 27187200.000 86791680.000
49628160.000 30620160.000 80248320.000
47554560.000 34087680.000 81642240.000
52796160.000 37163520.000 89959680.000
39029760.000 40665600.000 79695360.000
49777920.000 43603200.000 93381120.000
33235200.000 47208960.000 80444160.000
44951040.000 47750400.000 92701440.000
57392640.000 26703360.000 84096000.000
53752320.000 30182400.000 83934720.000
45630720.000 33684480.000 79315200.000
56494080.000 36714240.000 93208320.000
36829440.000 40296960.000 77126400.000
49017600.000 43384320.000 92401920.000
35193600.000 46632960.000 81826560.000
43384320.000 49731840.000 93116160.000
55537920.000 28304640.000 83842560.000
57404160.000 29652480.000 87056640.000
43902720.000 33304320.000 77207040.000
55722240.000 36472320.000 92194560.000
38972160.000 39778560.000 78750720.000
47266560.000 43107840.000 90374400.000
37877760.000 46091520.000 83969280.000
42082560.000 49570560.000 91653120.000
53303040.000 32152320.000 85455360.000
61378560.000 29145600.000 90524160.000
41114880.000 32693760.000 73808640.000
53706240.000 36000000.000 89706240.000
42128640.000 39075840.000 81204480.000
45745920.000 42577920.000 88323840.000
40538880.000 45400320.000 85939200.000
40400640.000 49109760.000 89510400.000
51194880.000 36057600.000 87252480.000
63578880.000 28604160.000 92183040.000
41022720.000 32256000.000 73278720.000
51667200.000 35654400.000 87321600.000
45135360.000 38672640.000 83808000.000
43488000.000 42163200.000 85651200.000
43176960.000 45077760.000 88254720.000
37797120.000 48729600.000 86526720.000
49121280.000 39294720.000 88416000.000
61620480.000 28385280.000 90005760.000
45066240.000 31714560.000 76780800.000
50238720.000 35170560.000 85409280.000
48798720.000 38131200.000 86929920.000
41667840.000 41794560.000 83462400.000
46114560.000 44570880.000 90685440.000
36149760.000 48257280.000 84407040.000
47358720.000 43038720.000 90397440.000
59938560.000 27648000.000 87586560.000
48545280.000 31011840.000 79557120.000
48072960.000 34525440.000 82598400.000
51840000.000 37497600.000 89337600.000
39571200.000 41103360.000 80674560.000
48936960.000 43948800.000 92885760.000
34041600.000 47623680.000 81665280.000
45550080.000 46944000.000 92494080.000
58095360.000 27152640.000 85248000.000
52876800.000 30597120.000 83473920.000
46494720.000 34110720.000 80605440.000
55722240.000 37048320.000 92770560.000
37612800.000 40723200.000 78336000.000
49512960.000 43660800.000 93173760.000
34836480.000 47059200.000 81895680.000
43891200.000 49973760.000 93864960.000
56286720.000 27567360.000 83854080.000
56563200.000 29952000.000 86515200.000
44328960.000 33534720.000 77863680.000
56079360.000 36702720.000 92782080.000
38453760.000 40066560.000 78520320.000
47946240.000 43349760.000 91296000.000
36840960.000 46344960.000 83185920.000
41967360.000 49812480.000 91779840.000
53521920.000 30965760.000 84487680.000
60215040.000 29226240.000 89441280.000
42278400.000 32924160.000 75202560.000
54616320.000 36172800.000 90789120.000
41621760.000 39225600.000 80847360.000
46356480.000 42773760.000 89130240.000
39663360.000 45619200.000 85282560.000
40619520.000 49259520.000 89879040.000
51621120.000 34663680.000 86284800.000
63498240.000 28800000.000 92298240.000
41287680.000 32555520.000 73843200.000
53015040.000 35781120.000 88796160.000
