0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
26680320.000 26680320.000 26680320.000 26680320.000 26680320.000 26680320.000 32244480.000 23074560.000 24744960.000 22544640.000 22475520.000 22325760.000 22325760.000 22325760.000 21323520.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21369600.000 21196800.000 21196800.000 21196800.000 21196800.000 21196800.000 28247040.000 28247040.000 28247040.000 28074240.000 26922240.000 26922240.000 26922240.000 26922240.000 956390400.000
21196800.000 21196800.000 21196800.000 21196800.000 21196800.000 21196800.000 21185280.000 20954880.000 23293440.000 30551040.000 30620160.000 30769920.000 30769920.000 30769920.000 21047040.000 21254400.000 21242880.000 21242880.000 21242880.000 21242880.000 21242880.000 21254400.000 21254400.000 26714880.000 26714880.000 26714880.000 26426880.000 21404160.000 21288960.000 21288960.000 21288960.000 21288960.000 26749440.000 26749440.000 26749440.000 31910400.000 25459200.000 25413120.000 25355520.000 25217280.000 963855360.000
21934080.000 21934080.000 21934080.000 21934080.000 21784320.000 21772800.000 21738240.000 21876480.000 21749760.000 22406400.000 22406400.000 22406400.000 22406400.000 22406400.000 21876480.000 21899520.000 21726720.000 21703680.000 21692160.000 21692160.000 21692160.000 21588480.000 21588480.000 21876480.000 21715200.000 21715200.000 21888000.000 21450240.000 27002880.000 27002880.000 27002880.000 21726720.000 31415040.000 31415040.000 31415040.000 33096960.000 30147840.000 30193920.000 30251520.000 30389760.000 963855360.000
25228800.000 24963840.000 24963840.000 24963840.000 25113600.000 25125120.000 22083840.000 22083840.000 22049280.000 22083840.000 22083840.000 22072320.000 22072320.000 22072320.000 22072320.000 22095360.000 22037760.000 22060800.000 22095360.000 22095360.000 22095360.000 31127040.000 22279680.000 22083840.000 22222080.000 22222080.000 22083840.000 22187520.000 28327680.000 28281600.000 28120320.000 22037760.000 32947200.000 32947200.000 32947200.000 31979520.000 20136960.000 20136960.000 20136960.000 20136960.000 963855360.000
27982080.000 28189440.000 23731200.000 23731200.000 23731200.000 23731200.000 21358080.000 24791040.000 21358080.000 21358080.000 21358080.000 21358080.000 21358080.000 21358080.000 21358080.000 24629760.000 21335040.000 21219840.000 21093120.000 21104640.000 20931840.000 26922240.000 26311680.000 26311680.000 26311680.000 26311680.000 26311680.000 26311680.000 27820800.000 21242880.000 21404160.000 21208320.000 34387200.000 34387200.000 34387200.000 20897280.000 21565440.000 21565440.000 21565440.000 21565440.000 963855360.000
22095360.000 22095360.000 20874240.000 20839680.000 20839680.000 20839680.000 23546880.000 27187200.000 23546880.000 23546880.000 23546880.000 23546880.000 23546880.000 23546880.000 23546880.000 23016960.000 23558400.000 23673600.000 29733120.000 29733120.000 26588160.000 23512320.000 21312000.000 21312000.000 21312000.000 21381120.000 21381120.000 21381120.000 29088000.000 21139200.000 21035520.000 21139200.000 35435520.000 35435520.000 35435520.000 23005440.000 22775040.000 22775040.000 22775040.000 22775040.000 963855360.000
20332800.000 20332800.000 27659520.000 20252160.000 20090880.000 25159680.000 22049280.000 21070080.000 22049280.000 22049280.000 22049280.000 22049280.000 22049280.000 22049280.000 22049280.000 20010240.000 22049280.000 22049280.000 22464000.000 22464000.000 20424960.000 25286400.000 19987200.000 19987200.000 19987200.000 29088000.000 29088000.000 28892160.000 24307200.000 22291200.000 20183040.000 20033280.000 40988160.000 40988160.000 41068800.000 24364800.000 24134400.000 24134400.000 24134400.000 24134400.000 963832320.000
19514880.000 19353600.000 23178240.000 23109120.000 23270400.000 19756800.000 23270400.000 23304960.000 23270400.000 23270400.000 23120640.000 23120640.000 23120640.000 23120640.000 23120640.000 19595520.000 23120640.000 23120640.000 23120640.000 23120640.000 23120640.000 23420160.000 19630080.000 19630080.000 20459520.000 22371840.000 22371840.000 21519360.000 22775040.000 22775040.000 19664640.000 19664640.000 41633280.000 41587200.000 41932800.000 25724160.000 26657280.000 26657280.000 26657280.000 26657280.000 963889920.000
19042560.000 19192320.000 24249600.000 19941120.000 19941120.000 24203520.000 19952640.000 19952640.000 19952640.000 19952640.000 20067840.000 20067840.000 20067840.000 19952640.000 19952640.000 23281920.000 19883520.000 19883520.000 19883520.000 19883520.000 19825920.000 19814400.000 19330560.000 19296000.000 23074560.000 23074560.000 23074560.000 21853440.000 21853440.000 21853440.000 21853440.000 21853440.000 34606080.000 34640640.000 47508480.000 29687040.000 37831680.000 37843200.000 37843200.000 37831680.000 963855360.000
