0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
836640.000 836640.000 836640.000 836640.000 94504464.000 92293344.000 91432800.000 92735568.000 374312736.000
5163264.000 5043744.000 4780800.000 4398336.000 96058224.000 93333168.000 93978576.000 97241472.000 399997584.000
13517712.000 11163168.000 10888272.000 9967968.000 79265664.000 99596016.000 75703968.000 99894816.000 399997584.000
17497728.000 17198928.000 16111296.000 14414112.000 70337520.000 96751440.000 68520816.000 99165744.000 399997584.000
18083376.000 16505712.000 16254720.000 16756704.000 71174160.000 95376960.000 68437152.000 97408800.000 399997584.000
19649088.000 18310464.000 16864272.000 16087392.000 69237936.000 94767408.000 67457088.000 97635888.000 400009536.000
19505664.000 20115216.000 19242720.000 16768656.000 68735952.000 94623984.000 66704112.000 94301280.000 399997584.000
20366208.000 19637136.000 18704880.000 18931968.000 68544720.000 92663856.000 65939184.000 95209632.000 399997584.000
20497680.000 20342304.000 19433952.000 17282592.000 67708080.000 92269440.000 66847536.000 95616000.000 399997584.000
20461824.000 19661040.000 19266624.000 18214848.000 69835536.000 92759472.000 66261888.000 93536352.000 399997584.000
21011616.000 19923984.000 18633168.000 18047520.000 68054688.000 92843136.000 66835584.000 94659840.000 400009536.000
19983744.000 20449872.000 19541520.000 17414064.000 69488928.000 92365056.000 67815648.000 92938752.000 399997584.000
20653056.000 19923984.000 19159056.000 17736768.000 69931152.000 90010512.000 69010848.000 93572208.000 399997584.000
20151072.000 19661040.000 18908064.000 19027584.000 72166176.000 90153936.000 69859440.000 90070272.000 399997584.000
20700864.000 20115216.000 19278576.000 18633168.000 71986896.000 89329248.000 70779744.000 89173872.000 399997584.000
18465840.000 16959888.000 16577424.000 16386192.000 84273552.000 99094032.000 66046752.000 82205856.000 400009536.000
16995744.000 16649136.000 15800544.000 13039632.000 92723616.000 106731360.000 62305776.000 75751776.000 399997584.000
12585456.000 13768704.000 13374288.000 11378304.000 98066160.000 111739248.000 63202176.000 75883248.000 399997584.000
13661136.000 12609360.000 12370320.000 14461920.000 97408800.000 112528080.000 60883488.000 76074480.000 399997584.000
14832432.000 13601376.000 14282640.000 12119328.000 100779264.000 112073904.000 60895440.000 71413200.000 399997584.000
15585408.000 15059520.000 13123296.000 12693024.000 100241424.000 113854752.000 57608640.000 71843472.000 400009536.000
14067504.000 13983840.000 15776640.000 13135248.000 100384848.000 114416496.000 58505040.000 69727968.000 399997584.000
14772672.000 15991776.000 13302576.000 12585456.000 102177648.000 114631632.000 57250080.000 69285744.000 399997584.000
14784624.000 13876272.000 13410144.000 14700960.000 100121904.000 116854704.000 56401488.000 69847488.000 399997584.000
15812496.000 13840416.000 13637232.000 13971888.000 101771280.000 113890608.000 58254048.000 68819616.000 399997584.000
14414112.000 15250752.000 15202944.000 12955968.000 99906768.000 115049952.000 58003056.000 69225984.000 400009536.000
16601328.000 15310512.000 13995792.000 13398192.000 98854992.000 112826880.000 58397472.000 70612416.000 399997584.000
15525648.000 15107328.000 15979824.000 15095376.000 96261408.000 109552032.000 62006976.000 70468992.000 399997584.000
13003776.000 14354352.000 13936032.000 12704976.000 87094224.000 118217232.000 58206240.000 82480752.000 399997584.000
13840416.000 13374288.000 12382272.000 12609360.000 82444896.000 121408416.000 56688336.000 87249600.000 399997584.000
15035616.000 12430080.000 11975904.000 12322512.000 77664096.000 126440208.000 63178272.000 80962848.000 400009536.000
15477840.000 10780704.000 11450016.000 10481904.000 70074576.000 135081504.000 69214032.000 77437008.000 399997584.000
17342352.000 11557584.000 10840464.000 10517760.000 69261840.000 134603424.000 64253952.000 81620208.000 399997584.000
14151168.000 11473920.000 12059568.000 9071568.000 71831520.000 145300464.000 68030784.000 68078592.000 399997584.000
11856384.000 12621312.000 12728880.000 8079552.000 74425104.000 151455744.000 68461056.000 60369552.000 399997584.000
9932112.000 10446048.000 8593488.000 6513840.000 86209776.000 143961840.000 77042592.000 57309840.000 400009536.000
9669168.000 10171152.000 9884304.000 8007840.000 80664048.000 148396032.000 74592432.000 58612608.000 399997584.000
10995840.000 10924128.000 11354400.000 7063632.000 78094368.000 153093168.000 71843472.000 56628576.000 399997584.000
11916144.000 11330496.000 11139264.000 7505856.000 74998800.000 155364048.000 70014816.000 57728160.000 399997584.000
10541664.000 11629296.000 12979872.000 7446096.000 73528704.000 155854080.000 70457040.000 57560832.000 399997584.000
10493856.000 12011760.000 12740832.000 7207056.000 76182048.000 153726624.000 73456992.000 54190368.000 400009536.000
7386336.000 11438064.000 11545632.000 7290720.000 79958880.000 164614896.000 60895440.000 56867616.000 399997584.000
8940096.000 10517760.000 11354400.000 7541712.000 82982736.000 159965568.000 63249984.000 55445328.000 399997584.000
10469952.000 10398240.000 8677152.000 8856432.000 66106512.000 164447568.000 71592480.000 59449248.000 399997584.000
10087488.000 11091456.000 8987904.000 8844480.000 75058560.000 163742400.000 62389440.000 59807808.000 400009536.000
11653200.000 11509776.000 7314624.000 6812640.000 81548496.000 161256384.000 54991152.000 64911312.000 399997584.000
9836496.000 11712960.000 6298704.000 4721040.000 82098288.000 163192608.000 53509104.000 68628384.000 399997584.000
8127360.000 11760768.000 7242912.000 2868480.000 87130080.000 161925696.000 43804080.000 77138208.000 399997584.000
5940144.000 9214992.000 6430176.000 167328.000 90691776.000 173244240.000 41318064.000 72990864.000 399997584.000
6549696.000 11199024.000 6489936.000 1338624.000 87309360.000 177546960.000 38389824.000 71186112.000 400009536.000
6621408.000 10959984.000 6764832.000 3908304.000 92639952.000 154156896.000 39083040.000 85863168.000 399997584.000
6752880.000 11031696.000 6956064.000 6179184.000 92353104.000 126715104.000 41102928.000 108906624.000 399997584.000
5665248.000 12776688.000 8282736.000 5497920.000 96117984.000 124946208.000 40600944.000 106109856.000 399997584.000
6047712.000 14258736.000 6740928.000 6358464.000 97444656.000 125567712.000 41353920.000 102225456.000 399997584.000
6298704.000 11760768.000 7254864.000 10075536.000 99966528.000 123105600.000 38855952.000 102691584.000 400009536.000
7517808.000 11760768.000 8629344.000 8964000.000 99058176.000 125615520.000 39919680.000 98532288.000 399997584.000
5999904.000 13171104.000 9597456.000 10362384.000 102285216.000 120261024.000 38102976.000 100217520.000 399997584.000
6131376.000 14581440.000 9657216.000 12011760.000 98723520.000 122125536.000 39692592.000 97074144.000 399997584.000
6920208.000 12370320.000 11856384.000 16398144.000 97707600.000 118611648.000 39011328.000 97121952.000 399997584.000
7338528.000 12920112.000 13637232.000 19589328.000 93763440.000 116579808.000 40648752.000 95532336.000 400009536.000
9418176.000 13828464.000 17748720.000 20760624.000 91695744.000 112289040.000 42573024.000 91683792.000 399997584.000
7888320.000 13398192.000 19732752.000 22433904.000 93082176.000 101054160.000 44067024.000 98341056.000 399997584.000
7171200.000 14736816.000 15513696.000 19445904.000 100050192.000 90464688.000 40314096.000 112300992.000 399997584.000
9035712.000 14139216.000 18322416.000 20963808.000 92496528.000 89843184.000 41270256.000 113926464.000 399997584.000
8928144.000 14103360.000 18704880.000 19051488.000 83305440.000 82050480.000 36764352.000 137101392.000 400009536.000
10099440.000 14665104.000 19649088.000 20067408.000 85492656.000 75775680.000 35987472.000 138260736.000 399997584.000
10505808.000 14999760.000 21298464.000 13828464.000 85827312.000 65365488.000 37899792.000 150272496.000 399997584.000
9430128.000 12202992.000 21226752.000 10505808.000 83245680.000 68903280.000 42561072.000 151921872.000 399997584.000
9669168.000 14987808.000 15465888.000 10075536.000 78931008.000 74640240.000 43887744.000 152340192.000 399997584.000
10422144.000 12250800.000 17461872.000 11461968.000 82899072.000 70062624.000 39716496.000 155734560.000 400009536.000
10111392.000 12609360.000 16995744.000 14007744.000 79205904.000 69895296.000 39847968.000 157324176.000 399997584.000
11832480.000 12800592.000 17485776.000 11282688.000 78859296.000 65975040.000 38174688.000 163587024.000 399997584.000
10852416.000 12836448.000 19912032.000 11294640.000 75859344.000 69142320.000 42190560.000 157909824.000 399997584.000
11904192.000 12836448.000 19123200.000 11294640.000 74437056.000 63895392.000 42250320.000 164256336.000 399997584.000
13422096.000 15704928.000 18071424.000 9226944.000 86891040.000 70170192.000 52588800.000 133934112.000 400009536.000
17067456.000 14605344.000 17844336.000 9238896.000 81201888.000 71138304.000 58409424.000 130491936.000 399997584.000
18489744.000 13529664.000 18908064.000 10003824.000 76528656.000 73851408.000 60763968.000 127922256.000 399997584.000
14665104.000 14139216.000 18298512.000 9991872.000 91014480.000 84405024.000 58983120.000 108500256.000 399997584.000
17449920.000 15119280.000 20796480.000 8246880.000 88827264.000 84667968.000 61194240.000 103695552.000 399997584.000
13637232.000 16541568.000 22529520.000 8593488.000 94863024.000 69835536.000 65006928.000 109002240.000 400009536.000
11270736.000 20605248.000 20414016.000 8760816.000 92890944.000 64588608.000 66214080.000 115253136.000 399997584.000
10374336.000 16601328.000 16565472.000 8784720.000 86102208.000 60202224.000 75524688.000 125842608.000 399997584.000
11629296.000 16290576.000 18370224.000 9465984.000 88588224.000 63261936.000 73564560.000 118826784.000 399997584.000
11199024.000 17605296.000 19696896.000 11115360.000 94934736.000 59174352.000 69967008.000 116304912.000 399997584.000
11497824.000 18525600.000 22864176.000 9107424.000 93082176.000 61325712.000 65986992.000 117619632.000 400009536.000
11079504.000 19111248.000 23497632.000 9549648.000 100791216.000 59963184.000 67230000.000 108775152.000 399997584.000
11079504.000 19445904.000 23724720.000 10218960.000 95723568.000 60859584.000 69369408.000 109575936.000 399997584.000
9967968.000 19326384.000 22732704.000 8258832.000 96309216.000 60489072.000 68986944.000 113926464.000 399997584.000
8713008.000 14139216.000 19505664.000 8414208.000 100528272.000 59234112.000 71221968.000 118241136.000 399997584.000
11366352.000 11975904.000 16015680.000 9477936.000 108297072.000 65341584.000 83484720.000 94050288.000 400009536.000
11426112.000 11509776.000 17665056.000 12119328.000 97516368.000 64492992.000 88241616.000 97026336.000 399997584.000
11557584.000 12035664.000 14641200.000 12418128.000 85994640.000 60931296.000 113161536.000 89257536.000 399997584.000
11079504.000 12310560.000 16099344.000 10971936.000 93655872.000 59246064.000 110783088.000 85851216.000 399997584.000
11115360.000 13912128.000 13959936.000 11007792.000 89723664.000 62210160.000 125400384.000 72668160.000 399997584.000
10780704.000 13111344.000 9693072.000 10804608.000 99572112.000 62939232.000 127420272.000 65688192.000 400009536.000
9454032.000 10290672.000 8019792.000 8175168.000 102500352.000 73277712.000 118181376.000 70098480.000 399997584.000
10314576.000 10601424.000 9167184.000 9776736.000 104089968.000 63441216.000 120117600.000 72488880.000 399997584.000
10135296.000 11222928.000 9155232.000 11473920.000 96715584.000 65162304.000 127742976.000 68389344.000 399997584.000
