-nan -nan
0.269 0.258
0.110 0.117
0.103 0.107
0.109 0.098
0.099 0.108
0.110 0.101
0.101 0.105
0.104 0.108
0.110 0.102
0.103 0.108
0.103 0.108
0.106 0.103
0.108 0.103
0.107 0.104
0.104 0.104
0.104 0.105
0.104 0.108
0.104 0.108
0.105 0.104
0.108 0.104
0.108 0.104
0.104 0.104
0.104 0.104
0.104 0.108
0.104 0.108
0.104 0.106
0.108 0.104
0.109 0.104
0.106 0.104
0.104 0.104
0.104 0.107
0.104 0.109
0.104 0.107
0.107 0.104
0.109 0.104
0.107 0.104
0.104 0.104
0.104 0.106
0.104 0.109
0.104 0.108
0.106 0.104
0.109 0.104
0.108 0.104
0.104 0.104
0.104 0.105
0.104 0.109
0.104 0.109
0.104 0.105
0.108 0.104
0.109 0.104
0.105 0.104
0.104 0.104
0.104 0.108
0.104 0.109
0.104 0.106
0.107 0.104
0.109 0.104
0.106 0.104
0.104 0.104
0.104 0.107
0.104 0.109
0.104 0.107
0.106 0.104
0.109 0.104
0.108 0.104
0.104 0.104
0.104 0.105
0.104 0.109
0.104 0.108
0.105 0.104
0.109 0.104
0.109 0.104
0.104 0.104
0.104 0.104
0.104 0.108
0.104 0.109
0.104 0.105
0.108 0.104
0.109 0.104
0.106 0.104
0.104 0.104
0.104 0.107
0.104 0.109
0.104 0.106
0.107 0.104
0.109 0.104
0.107 0.104
0.104 0.104
0.104 0.106
0.104 0.109
0.104 0.108
0.106 0.104
0.109 0.104
0.108 0.104
0.104 0.104
0.104 0.105
0.104 0.109
0.104 0.109
