0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
836640.000 836640.000 836640.000 836640.000 97576128.000 94229568.000 92269440.000 86891040.000 374312736.000
8987904.000 8222976.000 7888320.000 7458048.000 95030352.000 68018832.000 77927040.000 116376624.000 389910096.000
55600704.000 56222208.000 56556864.000 56987136.000 35856.000 35856.000 14473872.000 128041776.000 367954272.000
58756032.000 57166416.000 53736192.000 53473248.000 39644784.000 65234016.000 12095424.000 58911408.000 399017520.000
47090880.000 50724288.000 33979536.000 41401728.000 34122960.000 117261072.000 9788688.000 19326384.000 353695536.000
49612752.000 61481088.000 5354496.000 33071184.000 1517904.000 142969824.000 16362288.000 39262320.000 349631856.000
66632400.000 42274224.000 4123440.000 62102592.000 334656.000 62759952.000 45537120.000 116233200.000 399997584.000
61624512.000 39561120.000 5199120.000 59007024.000 23473728.000 48011184.000 40266288.000 122854608.000 399997584.000
69465024.000 56401488.000 4625424.000 61062768.000 28278432.000 38449584.000 38174688.000 103540176.000 399997584.000
52349760.000 65413296.000 7314624.000 64265904.000 29808288.000 40720464.000 37565136.000 102560112.000 399997584.000
69465024.000 60441264.000 6501888.000 57548880.000 32258448.000 44186544.000 39824064.000 89783424.000 400009536.000
57764016.000 61373520.000 10290672.000 68986944.000 35114976.000 46612800.000 42835968.000 77018688.000 399997584.000
64050768.000 62592624.000 9155232.000 52827840.000 39059136.000 45943488.000 47485296.000 78883200.000 399997584.000
55122624.000 59222160.000 14473872.000 67755888.000 33118992.000 43684560.000 42106896.000 84512592.000 399997584.000
66692160.000 58289904.000 12884256.000 54058896.000 38891808.000 51943392.000 51321888.000 65927232.000 400009536.000
52815888.000 63524880.000 20378160.000 67480992.000 34852032.000 44234352.000 44580960.000 72130320.000 399997584.000
68998896.000 56903472.000 18274608.000 54333792.000 37122912.000 48178512.000 52206336.000 63979056.000 399997584.000
52349760.000 64791792.000 26700768.000 51441408.000 39357936.000 55206288.000 54883584.000 55266048.000 399997584.000
67743936.000 52325856.000 19804464.000 17653104.000 43875792.000 69620400.000 59831712.000 69142320.000 399997584.000
54070848.000 69488928.000 21800448.000 39943584.000 39704544.000 70050672.000 55361664.000 49588848.000 400009536.000
55110672.000 52206336.000 27752544.000 63321696.000 40015296.000 58923360.000 55505088.000 47162592.000 399997584.000
58182336.000 52325856.000 24214752.000 58469184.000 42023232.000 58899456.000 49122720.000 56760048.000 399997584.000
62783856.000 60560784.000 25959744.000 44270208.000 41545152.000 50389632.000 61947216.000 52540992.000 399997584.000
52612704.000 61134480.000 31158864.000 49062960.000 40935600.000 54309888.000 52887600.000 57895488.000 399997584.000
62102592.000 52325856.000 25015536.000 54560880.000 41903712.000 52290000.000 56138544.000 55672416.000 400009536.000
59305824.000 62210160.000 26975664.000 46887696.000 43278192.000 57453264.000 55086768.000 48800016.000 399997584.000
52373664.000 59485104.000 31589136.000 49361760.000 42561072.000 54106704.000 56042928.000 54477216.000 399997584.000
59162400.000 52325856.000 24298416.000 63226080.000 49887648.000 55098720.000 49230288.000 46768176.000 399997584.000
61182288.000 50772096.000 22457808.000 48955392.000 53186400.000 51035040.000 56772000.000 55636560.000 399997584.000
52206336.000 66034800.000 23354208.000 49493232.000 59999040.000 54238176.000 45680544.000 49003200.000 400009536.000
55791936.000 43039152.000 23629104.000 65114496.000 55708272.000 61361568.000 45895680.000 49457376.000 399997584.000
64158336.000 35234496.000 29067264.000 49122720.000 62736048.000 63668304.000 49290048.000 46720368.000 399997584.000
54070848.000 49756176.000 25852176.000 55433376.000 62281872.000 55254096.000 48895632.000 48453408.000 399997584.000
