0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
5175216.000 5163264.000 5151312.000 5151312.000 5151312.000 5079600.000 5079600.000 5079600.000 4529808.000 4529808.000 4529808.000 4529808.000 4529808.000 4529808.000 4529808.000 4529808.000 5557680.000 5545728.000 88373088.000
6131376.000 6059664.000 6059664.000 6155280.000 6155280.000 6083568.000 6107472.000 6095520.000 4553712.000 4553712.000 4553712.000 4553712.000 4553712.000 4553712.000 4553712.000 4553712.000 5151312.000 5151312.000 95580144.000
5964048.000 5940144.000 5940144.000 5928192.000 5928192.000 5940144.000 5952096.000 5952096.000 4768848.000 4768848.000 4768848.000 4780800.000 4780800.000 4780800.000 4780800.000 4780800.000 5521824.000 5521824.000 96799248.000
6107472.000 6095520.000 6095520.000 6107472.000 6107472.000 6095520.000 6095520.000 6107472.000 4888368.000 4888368.000 4888368.000 4912272.000 4948128.000 4948128.000 4936176.000 4936176.000 5533776.000 5533776.000 99225504.000
6226992.000 6238944.000 6238944.000 6226992.000 6238944.000 6238944.000 6226992.000 6238944.000 4410288.000 4410288.000 4386384.000 4386384.000 4374432.000 4374432.000 4422240.000 4422240.000 5557680.000 5557680.000 96177744.000
6167232.000 6155280.000 6203088.000 6167232.000 6179184.000 6155280.000 6155280.000 6143328.000 4398336.000 4398336.000 4398336.000 4410288.000 4398336.000 4398336.000 4398336.000 4398336.000 6047712.000 6035760.000 96608016.000
6095520.000 6107472.000 6155280.000 6083568.000 6107472.000 6095520.000 6047712.000 6059664.000 4565664.000 4577616.000 4565664.000 4577616.000 4565664.000 4565664.000 4565664.000 4744944.000 5772816.000 5605488.000 96859008.000
5916240.000 5928192.000 5952096.000 5904288.000 5904288.000 5916240.000 5964048.000 5952096.000 4744944.000 4732992.000 4744944.000 4924224.000 4732992.000 4792752.000 5940144.000 4721040.000 5390352.000 5378400.000 97540272.000
5999904.000 5999904.000 6011856.000 6011856.000 6011856.000 6011856.000 6394320.000 6023808.000 4876416.000 4972032.000 5199120.000 4888368.000 4852512.000 4924224.000 5378400.000 4948128.000 5462064.000 5474016.000 99440640.000
