0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
4815360.000 4792320.000 4792320.000 4792320.000 4792320.000 4723200.000 4723200.000 4723200.000 4227840.000 4227840.000 4227840.000 4227840.000 4227840.000 4227840.000 4227840.000 4227840.000 4734720.000 4734720.000 81446400.000
5886720.000 5829120.000 5817600.000 5863680.000 5863680.000 5840640.000 5863680.000 5863680.000 4412160.000 4412160.000 4412160.000 4412160.000 4412160.000 4412160.000 4412160.000 4412160.000 5448960.000 5437440.000 93012480.000
5748480.000 5748480.000 5748480.000 5806080.000 5806080.000 5760000.000 5760000.000 5736960.000 4608000.000 4608000.000 4608000.000 4608000.000 4631040.000 4631040.000 4631040.000 4631040.000 5299200.000 5310720.000 93680640.000
5909760.000 5898240.000 5898240.000 5875200.000 5875200.000 5875200.000 5886720.000 5898240.000 4481280.000 4481280.000 4481280.000 4481280.000 4458240.000 4458240.000 4458240.000 4458240.000 5333760.000 5322240.000 93530880.000
6024960.000 6001920.000 6001920.000 6001920.000 6013440.000 6013440.000 6001920.000 6024960.000 4435200.000 4435200.000 4400640.000 4446720.000 4469760.000 4469760.000 4492800.000 4492800.000 5356800.000 5356800.000 94440960.000
5909760.000 5921280.000 5955840.000 5921280.000 5932800.000 5909760.000 5921280.000 5909760.000 4250880.000 4250880.000 4262400.000 4273920.000 4273920.000 4273920.000 4262400.000 4262400.000 5817600.000 5794560.000 93104640.000
5886720.000 5886720.000 5944320.000 5875200.000 5898240.000 5886720.000 5829120.000 5840640.000 4412160.000 4412160.000 4423680.000 4389120.000 4366080.000 4366080.000 4366080.000 4550400.000 5575680.000 5448960.000 93358080.000
5690880.000 5702400.000 5713920.000 5690880.000 5690880.000 5702400.000 5725440.000 5760000.000 4573440.000 4573440.000 4561920.000 4769280.000 4584960.000 4700160.000 5725440.000 4573440.000 5230080.000 5207040.000 94176000.000
5806080.000 5806080.000 5829120.000 5806080.000 5806080.000 5806080.000 6197760.000 5794560.000 4734720.000 4849920.000 4803840.000 4746240.000 4700160.000 4746240.000 5172480.000 4838400.000 5230080.000 5230080.000 95904000.000
5667840.000 5564160.000 5656320.000 5679360.000 5529600.000 5921280.000 5990400.000 5921280.000 4354560.000 4296960.000 4504320.000 4331520.000 4389120.000 4296960.000 5195520.000 4285440.000 5518080.000 5518080.000 92620800.000
6312960.000 6359040.000 6289920.000 6324480.000 6382080.000 5967360.000 5967360.000 6140160.000 4239360.000 4262400.000 4262400.000 4250880.000 4227840.000 4262400.000 5483520.000 4262400.000 5506560.000 5506560.000 96007680.000
5736960.000 5690880.000 5713920.000 5713920.000 5863680.000 5448960.000 5552640.000 5725440.000 4366080.000 4481280.000 4469760.000 4343040.000 4412160.000 4446720.000 4849920.000 4377600.000 5679360.000 5667840.000 92540160.000
5898240.000 5978880.000 5921280.000 5978880.000 5852160.000 6220800.000 6151680.000 5967360.000 4677120.000 4769280.000 4803840.000 4665600.000 4631040.000 4584960.000 4677120.000 4631040.000 5333760.000 5310720.000 96053760.000
