0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
25601184.000 25589232.000 25589232.000 25577280.000 25577280.000 25565328.000 25565328.000 25553376.000 25553376.000 25541424.000 25457760.000 25481664.000 25481664.000 25481664.000 25481664.000 25481664.000 25481664.000 25481664.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 25469712.000 12047616.000 25469712.000 13541616.000 25469712.000 25469712.000 25457760.000 994513968.000
25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 13517712.000 25637040.000 12119328.000 25637040.000 25637040.000 25648992.000 999999936.000
25637040.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 11151216.000 25637040.000 14485824.000 25637040.000 25637040.000 25637040.000 999999936.000
25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 11533680.000 25648992.000 14115312.000 25648992.000 25648992.000 25637040.000 999999936.000
25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 11366352.000 25637040.000 14270688.000 25637040.000 25637040.000 25648992.000 999999936.000
25637040.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 11497824.000 25637040.000 14139216.000 25637040.000 25637040.000 25637040.000 999999936.000
25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 13015728.000 25648992.000 12633264.000 25648992.000 25648992.000 25637040.000 999999936.000
25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 13924080.000 25637040.000 11712960.000 25637040.000 25637040.000 25648992.000 999999936.000
25637040.000 25637040.000 25648992.000 25637040.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25648992.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 25637040.000 13995792.000 25637040.000 11641248.000 25637040.000 25637040.000 25637040.000 999999936.000
