0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
24618240.000 24618240.000 24606720.000 24606720.000 24595200.000 24583680.000 24583680.000 24572160.000 24572160.000 24560640.000 24491520.000 24514560.000 24514560.000 24503040.000 24503040.000 24503040.000 24503040.000 24503040.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 24491520.000 11566080.000 24491520.000 13040640.000 24491520.000 24491520.000 24491520.000 956390400.000
24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 13029120.000 24710400.000 11681280.000 24710400.000 24710400.000 24710400.000 963855360.000
24710400.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 10759680.000 24710400.000 13950720.000 24710400.000 24710400.000 24710400.000 963855360.000
24721920.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 11105280.000 24721920.000 13616640.000 24721920.000 24721920.000 24721920.000 963855360.000
24572160.000 24583680.000 24572160.000 24572160.000 24572160.000 24583680.000 24572160.000 24583680.000 24560640.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 10990080.000 24710400.000 13720320.000 24710400.000 24710400.000 24710400.000 962680320.000
24848640.000 24837120.000 24860160.000 24848640.000 24860160.000 24848640.000 24860160.000 24848640.000 24871680.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24710400.000 24710400.000 11059200.000 24710400.000 13651200.000 24710400.000 24710400.000 24710400.000 965030400.000
24721920.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24526080.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 12579840.000 24721920.000 12142080.000 24721920.000 24721920.000 24721920.000 963682560.000
24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24906240.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 13397760.000 24710400.000 11312640.000 24710400.000 24710400.000 24710400.000 964039680.000
24710400.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 13512960.000 24710400.000 11197440.000 24710400.000 24710400.000 24710400.000 963855360.000
24698880.000 24721920.000 24698880.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 11439360.000 24721920.000 13201920.000 24721920.000 24721920.000 24721920.000 963728640.000
24733440.000 24710400.000 24721920.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 11496960.000 24710400.000 13294080.000 24710400.000 24710400.000 24710400.000 963982080.000
24710400.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 13224960.000 24710400.000 11485440.000 24710400.000 24710400.000 24710400.000 963855360.000
24721920.000 24721920.000 24710400.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 12568320.000 24721920.000 12153600.000 24721920.000 24721920.000 24721920.000 963855360.000
24698880.000 24698880.000 24710400.000 24698880.000 24710400.000 24710400.000 24710400.000 24710400.000 24710400.000 24330240.000 24710400.000 24710400.000 24710400.000 24710400.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24721920.000 24710400.000 24710400.000 24710400.000 24710400.000 13582080.000 24710400.000 11128320.000 24710400.000 24710400.000 24710400.000 963475200.000
