0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
2175264.000 1792800.000 1458144.000 1637424.000 1601568.000 1601568.000 1601568.000 1577664.000 2868480.000 2402352.000 7625376.000 3573648.000 2748960.000 1649376.000 2378448.000 1625472.000 1601568.000 1458144.000 41377824.000
2820672.000 776880.000 1876464.000 1936224.000 1900368.000 1900368.000 1876464.000 442224.000 681264.000 776880.000 8067600.000 1458144.000 1685232.000 3764880.000 1374480.000 1123488.000 2127456.000 2163312.000 36752400.000
11952.000 4147344.000 5820624.000 7888320.000 7744896.000 7744896.000 7553664.000 2904336.000 3525840.000 3824640.000 6155280.000 6346512.000 6143328.000 3179232.000 7553664.000 6238944.000 8270784.000 1505952.000 96560208.000
2784816.000 1912320.000 8282736.000 10553616.000 7613424.000 10242864.000 9358416.000 609552.000 6406272.000 6788736.000 1099584.000 9274752.000 1314720.000 3442176.000 10195056.000 2976048.000 83664.000 4027824.000 96966576.000
729072.000 2067696.000 9561600.000 6298704.000 179280.000 9860400.000 11952.000 2904336.000 9382320.000 9657216.000 3071664.000 4350528.000 2808720.000 3908304.000 9298656.000 179280.000 8258832.000 13374288.000 95902848.000
83664.000 5964048.000 9561600.000 920304.000 6991920.000 3884400.000 5808672.000 5450112.000 11473920.000 11641248.000 860544.000 5007888.000 5987952.000 537840.000 5450112.000 274896.000 4434192.000 15298560.000 99631872.000
3107520.000 5139360.000 7960032.000 3442176.000 6215040.000 3179232.000 6573600.000 4924224.000 7386336.000 9944064.000 1840608.000 7278768.000 8904240.000 3035808.000 4171248.000 2832624.000 4171248.000 9896256.000 100002384.000
3776832.000 6358464.000 8521776.000 3394368.000 7338528.000 4541760.000 7529760.000 6489936.000 5916240.000 2928240.000 466128.000 8772768.000 6286752.000 3191184.000 5952096.000 5832576.000 5234976.000 5713056.000 98245440.000
5964048.000 6059664.000 8975952.000 4051728.000 6788736.000 5234976.000 6477984.000 6693120.000 4290768.000 3585600.000 1577664.000 6968016.000 8294688.000 5234976.000 6956064.000 2509920.000 4386384.000 4912272.000 98962560.000
6238944.000 6657264.000 9358416.000 4219056.000 6573600.000 5880384.000 6836544.000 6824592.000 3203136.000 1231056.000 4338576.000 9908208.000 10087488.000 7529760.000 4744944.000 1673280.000 908352.000 3788784.000 100002384.000
7529760.000 1601568.000 8127360.000 5736960.000 6215040.000 7338528.000 3764880.000 7840512.000 549792.000 2796768.000 1995984.000 10697040.000 1625472.000 10924128.000 3011904.000 4350528.000 11999808.000 1553760.000 97659792.000
6143328.000 3705120.000 8079552.000 5868432.000 7876368.000 8964000.000 2988000.000 9322560.000 1219104.000 5223024.000 2737008.000 3824640.000 1577664.000 10469952.000 1649376.000 155376.000 11306592.000 6406272.000 97516368.000
5916240.000 4159296.000 6848496.000 4852512.000 6800688.000 7446096.000 3740976.000 7852464.000 3752928.000 6286752.000 5748912.000 4099536.000 2928240.000 5701104.000 3418272.000 1565712.000 8019792.000 9896256.000 99034272.000
6860448.000 1577664.000 4732992.000 7697088.000 7147296.000 8545680.000 4207104.000 9956016.000 6788736.000 5593536.000 3179232.000 1494000.000 1673280.000 1266912.000 3525840.000 4446144.000 8808624.000 8629344.000 96129936.000
5533776.000 1159344.000 2055744.000 6597504.000 6238944.000 8031744.000 5067648.000 10589472.000 9071568.000 7278768.000 2390400.000 2928240.000 1888416.000 3346560.000 5402304.000 6274800.000 8031744.000 8115408.000 100002384.000
4039776.000 2342592.000 2689200.000 4386384.000 4482000.000 5485968.000 3729024.000 8605440.000 11007792.000 9705024.000 4601520.000 3011904.000 4099536.000 2820672.000 3776832.000 8545680.000 8175168.000 8497872.000 100002384.000
