0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
9454032.000 7960032.000 5964048.000 5629392.000 5509872.000 5414256.000 5270832.000 5091552.000 5091552.000 5091552.000 5330592.000 5569632.000 5808672.000 7266816.000 3705120.000 836640.000 1816704.000 90811296.000
5199120.000 14187024.000 10816560.000 5569632.000 5784768.000 5832576.000 5760864.000 4828608.000 4326624.000 4123440.000 4135392.000 4529808.000 4792752.000 6143328.000 3238992.000 4350528.000 6382368.000 100002384.000
5007888.000 7171200.000 14796576.000 7697088.000 5952096.000 6752880.000 5246928.000 5414256.000 3884400.000 3023856.000 1553760.000 3394368.000 3250944.000 4338576.000 3776832.000 8079552.000 9645264.000 98986464.000
5916240.000 6477984.000 8222976.000 5091552.000 5079600.000 4888368.000 3681216.000 5103504.000 5987952.000 4254912.000 3489984.000 4732992.000 6179184.000 7517808.000 6836544.000 4434192.000 8294688.000 96189696.000
6764832.000 5892336.000 5438160.000 8653248.000 7207056.000 6179184.000 5916240.000 5282784.000 6645312.000 4087584.000 7087536.000 4541760.000 2999952.000 4529808.000 3848544.000 5725008.000 7912224.000 98711568.000
2127456.000 7171200.000 6836544.000 2988000.000 11629296.000 4434192.000 10230912.000 3991968.000 5808672.000 513936.000 11557584.000 6382368.000 1266912.000 4063680.000 1673280.000 1852560.000 2509920.000 85038480.000
442224.000 6788736.000 7147296.000 2474064.000 13947984.000 7470000.000 12693024.000 6740928.000 8318592.000 2533824.000 12908160.000 6310656.000 824688.000 5127408.000 944208.000 824688.000 2916288.000 98412768.000
1553760.000 9681120.000 5187168.000 4147344.000 8354448.000 5282784.000 7876368.000 5031792.000 5856480.000 2916288.000 8892288.000 5079600.000 2151360.000 4482000.000 2151360.000 2426256.000 18812448.000 99882864.000
2737008.000 8270784.000 5139360.000 4159296.000 9693072.000 5067648.000 6657264.000 5103504.000 5378400.000 3609504.000 7099488.000 4960080.000 3119472.000 4314672.000 3418272.000 3107520.000 18035568.000 99870912.000
3286800.000 7278768.000 5234976.000 4756896.000 11963952.000 5199120.000 5999904.000 4744944.000 4983984.000 3800736.000 6454080.000 4995936.000 3489984.000 4792752.000 3561696.000 3788784.000 15669072.000 100002384.000
4027824.000 6262848.000 4972032.000 4613472.000 9645264.000 5234976.000 6442128.000 5127408.000 5569632.000 4458096.000 5832576.000 4888368.000 4123440.000 4780800.000 4123440.000 4051728.000 14820480.000 98974512.000
