-nan -nan
0.984 0.811
0.788 0.955
0.958 0.950
0.995 0.994
0.998 0.998
0.999 0.999
0.998 0.998
0.980 0.984
0.991 0.990
0.997 0.997
0.998 0.998
0.998 0.998
0.998 0.998
0.999 0.998
0.999 0.998
1.000 0.999
0.999 0.999
0.999 0.999
0.999 0.999
0.998 0.998
0.995 0.995
0.996 0.996
0.999 0.999
0.999 0.999
0.999 0.999
0.996 0.997
0.999 0.999
1.000 1.000
1.000 1.000
1.000 1.000
1.000 1.000
0.999 0.998
0.999 0.999
1.000 1.000
0.999 0.999
0.999 0.999
0.998 0.998
0.997 0.997
0.993 0.992
0.995 0.996
0.998 0.998
0.992 0.992
0.993 0.993
0.995 0.996
0.994 0.994
1.000 0.999
0.997 0.997
0.997 0.998
0.998 0.999
0.997 0.996
0.998 0.998
0.999 0.999
0.999 0.999
0.998 0.998
0.999 0.999
0.998 0.998
1.000 1.000
0.997 0.997
1.000 0.999
0.997 0.997
1.000 1.000
0.998 0.998
0.999 1.000
0.998 0.998
0.999 0.999
0.998 0.999
0.999 0.999
0.999 0.999
0.999 0.999
0.999 0.999
0.998 0.998
0.999 0.999
0.998 0.998
0.999 0.999
0.997 0.997
1.000 1.000
0.997 0.997
1.000 1.000
0.998 0.998
1.000 0.999
0.998 0.998
0.999 0.999
0.999 0.999
0.999 0.999
0.999 0.999
0.999 0.999
0.999 0.999
0.998 0.998
0.999 0.999
0.998 0.997
1.000 0.999
0.997 0.997
1.000 1.000
0.997 0.997
1.000 1.000
0.998 0.998
0.999 0.999
0.998 0.998
