-nan -nan
0.157 0.153
0.789 0.688
0.611 0.657
0.333 0.330
0.262 0.247
0.618 0.614
0.224 0.219
0.873 0.860
0.956 0.931
0.961 0.962
0.964 0.965
0.957 0.959
0.971 0.971
0.976 0.976
0.964 0.966
0.968 0.967
0.963 0.962
0.962 0.964
0.962 0.962
0.968 0.966
0.973 0.974
0.975 0.976
0.968 0.967
0.968 0.968
0.965 0.965
0.913 0.914
0.967 0.967
0.422 0.427
0.309 0.308
0.786 0.784
0.935 0.934
0.968 0.968
0.973 0.973
0.975 0.975
0.973 0.971
0.974 0.974
0.974 0.974
0.975 0.975
0.975 0.976
0.977 0.977
0.976 0.976
0.976 0.976
0.976 0.975
0.976 0.976
0.977 0.977
0.978 0.978
0.979 0.979
0.979 0.979
0.979 0.979
0.979 0.979
0.979 0.979
0.979 0.979
0.980 0.981
0.980 0.980
0.980 0.980
0.982 0.982
0.981 0.981
0.983 0.983
0.983 0.983
0.983 0.983
0.982 0.982
0.982 0.982
0.982 0.982
0.982 0.982
0.982 0.982
0.982 0.982
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
0.981 0.981
