0 8.333333333333334
1 8.333333333333334
2 8.333333333333334
3 8.333333333333334
4 33.33333333333333
5 33.33333333333333
6 8.333333333333334
7 8.333333333333334
8 8.333333333333334
9 8.333333333333334
10 8.333333333333334
11 8.333333333333334
12 8.333333333333334
13 8.333333333333334
14 66.66666666666666


0 0.519214545
1 0.48407272700000004
2 0.460916364
3 0.47685818199999996
4 46.832058182
5 46.489250909
6 14.194734545
7 11.673832727
8 10.65856
9 10.657163636
10 10.1504
11 10.637847273
12 12.12928
13 13.247185455
14 92.43845818199999


0 7.153687273
1 5.953861818
2 6.7810909089999996
3 7.345803636
4 34.400698182
5 33.648523636
6 8.611374545
7 8.969541818
8 7.723054545
9 8.524101818
10 9.982603636
11 7.818007273
12 8.532363636
13 7.608087273
14 57.464203636
