0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
2187216.000 2151360.000 2187216.000 2187216.000 2187216.000 2187216.000 2187216.000 2187216.000 2187216.000 2187216.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2127456.000 2043792.000 2043792.000 2043792.000 2043792.000 2043792.000 2043792.000 2043792.000 1972080.000 0.000 0.000 67899312.000
3107520.000 3298752.000 3501936.000 3501936.000 3262896.000 3238992.000 3501936.000 3310704.000 3238992.000 3143376.000 2964096.000 2964096.000 2964096.000 2964096.000 2964096.000 2964096.000 2964096.000 2964096.000 2964096.000 2964096.000 2952144.000 3083616.000 3083616.000 3083616.000 3011904.000 3011904.000 3011904.000 3011904.000 3011904.000 3011904.000 3011904.000 3083616.000 0.000 0.000 99117936.000
2641392.000 2689200.000 3227040.000 2808720.000 3513888.000 3191184.000 2928240.000 3430224.000 3501936.000 3669264.000 3430224.000 3430224.000 2856528.000 3394368.000 2844576.000 3394368.000 3358512.000 2509920.000 2103552.000 1577664.000 1673280.000 1733040.000 3860496.000 3633408.000 3549744.000 3394368.000 3322656.000 3322656.000 2760912.000 2928240.000 2928240.000 2916288.000 0.000 0.000 96524352.000
3071664.000 1828656.000 3131424.000 1577664.000 4147344.000 2928240.000 3155328.000 4099536.000 3621456.000 3836592.000 3346560.000 3418272.000 2976048.000 4135392.000 2916288.000 3262896.000 3262896.000 2808720.000 848592.000 310752.000 35856.000 2665296.000 4123440.000 3908304.000 4039776.000 4266864.000 4338576.000 3693168.000 2844576.000 2354544.000 3298752.000 3179232.000 0.000 0.000 97432704.000
2486016.000 2318688.000 1207152.000 203184.000 2306736.000 2402352.000 3430224.000 4159296.000 2976048.000 3370464.000 3011904.000 3227040.000 3812688.000 3609504.000 3179232.000 3406320.000 2760912.000 3023856.000 2043792.000 2031840.000 71712.000 3346560.000 4075632.000 3896352.000 4123440.000 3227040.000 1446192.000 2916288.000 2605536.000 2701152.000 2964096.000 2270880.000 7493904.000 0.000 96106032.000
2497968.000 2844576.000 1936224.000 346608.000 167328.000 2617488.000 2964096.000 3657312.000 2665296.000 3262896.000 2450160.000 2067696.000 2868480.000 3549744.000 4326624.000 3227040.000 2713104.000 2725056.000 2916288.000 2569680.000 107568.000 2067696.000 2844576.000 2808720.000 2509920.000 2235024.000 179280.000 3119472.000 2701152.000 2521872.000 3011904.000 2856528.000 14987808.000 0.000 94325184.000
3095568.000 3143376.000 2952144.000 250992.000 0.000 2796768.000 2999952.000 4015872.000 3286800.000 3705120.000 3740976.000 2844576.000 2772864.000 3991968.000 5187168.000 3860496.000 3083616.000 2713104.000 3561696.000 3908304.000 11952.000 203184.000 968112.000 3119472.000 3274848.000 11952.000 2725056.000 4231008.000 3310704.000 2784816.000 3776832.000 3788784.000 8354448.000 0.000 98472528.000
2533824.000 4027824.000 3418272.000 549792.000 59760.000 2139408.000 2940192.000 3501936.000 3250944.000 3023856.000 4159296.000 3872448.000 3215088.000 3203136.000 3406320.000 4744944.000 4075632.000 3705120.000 4972032.000 4900320.000 406368.000 406368.000 1326672.000 3752928.000 3932208.000 95616.000 3609504.000 2856528.000 4422240.000 0.000 3729024.000 4350528.000 1984032.000 0.000 96572160.000
1482048.000 4087584.000 3203136.000 239040.000 143424.000 2928240.000 2354544.000 4577616.000 3489984.000 4147344.000 4219056.000 2796768.000 2199168.000 3956112.000 4864464.000 3729024.000 4171248.000 4613472.000 3358512.000 5808672.000 896400.000 705168.000 1051776.000 2617488.000 2832624.000 167328.000 3800736.000 2772864.000 5223024.000 633456.000 2593584.000 3370464.000 1147392.000 0.000 94181760.000
