1100051224,100000000
1209978468,101125000
1210695588,102234375
1211297508,103330078
1212014628,104413818
1212616548,105362090
1313890544,118816828
1314846704,117089724
1315085744,115578508
1315922384,114131194
1316878544,112989794
1317117584,111991069
1317954224,111117185
1421188060,123352536
1421427100,121433469
1422383260,119754285
1422622300,118284999
1422861340,116874374
1424176060,115890077
1425490780,115153817
1425729820,114384589
1425968860,113586515
1426925020,113013200
1427164060,112636550
1521553416,111056981
1522509576,109799858
1522748616,108574875
1522987656,107503015
1524302376,106815138
1525736616,106088245
1525975656,105327214
1526214696,104786312
1527051336,104438023
1527290376,104008270
1621679732,115257236
1622755412,113475081
1622994452,111790695
1623233492,110441858
1624548212,109386625
1626101972,108463296
1626341012,107530384
1626580052,106714086
1627297172,105999825
1627536212,105249846
1627775252,104593615
1723479328,104269413
1724794048,103985736
1725033088,103862519
1725272128,103629704
1726467328,103425991
1728260128,103247742
1728499168,103091774
1728738208,102955302
1729455328,102835889
1729694368,102731402
1729933408,102639976
1823725164,114309979
1825039884,112771231
1825278924,111299827
1825517964,109887348
1826713164,108776429
1828505964,107929375
1828745004,106938203
1828984044,106070927
1829701164,105437061
1829940204,104757428
1830179244,104287749
1830418284,103876780
1925524760,103642182
1927078520,103436909
1927317560,103257295
1927556600,103100133
1928751800,102962616
1930783640,102842289
1931022680,102862002
1931261720,102879251
1931978840,102769344
1932217880,102798176
1932456920,102823404
1932695960,102720478
2026009636,114380418
2027443876,112832865
2027682916,111228756
2027921956,109825161
2029236676,108847015
2031148996,108116138
2031388036,107226620
2031627076,106323292
2031866116,105532880
2032583236,104966270
2032822276,104345486
2033061316,103927300
2033300356,103561387
2127809232,103241213
2129243472,103086061
2129482512,102950303
2129721552,102831515
2131275312,102727575
2133187632,102636628
2133426672,102557049
2133665712,102487417
2133904752,102426489
2134621872,102498177
2134860912,102435904
2135099952,102506416
2135338992,102443114
2228174588,114012724
2229608828,112511133
2229847868,110947241
2230086908,109703835
2231640668,108740855
2233552988,107898248
2233792028,106910967
2234031068,106172096
2234270108,105525584
2234509148,104959886
2235226268,104464900
2235465308,104031787
2235704348,103527813
2235943388,103086836
2331320348,103075981
2332754588,103066483
2332993628,103058172
2333232668,103050900
2335025468,103169537
2336937788,103148344
2337176828,103254801
2337415868,103347950
2337654908,103304456
2337893948,103266399
2338730588,103358099
2338969628,103313336
2339208668,103399169
2339447708,103474272
2436856508,115664988
2438290748,114581864
2438529788,113509131
2438768828,112570489
2440561628,111874177
2442473948,111264904
2442712988,110606791
2442952028,109905942
2443191068,109417699
2443430108,108990486
2443669148,108616675
2444744828,108289590
2444983868,108003391
2445222908,107752967
2445461948,107533846
2547412508,107967115
2548846748,108221225
2549085788,108568571
2549324828,108872499
2551356668,109138436
2553268988,109371131
2553508028,109574739
2553747068,109752896
2553986108,109908784
2554225148,110045186
2554464188,110164537
2555420348,110393969
2555659388,110469722
2555898428,110536006
2556137468,110594005
2657370908,123269754
2658805148,121736034
2659044188,120394029
2659283228,119094775
2661195548,118207928
2663107868,117431937
2663346908,116502944
2663585948,115690076
2663824988,114978816
2664064028,114481464
2664303068,113921281
2665259228,113556120
2665498268,113111605
2665737308,112722654
2665976348,112382322
2767687868,124709531
2769122108,123120839
2769361148,121605734
2769600188,120155017
2771512508,119135639
2773424828,118243684
2773663868,117213223
2773902908,116311570
2774141948,115647623
2774380988,115066670
2774620028,114433336
2775576188,114004169
2775815228,113503647
2776054268,113190691
2776293308,112916854
2878721948,125427247
2880156188,123873841
2880395228,122264610
2880634268,120856533
2882546588,119874466
2884458908,119015157
2884697948,118013262
2884936988,117136604
2885176028,116494528
2885415068,115807712
2885654108,115206748
