0.000 0.000 0.000
19088640.000 6635520.000 25724160.000
27072000.000 17395200.000 44467200.000
1336320.000 54950400.000 56286720.000
41402880.000 51079680.000 92482560.000
51240960.000 34179840.000 85420800.000
44352000.000 40999680.000 85351680.000
39363840.000 47543040.000 86906880.000
41944320.000 45239040.000 87183360.000
55906560.000 30931200.000 86837760.000
47024640.000 38119680.000 85144320.000
40469760.000 44686080.000 85155840.000
37393920.000 49224960.000 86618880.000
57369600.000 30781440.000 88151040.000
48418560.000 36264960.000 84683520.000
41990400.000 42773760.000 84764160.000
38384640.000 49328640.000 87713280.000
56010240.000 31818240.000 87828480.000
44029440.000 34525440.000 78554880.000
45550080.000 41011200.000 86561280.000
40331520.000 47496960.000 87828480.000
49616640.000 38522880.000 88139520.000
48314880.000 32739840.000 81054720.000
43914240.000 39559680.000 83473920.000
41368320.000 45907200.000 87275520.000
42163200.000 45239040.000 87402240.000
52243200.000 31138560.000 83381760.000
47266560.000 37900800.000 85167360.000
39939840.000 44547840.000 84487680.000
35182080.000 50952960.000 86135040.000
57139200.000 30343680.000 87482880.000
44651520.000 36264960.000 80916480.000
39490560.000 42773760.000 82264320.000
39179520.000 49132800.000 88312320.000
36115200.000 37002240.000 73117440.000
52358400.000 33891840.000 86250240.000
44755200.000 40780800.000 85536000.000
38856960.000 47324160.000 86181120.000
57980160.000 32428800.000 90408960.000
49651200.000 33304320.000 82955520.000
44720640.000 40008960.000 84729600.000
39363840.000 46621440.000 85985280.000
49962240.000 39617280.000 89579520.000
52611840.000 31921920.000 84533760.000
44017920.000 38799360.000 82817280.000
41840640.000 45365760.000 87206400.000
44052480.000 42865920.000 86918400.000
56632320.000 30055680.000 86688000.000
47082240.000 37105920.000 84188160.000
43303680.000 43557120.000 86860800.000
37716480.000 49662720.000 87379200.000
59857920.000 27774720.000 87632640.000
47923200.000 35136000.000 83059200.000
40250880.000 41748480.000 81999360.000
39617280.000 48084480.000 87701760.000
53694720.000 34122240.000 87816960.000
46932480.000 33626880.000 80559360.000
42451200.000 40204800.000 82656000.000
39893760.000 46679040.000 86572800.000
45342720.000 41057280.000 86400000.000
54040320.000 30988800.000 85029120.000
45907200.000 38211840.000 84119040.000
42877440.000 44547840.000 87425280.000
39744000.000 47462400.000 87206400.000
54708480.000 29376000.000 84084480.000
48245760.000 36483840.000 84729600.000
43649280.000 42958080.000 86607360.000
35182080.000 49639680.000 84821760.000
56540160.000 31864320.000 88404480.000
44605440.000 34560000.000 79165440.000
46172160.000 40919040.000 87091200.000
37382400.000 47704320.000 85086720.000
50123520.000 38211840.000 88335360.000
49063680.000 32382720.000 81446400.000
44006400.000 39041280.000 83047680.000
40849920.000 45596160.000 86446080.000
41011200.000 44951040.000 85962240.000
56563200.000 29882880.000 86446080.000
47646720.000 36990720.000 84637440.000
41575680.000 43499520.000 85075200.000
37393920.000 49893120.000 87287040.000
56839680.000 29376000.000 86215680.000
43476480.000 35170560.000 78647040.000
44064000.000 41667840.000 85731840.000
39651840.000 48142080.000 87793920.000
52093440.000 35746560.000 87840000.000
46183680.000 33096960.000 79280640.000
46978560.000 39709440.000 86688000.000
41644800.000 46149120.000 87793920.000
45239040.000 42266880.000 87505920.000
50849280.000 31011840.000 81861120.000
49858560.000 37797120.000 87655680.000
43464960.000 44259840.000 87724800.000
38165760.000 48741120.000 86906880.000
60468480.000 28638720.000 89107200.000
47646720.000 35746560.000 83393280.000
39214080.000 42428160.000 81642240.000
38511360.000 48683520.000 87194880.000
54167040.000 32924160.000 87091200.000
