0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
13582080.000 53614080.000 57150720.000 11047680.000 45584640.000 40515840.000 41898240.000 3444480.000 27025920.000 27648000.000 29064960.000 28304640.000 27244800.000 24744960.000 25067520.000 18823680.000 6013440.000 5218560.000 5045760.000 5068800.000 5057280.000 4838400.000 5034240.000 5068800.000 5322240.000 5518080.000 5518080.000 5518080.000 20471040.000 23143680.000 24433920.000 24433920.000 506880.000 345600.000 345600.000 345600.000 2361600.000 25182720.000 25678080.000 25528320.000 24491520.000 26231040.000 24583680.000 26876160.000 26680320.000 26334720.000 23247360.000 16819200.000 1704960.000 0.000 0.000 0.000 679680.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 908409600.000
28753920.000 26576640.000 33672960.000 21623040.000 32302080.000 27475200.000 2995200.000 20436480.000 2096640.000 2511360.000 3317760.000 3398400.000 3110400.000 21231360.000 22371840.000 24157440.000 9999360.000 5402880.000 10609920.000 11174400.000 10540800.000 10644480.000 10598400.000 11185920.000 9987840.000 10552320.000 9976320.000 9964800.000 23604480.000 22947840.000 18604800.000 2165760.000 23040.000 23109120.000 21899520.000 18892800.000 14146560.000 2327040.000 2476800.000 20989440.000 25413120.000 14342400.000 20666880.000 26161920.000 21461760.000 16842240.000 3006720.000 2799360.000 8248320.000 16473600.000 16450560.000 16450560.000 6289920.000 17222400.000 15575040.000 15575040.000 16185600.000 16346880.000 15575040.000 15528960.000 16450560.000 15828480.000 15517440.000 16139520.000 40032000.000 978439680.000
16680960.000 16323840.000 16577280.000 8190720.000 15747840.000 15724800.000 7096320.000 13098240.000 5506560.000 13950720.000 14376960.000 14814720.000 14469120.000 14296320.000 14503680.000 14653440.000 13824000.000 8190720.000 13098240.000 13985280.000 12925440.000 12913920.000 12913920.000 13098240.000 13098240.000 13282560.000 13824000.000 13824000.000 15379200.000 15045120.000 13098240.000 13639680.000 10241280.000 15552000.000 14699520.000 14319360.000 15989760.000 13904640.000 14423040.000 13950720.000 15402240.000 13259520.000 14158080.000 15621120.000 14169600.000 14653440.000 13501440.000 13639680.000 12579840.000 14008320.000 13294080.000 13996800.000 8087040.000 14135040.000 13098240.000 13086720.000 13248000.000 13109760.000 12902400.000 12913920.000 13098240.000 12913920.000 12913920.000 13086720.000 106848000.000 968958720.000
13697280.000 13501440.000 13731840.000 7879680.000 13916160.000 13363200.000 7879680.000 12257280.000 6128640.000 13858560.000 13455360.000 13605120.000 13858560.000 13132800.000 13132800.000 13132800.000 13132800.000 7879680.000 12096000.000 12960000.000 12257280.000 12257280.000 12257280.000 12257280.000 12257280.000 12257280.000 13132800.000 13132800.000 13893120.000 13489920.000 12257280.000 13789440.000 6048000.000 13478400.000 13132800.000 13132800.000 14883840.000 13593600.000 13466880.000 13132800.000 13501440.000 12257280.000 13132800.000 13858560.000 13132800.000 13132800.000 13582080.000 13466880.000 12257280.000 13132800.000 12257280.000 13132800.000 7879680.000 13017600.000 12096000.000 12096000.000 12096000.000 12245760.000 12257280.000 12257280.000 12257280.000 12257280.000 12257280.000 12257280.000 167328000.000 963855360.000
12061440.000 12280320.000 11934720.000 7568640.000 12165120.000 12038400.000 7568640.000 11773440.000 5886720.000 12211200.000 12084480.000 12107520.000 12234240.000 12038400.000 12280320.000 12453120.000 12257280.000 7568640.000 11934720.000 12787200.000 11934720.000 11934720.000 11934720.000 11934720.000 11773440.000 11773440.000 12568320.000 12614400.000 12349440.000 12061440.000 11773440.000 12119040.000 5967360.000 12142080.000 12280320.000 12291840.000 14146560.000 11934720.000 12061440.000 12257280.000 11923200.000 11773440.000 12407040.000 12384000.000 11946240.000 12153600.000 11923200.000 11946240.000 11934720.000 11934720.000 11773440.000 12245760.000 7568640.000 12625920.000 11934720.000 11934720.000 11934720.000 11934720.000 11934720.000 11934720.000 11934720.000 11934720.000 11934720.000 11934720.000 218880000.000 963855360.000
11278080.000 11439360.000 11024640.000 7464960.000 11047680.000 11301120.000 7361280.000 11543040.000 5725440.000 11416320.000 10863360.000 11232000.000 11370240.000 11139840.000 10863360.000 11070720.000 11393280.000 7361280.000 11450880.000 11520000.000 11450880.000 11450880.000 11450880.000 11450880.000 11450880.000 11450880.000 11450880.000 12268800.000 10897920.000 11243520.000 11001600.000 11439360.000 5725440.000 11370240.000 11105280.000 11220480.000 12602880.000 10944000.000 11416320.000 11439360.000 11324160.000 11255040.000 11208960.000 11013120.000 11266560.000 11116800.000 11450880.000 11381760.000 11450880.000 10967040.000 11185920.000 10851840.000 7464960.000 11404800.000 11289600.000 11220480.000 10978560.000 10851840.000 11082240.000 11266560.000 11105280.000 11439360.000 11404800.000 11197440.000 267978240.000 963855360.000
10275840.000 10252800.000 9976320.000 7257600.000 10575360.000 10252800.000 7361280.000 10172160.000 5725440.000 10091520.000 10448640.000 9907200.000 9930240.000 10437120.000 10632960.000 10632960.000 10632960.000 7361280.000 10920960.000 11208960.000 10932480.000 11162880.000 10725120.000 11047680.000 10725120.000 10679040.000 10782720.000 11554560.000 10598400.000 10195200.000 10483200.000 10010880.000 5725440.000 9872640.000 10391040.000 10529280.000 11600640.000 10195200.000 10183680.000 10483200.000 10414080.000 9826560.000 10483200.000 10483200.000 10425600.000 10483200.000 10483200.000 9872640.000 11450880.000 10632960.000 10632960.000 10437120.000 7361280.000 10275840.000 10540800.000 10391040.000 10632960.000 10022400.000 10287360.000 10632960.000 10632960.000 10114560.000 10425600.000 10344960.000 314634240.000 963855360.000
9538560.000 9538560.000 9538560.000 7153920.000 9987840.000 9538560.000 7153920.000 9538560.000 5564160.000 9538560.000 9538560.000 9538560.000 9538560.000 9538560.000 9768960.000 9953280.000 10126080.000 7153920.000 10275840.000 10333440.000 10264320.000 10206720.000 10252800.000 10333440.000 10264320.000 10114560.000 10287360.000 10782720.000 9780480.000 9676800.000 9953280.000 9538560.000 5564160.000 9538560.000 9538560.000 9538560.000 11128320.000 9538560.000 9538560.000 9596160.000 9538560.000 9538560.000 9711360.000 9953280.000 9538560.000 9653760.000 9815040.000 9538560.000 11128320.000 9849600.000 9815040.000 9538560.000 7153920.000 9538560.000 9538560.000 9538560.000 9630720.000 9538560.000 9538560.000 9722880.000 9596160.000 9538560.000 9538560.000 9538560.000 355530240.000 963855360.000
8997120.000 9262080.000 9250560.000 6946560.000 9262080.000 9262080.000 6946560.000 9400320.000 5402880.000 9181440.000 9262080.000 9100800.000 8997120.000 9262080.000 9204480.000 9181440.000 9262080.000 6946560.000 9262080.000 9423360.000 9262080.000 9262080.000 9262080.000 9262080.000 9262080.000 9262080.000 9262080.000 9492480.000 9262080.000 9262080.000 9262080.000 9262080.000 5402880.000 9262080.000 9181440.000 9262080.000 10033920.000 8997120.000 9262080.000 9354240.000 9123840.000 9400320.000 9400320.000 9400320.000 9388800.000 9262080.000 9400320.000 9296640.000 10056960.000 9100800.000 9262080.000 9262080.000 6946560.000 8997120.000 9089280.000 9262080.000 9262080.000 9262080.000 9262080.000 9008640.000 9181440.000 9262080.000 9262080.000 9192960.000 387567360.000 963855360.000
8490240.000 8686080.000 8432640.000 6946560.000 8536320.000 8858880.000 6946560.000 8536320.000 5402880.000 8490240.000 8858880.000 8490240.000 8490240.000 8559360.000 8490240.000 8490240.000 8974080.000 6946560.000 9100800.000 9262080.000 9239040.000 9100800.000 9054720.000 9250560.000 8858880.000 8547840.000 9054720.000 9262080.000 8524800.000 8697600.000 8547840.000 8686080.000 5402880.000 8547840.000 8490240.000 8686080.000 9803520.000 8490240.000 8962560.000 8409600.000 8363520.000 8743680.000 8524800.000 8536320.000 8421120.000 8858880.000 8421120.000 8363520.000 10033920.000 8490240.000 8858880.000 8674560.000 6842880.000 8490240.000 8490240.000 8997120.000 8847360.000 8674560.000 8686080.000 8490240.000 8490240.000 8870400.000 8835840.000 8490240.000 418752000.000 963855360.000
8167680.000 8236800.000 8236800.000 6739200.000 8236800.000 8236800.000 6739200.000 8156160.000 5241600.000 7937280.000 8110080.000 7914240.000 7948800.000 8052480.000 8236800.000 8236800.000 8236800.000 6739200.000 8110080.000 8305920.000 8110080.000 8110080.000 8110080.000 8110080.000 8236800.000 8236800.000 8236800.000 8743680.000 8075520.000 8075520.000 8052480.000 8236800.000 5160960.000 8133120.000 8236800.000 8179200.000 8985600.000 8006400.000 8225280.000 8236800.000 8236800.000 8202240.000 8236800.000 8236800.000 8236800.000 8236800.000 8029440.000 8167680.000 8870400.000 8236800.000 8236800.000 8236800.000 6739200.000 8133120.000 8110080.000 8110080.000 8110080.000 8110080.000 8110080.000 8110080.000 8110080.000 7960320.000 8110080.000 8110080.000 451549440.000 963855360.000
7257600.000 7522560.000 7603200.000 6531840.000 7557120.000 7407360.000 6531840.000 7257600.000 5080320.000 7372800.000 7603200.000 7372800.000 7372800.000 7257600.000 7326720.000 7683840.000 7833600.000 6531840.000 8110080.000 8110080.000 8110080.000 8110080.000 8110080.000 8110080.000 7971840.000 7764480.000 7983360.000 7983360.000 7280640.000 7372800.000 7372800.000 7384320.000 5160960.000 7257600.000 7568640.000 7257600.000 8432640.000 7257600.000 7257600.000 7683840.000 7372800.000 7257600.000 7706880.000 7695360.000 7361280.000 7395840.000 7372800.000 7372800.000 8755200.000 7695360.000 7522560.000 7395840.000 6635520.000 7833600.000 7430400.000 7511040.000 7614720.000 7522560.000 7729920.000 7706880.000 7649280.000 7372800.000 7464960.000 7441920.000 486282240.000 963855360.000
12983040.000 14503680.000 12983040.000 15920640.000 13731840.000 12983040.000 11197440.000 16047360.000 13248000.000 14526720.000 15287040.000 13697280.000 11243520.000 13017600.000 15264000.000 12925440.000 13812480.000 14250240.000 13939200.000 2845440.000 14641920.000 13939200.000 15413760.000 16335360.000 13006080.000 16058880.000 2257920.000 14699520.000 14469120.000 15264000.000 15194880.000 12176640.000 15690240.000 13824000.000 13731840.000 12165120.000 2257920.000 16058880.000 15217920.000 15114240.000 11957760.000 12913920.000 16865280.000 16865280.000 13720320.000 16058880.000 14365440.000 13605120.000 16392960.000 15240960.000 14503680.000 14446080.000 13559040.000 13674240.000 12983040.000 14538240.000 15287040.000 15252480.000 12925440.000 13674240.000 15287040.000 13017600.000 12165120.000 13697280.000 88404480.000 963325440.000
