5 0.0 0.0
10 6.122409816315987e-05 0.035
15 0.00010217819034462492 0.08333333333333331
20 6.822385295437388e-05 0.0825
25 2.8551416630258384e-05 0.10516666666666666
30 5.3876657324846494e-05 0.14619047619047623
35 8.02821511018503e-05 0.18455555555555553
40 8.184131569662301e-05 0.25449999999999995
45 0.0001015941881574508 0.2868333333333333
50 0.00012345049084140132 0.2513928571428572
