0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
14641920.000 14641920.000 20528640.000 15194880.000 14630400.000 14630400.000 14630400.000 16024320.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 14630400.000 13996800.000 11692800.000 8743680.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 7269120.000 392797440.000
3479040.000 70905600.000 81722880.000 1900800.000 1900800.000 2315520.000 13489920.000 11324160.000 11946240.000 11185920.000 7384320.000 2062080.000 230400.000 264960.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 5114880.000 5114880.000 5114880.000 5114880.000 240572160.000
8582400.000 71562240.000 89775360.000 19238400.000 18190080.000 17775360.000 25608960.000 7315200.000 18282240.000 20966400.000 17556480.000 21185280.000 19825920.000 18812160.000 11784960.000 11784960.000 11784960.000 29295360.000 24664320.000 18524160.000 13582080.000 13582080.000 13582080.000 13582080.000 13582080.000 13582080.000 13582080.000 15068160.000 29341440.000 48326400.000 10702080.000 10702080.000 10702080.000 10702080.000 713134080.000
30654720.000 16842240.000 0.000 41898240.000 48683520.000 46241280.000 45354240.000 55319040.000 4343040.000 32152320.000 55031040.000 55722240.000 37854720.000 49639680.000 10391040.000 10391040.000 10391040.000 0.000 30908160.000 31680000.000 19825920.000 19825920.000 19825920.000 19825920.000 19825920.000 19825920.000 19825920.000 22394880.000 51552000.000 40239360.000 24456960.000 24456960.000 24456960.000 24456960.000 964293120.000
43488000.000 1463040.000 34560.000 11520.000 10702080.000 13190400.000 62887680.000 0.000 4527360.000 13432320.000 9515520.000 0.000 44743680.000 65053440.000 2937600.000 1463040.000 2937600.000 5886720.000 357120.000 70191360.000 41587200.000 37797120.000 43119360.000 43119360.000 43119360.000 43119360.000 43119360.000 48672000.000 55791360.000 80640.000 46598400.000 46598400.000 38534400.000 46598400.000 930677760.000
46656000.000 32106240.000 334080.000 0.000 2937600.000 2937600.000 11520.000 11784960.000 4677120.000 26991360.000 2937600.000 5667840.000 40216320.000 77944320.000 55411200.000 11520.000 0.000 61735680.000 39778560.000 0.000 32186880.000 13489920.000 65111040.000 33995520.000 0.000 0.000 0.000 34513920.000 45665280.000 18466560.000 18017280.000 43891200.000 50895360.000 62599680.000 830972160.000
52784640.000 80640.000 910080.000 276480.000 76377600.000 74246400.000 34560.000 56563200.000 11520.000 22705920.000 76331520.000 11520.000 27118080.000 48913920.000 0.000 5955840.000 5045760.000 45653760.000 79718400.000 11784960.000 34560.000 34560.000 55514880.000 43787520.000 5886720.000 5886720.000 5886720.000 33753600.000 3456000.000 34560.000 29733120.000 51298560.000 51816960.000 11520.000 871660800.000
66781440.000 30021120.000 1474560.000 529920.000 74442240.000 46483200.000 288000.000 34560.000 4296960.000 17614080.000 66689280.000 29007360.000 11520.000 172800.000 0.000 14019840.000 27820800.000 51402240.000 11520.000 73117440.000 12280320.000 0.000 68739840.000 36057600.000 50319360.000 50319360.000 50319360.000 38465280.000 1877760.000 16128000.000 11520.000 46033920.000 50284800.000 11520.000 925067520.000
55572480.000 62853120.000 2085120.000 875520.000 2453760.000 34560.000 529920.000 26277120.000 6462720.000 20298240.000 0.000 50929920.000 7672320.000 184320.000 11520.000 24825600.000 39720960.000 80640.000 20194560.000 76631040.000 43511040.000 449280.000 66585600.000 34836480.000 80720640.000 39352320.000 14031360.000 36322560.000 4389120.000 69511680.000 23040.000 44501760.000 58636800.000 218880.000 890784000.000
54432000.000 70732800.000 3720960.000 1774080.000 0.000 17395200.000 218880.000 53763840.000 1866240.000 9319680.000 11612160.000 21899520.000 3041280.000 1370880.000 241920.000 36887040.000 43983360.000 22844160.000 95040000.000 38903040.000 48936960.000 230400.000 15275520.000 30090240.000 64454400.000 5253120.000 9711360.000 41391360.000 622080.000 78946560.000 322560.000 14630400.000 43614720.000 69120.000 842595840.000
68382720.000 84533760.000 5667840.000 3444480.000 0.000 68451840.000 218880.000 61113600.000 1416960.000 14780160.000 66274560.000 725760.000 7176960.000 4089600.000 368640.000 53544960.000 44398080.000 68993280.000 89556480.000 27083520.000 48176640.000 241920.000 1463040.000 28005120.000 53072640.000 2661120.000 1463040.000 37601280.000 1670400.000 77241600.000 483840.000 725760.000 39709440.000 161280.000 962899200.000
67887360.000 78151680.000 3767040.000 4780800.000 34560.000 73785600.000 518400.000 24549120.000 6958080.000 7499520.000 73013760.000 36276480.000 9953280.000 1820160.000 576000.000 29537280.000 43234560.000 35343360.000 91791360.000 14618880.000 37336320.000 564480.000 34364160.000 23880960.000 24157440.000 10644480.000 24387840.000 16727040.000 3502080.000 56286720.000 311040.000 24906240.000 12165120.000 299520.000 873630720.000
78554880.000 74880000.000 172800.000 11520.000 16819200.000 90766080.000 1002240.000 357120.000 13512960.000 172800.000 88151040.000 88496640.000 20044800.000 4573440.000 11520.000 24007680.000 57185280.000 172800.000 94072320.000 3962880.000 44375040.000 1105920.000 56609280.000 24871680.000 80640.000 80640.000 11520.000 172800.000 80640.000 49570560.000 195840.000 57415680.000 357120.000 679680.000 892535040.000
76573440.000 64304640.000 5736960.000 2649600.000 357120.000 79764480.000 1082880.000 29076480.000 16738560.000 8939520.000 77552640.000 94959360.000 24802560.000 8570880.000 15828480.000 39467520.000 47232000.000 37578240.000 75340800.000 5195520.000 37969920.000 1370880.000 45953280.000 20448000.000 27072000.000 6831360.000 5875200.000 25367040.000 3375360.000 40930560.000 599040.000 69580800.000 23904000.000 1209600.000 1022238720.000
58705920.000 55607040.000 6981120.000 4838400.000 380160.000 64684800.000 1658880.000 45181440.000 17614080.000 12015360.000 62853120.000 96468480.000 26104320.000 9020160.000 725760.000 41967360.000 36069120.000 39248640.000 59489280.000 9400320.000 29756160.000 1774080.000 37198080.000 16462080.000 21830400.000 10437120.000 22867200.000 50365440.000 4273920.000 32428800.000 622080.000 67530240.000 17395200.000 1900800.000 963855360.000
55687680.000 50906880.000 7614720.000 6036480.000 564480.000 50814720.000 3156480.000 54696960.000 19169280.000 13098240.000 53141760.000 81227520.000 28419840.000 12072960.000 967680.000 47289600.000 26553600.000 42727680.000 48349440.000 10229760.000 30551040.000 2684160.000 29272320.000 15079680.000 27463680.000 11381760.000 30643200.000 45619200.000 4665600.000 27671040.000 910080.000 66965760.000 18961920.000 3628800.000 928224000.000
