0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
806400.000 806400.000 806400.000 806400.000 42128640.000 41748480.000 36760320.000 40723200.000 164586240.000
10275840.000 10264320.000 10241280.000 10229760.000 82805760.000 16784640.000 87137280.000 99717120.000 327456000.000
29237760.000 29249280.000 29191680.000 29168640.000 60906240.000 28719360.000 58049280.000 59777280.000 324299520.000
42324480.000 39744000.000 42243840.000 39640320.000 53786880.000 56551680.000 53959680.000 54351360.000 382602240.000
45112320.000 44732160.000 44951040.000 44536320.000 48072960.000 58152960.000 48441600.000 47001600.000 381000960.000
46621440.000 48453120.000 46471680.000 48280320.000 50227200.000 45964800.000 50446080.000 49294080.000 385758720.000
41990400.000 31910400.000 41909760.000 31668480.000 50976000.000 47439360.000 42935040.000 50572800.000 339402240.000
37324800.000 30124800.000 37221120.000 29905920.000 54892800.000 50883840.000 42336000.000 53752320.000 336441600.000
39352320.000 28235520.000 39191040.000 28362240.000 54996480.000 52300800.000 44628480.000 53982720.000 341049600.000
39064320.000 29986560.000 38937600.000 29848320.000 55008000.000 52577280.000 45872640.000 53959680.000 345254400.000
41541120.000 30873600.000 41402880.000 30735360.000 54984960.000 52162560.000 45803520.000 53844480.000 351348480.000
43441920.000 31000320.000 43441920.000 30654720.000 55526400.000 52070400.000 45676800.000 54489600.000 356302080.000
43983360.000 29675520.000 43810560.000 29525760.000 57335040.000 52496640.000 45596160.000 56160000.000 358583040.000
42370560.000 29905920.000 42301440.000 29790720.000 59051520.000 53176320.000 45734400.000 58164480.000 360495360.000
42612480.000 30101760.000 42485760.000 29928960.000 60341760.000 56229120.000 47704320.000 62403840.000 371808000.000
42819840.000 30539520.000 42647040.000 30378240.000 53003520.000 60779520.000 50480640.000 69384960.000 380033280.000
43211520.000 30735360.000 43038720.000 30885120.000 58717440.000 65168640.000 55019520.000 58106880.000 384883200.000
42474240.000 32532480.000 42347520.000 32394240.000 61056000.000 54604800.000 59996160.000 60330240.000 385735680.000
42796800.000 33431040.000 42693120.000 33246720.000 63544320.000 60491520.000 59604480.000 49282560.000 385090560.000
46414080.000 32716800.000 46368000.000 32428800.000 57876480.000 57542400.000 56378880.000 53326080.000 383051520.000
47116800.000 35170560.000 47013120.000 34997760.000 51033600.000 50860800.000 60261120.000 55929600.000 382383360.000
49582080.000 38016000.000 49466880.000 37854720.000 53130240.000 53187840.000 49870080.000 55342080.000 386449920.000
53049600.000 41886720.000 52980480.000 41713920.000 42704640.000 42704640.000 53821440.000 45123840.000 373985280.000
41748480.000 43672320.000 41690880.000 43303680.000 44421120.000 44432640.000 53176320.000 49213440.000 361658880.000
32832000.000 27267840.000 33477120.000 27682560.000 47335680.000 47324160.000 44110080.000 54051840.000 314081280.000
31403520.000 26208000.000 30643200.000 26046720.000 48349440.000 48349440.000 45100800.000 56874240.000 312975360.000
33350400.000 28765440.000 33384960.000 28362240.000 48718080.000 48718080.000 46990080.000 58671360.000 326960640.000
33050880.000 29813760.000 33073920.000 29756160.000 48672000.000 48683520.000 48487680.000 58682880.000 330220800.000
34836480.000 29479680.000 33258240.000 29756160.000 49086720.000 49086720.000 48499200.000 59258880.000 333262080.000
34928640.000 29640960.000 34940160.000 29594880.000 50169600.000 50158080.000 48775680.000 59316480.000 337524480.000
35262720.000 29825280.000 35205120.000 29767680.000 52047360.000 52024320.000 49098240.000 59823360.000 343054080.000
34963200.000 29767680.000 35723520.000 29721600.000 55388160.000 55411200.000 49029120.000 61240320.000 351244800.000
35735040.000 29710080.000 36230400.000 29871360.000 59927040.000 59904000.000 50860800.000 63175680.000 365414400.000
35965440.000 29640960.000 36218880.000 29928960.000 65249280.000 65237760.000 52519680.000 65410560.000 380171520.000
35562240.000 30804480.000 34790400.000 30170880.000 58786560.000 58337280.000 58659840.000 73209600.000 380321280.000
35792640.000 31680000.000 35331840.000 31368960.000 60549120.000 59915520.000 64108800.000 66620160.000 385367040.000
36760320.000 32820480.000 36207360.000 33039360.000 64339200.000 64258560.000 54950400.000 63567360.000 385943040.000
39156480.000 34364160.000 39029760.000 34329600.000 54823680.000 54662400.000 60825600.000 54316800.000 371508480.000
40896000.000 36403200.000 40838400.000 36391680.000 54512640.000 54385920.000 64016640.000 55584000.000 383028480.000
