0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
8156160.000 4481280.000 4055040.000 4723200.000 2787840.000 2592000.000 2430720.000 2327040.000 2327040.000 2327040.000 2327040.000 2327040.000 2223360.000 2223360.000 2257920.000 2223360.000 14630400.000 64419840.000
15782400.000 7741440.000 7545600.000 6888960.000 3824640.000 3951360.000 4112640.000 4043520.000 4043520.000 4043520.000 4043520.000 4043520.000 3813120.000 3813120.000 3928320.000 3813120.000 4469760.000 89902080.000
4181760.000 9296640.000 8928000.000 8697600.000 5241600.000 5241600.000 5241600.000 5126400.000 5126400.000 5126400.000 5068800.000 4780800.000 4354560.000 4354560.000 4458240.000 4354560.000 2937600.000 92517120.000
1463040.000 8686080.000 9538560.000 8916480.000 5310720.000 5241600.000 5241600.000 5137920.000 5137920.000 5137920.000 5195520.000 5460480.000 5529600.000 5529600.000 5644800.000 5529600.000 2949120.000 95650560.000
2373120.000 0.000 9112320.000 9515520.000 6243840.000 6278400.000 6278400.000 6197760.000 6289920.000 6001920.000 5598720.000 5518080.000 5414400.000 5414400.000 5518080.000 5414400.000 3628800.000 94798080.000
2937600.000 3882240.000 0.000 9607680.000 6013440.000 5771520.000 4492800.000 2695680.000 11520.000 276480.000 5287680.000 5495040.000 5287680.000 5333760.000 6451200.000 6336000.000 5207040.000 75087360.000
12821760.000 8686080.000 3363840.000 391680.000 7107840.000 7130880.000 5667840.000 5184000.000 2200320.000 3755520.000 6001920.000 5690880.000 5333760.000 5149440.000 6301440.000 6197760.000 12533760.000 103518720.000
11520.000 8017920.000 7119360.000 3006720.000 7603200.000 7464960.000 6082560.000 5610240.000 3813120.000 1900800.000 5771520.000 5863680.000 5944320.000 6370560.000 7372800.000 7257600.000 5425920.000 94636800.000
6094080.000 8398080.000 6981120.000 6831360.000 5955840.000 5575680.000 5368320.000 5483520.000 3767040.000 2557440.000 6681600.000 6255360.000 5898240.000 5944320.000 5126400.000 5909760.000 80640.000 92908800.000
15240960.000 7453440.000 6877440.000 7603200.000 6508800.000 5103360.000 4400640.000 3744000.000 3294720.000 11520.000 6186240.000 4907520.000 4965120.000 5575680.000 3985920.000 6036480.000 34560.000 91929600.000
10840320.000 8017920.000 7856640.000 8133120.000 6001920.000 5276160.000 4677120.000 3490560.000 80640.000 1543680.000 7603200.000 5783040.000 5345280.000 5610240.000 5241600.000 6071040.000 702720.000 92275200.000
1681920.000 6255360.000 8386560.000 7672320.000 6969600.000 6151680.000 5690880.000 5518080.000 3075840.000 3029760.000 8259840.000 6428160.000 5886720.000 5875200.000 5783040.000 6854400.000 1808640.000 95328000.000
9008640.000 34560.000 7983360.000 7960320.000 6658560.000 5978880.000 5448960.000 5264640.000 4181760.000 3386880.000 7879680.000 6243840.000 5817600.000 5898240.000 5875200.000 6554880.000 2165760.000 96341760.000
13167360.000 4573440.000 6877440.000 7257600.000 5909760.000 5287680.000 4665600.000 4469760.000 3686400.000 3110400.000 7050240.000 5483520.000 5149440.000 5391360.000 5184000.000 5806080.000 3317760.000 96387840.000
12153600.000 7326720.000 6739200.000 7280640.000 5391360.000 4872960.000 4250880.000 4147200.000 3916800.000 3110400.000 6359040.000 5022720.000 5149440.000 5414400.000 5137920.000 5391360.000 4711680.000 96376320.000
12384000.000 6531840.000 6428160.000 6531840.000 5990400.000 5414400.000 4723200.000 4608000.000 3525120.000 3456000.000 6508800.000 4976640.000 4769280.000 4872960.000 4711680.000 5771520.000 5184000.000 96387840.000
10160640.000 7257600.000 7142400.000 7073280.000 5391360.000 4872960.000 4250880.000 4147200.000 3582720.000 3110400.000 6842880.000 5529600.000 5103360.000 5114880.000 4665600.000 5287680.000 6854400.000 96387840.000
10183680.000 6531840.000 6428160.000 6716160.000 5990400.000 5368320.000 4331520.000 4147200.000 3859200.000 3260160.000 6324480.000 4976640.000 4965120.000 5172480.000 5184000.000 5875200.000 7073280.000 96387840.000
8202240.000 6531840.000 7142400.000 6969600.000 5391360.000 4919040.000 4642560.000 4608000.000 3525120.000 3306240.000 7027200.000 5529600.000 5068800.000 5068800.000 4665600.000 5287680.000 8501760.000 96387840.000
